source_id,region,table_id,table_label,short_name,applies_to,parameter_modules,raw_series,series_group,series_name,year,value,unit,cached_file
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Intensity (MJ/Pkm),Passenger Light Trucks,Energy Intensity (MJ/Pkm),2008,2.176713,MJ/Pkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),2009,177.520388,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2009,0.003621,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2009,168.764979,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2009,0.670692,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Ethanol,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Ethanol,2009,7.561919,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Propane,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Propane,2009,0.519177,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Activity|Passenger-kilometres (millions),Passenger Light Trucks,Activity|Passenger-kilometres (millions),2009,82089.957588,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Intensity (MJ/Pkm),Passenger Light Trucks,Energy Intensity (MJ/Pkm),2009,2.16251,MJ/Pkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),2010,185.445829,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2010,0.00382,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2010,175.662688,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2010,0.816314,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Ethanol,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Ethanol,2010,8.401765,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Propane,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Propane,2010,0.561241,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Activity|Passenger-kilometres (millions),Passenger Light Trucks,Activity|Passenger-kilometres (millions),2010,86545.975993,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Intensity (MJ/Pkm),Passenger Light Trucks,Energy Intensity (MJ/Pkm),2010,2.142744,MJ/Pkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),2011,188.460511,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2011,0.002452,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2011,177.037588,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2011,0.976385,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Ethanol,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Ethanol,2011,9.767666,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Propane,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Propane,2011,0.67642,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Activity|Passenger-kilometres (millions),Passenger Light Trucks,Activity|Passenger-kilometres (millions),2011,88673.173087,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Intensity (MJ/Pkm),Passenger Light Trucks,Energy Intensity (MJ/Pkm),2011,2.125339,MJ/Pkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),2012,178.906213,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2012,0.001897,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2012,167.026637,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2012,1.082058,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Ethanol,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Ethanol,2012,10.003358,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Propane,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Propane,2012,0.792263,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Activity|Passenger-kilometres (millions),Passenger Light Trucks,Activity|Passenger-kilometres (millions),2012,84806.728302,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Intensity (MJ/Pkm),Passenger Light Trucks,Energy Intensity (MJ/Pkm),2012,2.109576,MJ/Pkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),2013,194.621869,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2013,0.001285,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2013,182.370034,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2013,1.305531,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Ethanol,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Ethanol,2013,10.384087,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Propane,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Propane,2013,0.560932,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Activity|Passenger-kilometres (millions),Passenger Light Trucks,Activity|Passenger-kilometres (millions),2013,92973.007651,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Intensity (MJ/Pkm),Passenger Light Trucks,Energy Intensity (MJ/Pkm),2013,2.093316,MJ/Pkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),2014,193.260778,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2014,0.00185,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2014,180.173222,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2014,1.625346,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Ethanol,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Ethanol,2014,10.957284,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Propane,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Propane,2014,0.503076,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Activity|Passenger-kilometres (millions),Passenger Light Trucks,Activity|Passenger-kilometres (millions),2014,92963.631956,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Intensity (MJ/Pkm),Passenger Light Trucks,Energy Intensity (MJ/Pkm),2014,2.078886,MJ/Pkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),2015,201.093813,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2015,0.001329,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2015,198.482833,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2015,2.106309,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Propane,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Propane,2015,0.503342,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Activity|Passenger-kilometres (millions),Passenger Light Trucks,Activity|Passenger-kilometres (millions),2015,97750.728391,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Intensity (MJ/Pkm),Passenger Light Trucks,Energy Intensity (MJ/Pkm),2015,2.05721,MJ/Pkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),2016,212.810017,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2016,0.000858,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2016,209.751816,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2016,2.360803,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Propane,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Propane,2016,0.69654,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Activity|Passenger-kilometres (millions),Passenger Light Trucks,Activity|Passenger-kilometres (millions),2016,104436.208087,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Intensity (MJ/Pkm),Passenger Light Trucks,Energy Intensity (MJ/Pkm),2016,2.037703,MJ/Pkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),Passenger Light Truck Energy Use (PJ),2017,217.822236,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2017,0.00058,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2017,214.501115,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2017,2.624429,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Energy Use by Energy Source (PJ)|Propane,Passenger Light Trucks,Energy Use by Energy Source (PJ)|Propane,2017,0.696112,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
nrcan_ceud_transport_provincial,ON,34,Passenger Light Trucks,passenger_light_trucks_activity,passenger_light_trucks,stocks_and_demands,Passenger Light Trucks|Activity|Passenger-kilometres (millions),Passenger Light Trucks,Activity|Passenger-kilometres (millions),2017,108039.270145,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_34.xls
