source_id,report_year,VEHICLE_CLASS,MAKE,MODEL,MODEL_YEAR,FIT_ACTIVE,FIT_INACTIVE,UNFIT,WRECKED,OUT_OF_PROV,SOLD,SUSPENDED,TEMPORARY,TOTAL,entry_type,mto_make_code,mto_model_code,model_year_from,model_year_to,canonical_make,canonical_model,vehicle_scope,nrcan_vehicle_class,nlr_atb_class,nrcan_ceud_class,match_method,mapping_status,evidence_source,supporting_rating_rows,review_notes,mapping_outcome,mapping_accepted
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,***,2016,39,13,2,0,6,0,0,1,61,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,***,2017,25,6,1,0,3,0,0,0,35,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,***,2018,8,4,0,0,1,0,0,0,13,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,***,2019,5,0,0,0,0,0,0,0,5,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,***,2020,5,0,1,0,0,0,0,0,6,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,***,2023,3,2,0,0,0,0,0,0,5,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,FAG,2017,327,64,42,5,33,4,0,0,475,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,FAG,2018,205,34,20,1,30,5,0,1,296,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,FAG,2019,62,9,10,0,10,3,0,0,94,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,FAG,2020,64,9,3,0,3,0,0,0,79,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,FAG,2021,76,14,5,0,7,1,0,0,103,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,FAG,2022,98,18,7,0,0,0,0,0,123,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,FAG,2023,87,11,1,0,0,0,0,1,100,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,FAG,2024,54,3,0,0,0,2,0,0,59,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,FAG,2025,49,0,0,0,0,0,0,0,49,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,NAG,2023,113,8,2,0,0,0,0,0,123,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,NAG,2024,61,3,2,0,1,0,0,0,67,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,NAG,2025,27,0,0,0,0,0,0,0,27,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,PAG,2019,178,26,13,0,8,1,0,3,229,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,PAG,2020,155,20,3,1,9,0,0,1,189,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,PAG,2021,225,67,20,1,9,2,0,0,324,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,PAG,2022,197,78,13,0,5,0,0,0,293,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,PAG,2023,205,26,5,0,0,0,0,0,236,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,PAG,2024,232,16,8,0,1,2,0,0,259,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,PAG,2025,139,4,0,0,0,0,0,0,143,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,SPV,1987,32,20,9,0,6,0,0,0,67,mto_crosswalk,ALFA,SPV,1987,1994,Alfa Romeo,Spider,ldv,Two-seater,Midsize,Car,automatic_exact_normalized_make_reviewed_canonical_label,reviewed,fueleconomy_gov_vehicle_data; Ontario Vehicle Population Report A historical fit-active stock,1,,mapped_ldv,True
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,SPV,1988,22,11,5,0,6,1,0,1,46,mto_crosswalk,ALFA,SPV,1987,1994,Alfa Romeo,Spider,ldv,Two-seater,Midsize,Car,automatic_exact_normalized_make_reviewed_canonical_label,reviewed,fueleconomy_gov_vehicle_data; Ontario Vehicle Population Report A historical fit-active stock,1,,mapped_ldv,True
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,SPV,1989,15,7,1,0,1,0,0,0,24,mto_crosswalk,ALFA,SPV,1987,1994,Alfa Romeo,Spider,ldv,Two-seater,Midsize,Car,automatic_exact_normalized_make_reviewed_canonical_label,reviewed,fueleconomy_gov_vehicle_data; Ontario Vehicle Population Report A historical fit-active stock,1,,mapped_ldv,True
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,SPV,1990,13,4,1,0,2,0,0,0,20,mto_crosswalk,ALFA,SPV,1987,1994,Alfa Romeo,Spider,ldv,Two-seater,Midsize,Car,automatic_exact_normalized_make_reviewed_canonical_label,reviewed,fueleconomy_gov_vehicle_data; Ontario Vehicle Population Report A historical fit-active stock,1,,mapped_ldv,True
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,SPV,1991,54,22,5,0,5,0,0,1,87,mto_crosswalk,ALFA,SPV,1987,1994,Alfa Romeo,Spider,ldv,Two-seater,Midsize,Car,automatic_exact_normalized_make_reviewed_canonical_label,reviewed,fueleconomy_gov_vehicle_data; Ontario Vehicle Population Report A historical fit-active stock,1,,mapped_ldv,True
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,SPV,1992,42,17,3,0,12,1,0,0,75,mto_crosswalk,ALFA,SPV,1987,1994,Alfa Romeo,Spider,ldv,Two-seater,Midsize,Car,automatic_exact_normalized_make_reviewed_canonical_label,reviewed,fueleconomy_gov_vehicle_data; Ontario Vehicle Population Report A historical fit-active stock,1,,mapped_ldv,True
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,SPV,1993,23,10,2,0,5,0,0,1,41,mto_crosswalk,ALFA,SPV,1987,1994,Alfa Romeo,Spider,ldv,Two-seater,Midsize,Car,automatic_exact_normalized_make_reviewed_canonical_label,reviewed,fueleconomy_gov_vehicle_data; Ontario Vehicle Population Report A historical fit-active stock,1,,mapped_ldv,True
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,SPV,1994,11,7,0,0,0,0,0,0,18,mto_crosswalk,ALFA,SPV,1987,1994,Alfa Romeo,Spider,ldv,Two-seater,Midsize,Car,automatic_exact_normalized_make_reviewed_canonical_label,reviewed,fueleconomy_gov_vehicle_data; Ontario Vehicle Population Report A historical fit-active stock,1,,mapped_ldv,True
ontario_ministry_transport_vehicle_population,2025,PASSENGER,ALFA,STE,2018,590,137,62,4,80,11,0,2,886,mto_crosswalk,ALFA,STE,2018,2018,Alfa Romeo,Stelvio,ldv,Sport utility vehicle: Small,Small SUV,Light Truck,automatic_approved_current_candidate_approved_similarity_normalized_prefix,reviewed,fueleconomy_gov_vehicle_data | nrcan_fuel_consumption_ratings; Ontario Vehicle Population Report A historical fit-active stock,1,,mapped_ldv,True
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1919,0,6,0,0,0,0,0,0,6,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1923,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1925,0,2,0,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1928,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1932,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1935,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1936,1,0,1,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1937,0,2,0,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1938,0,1,2,0,1,0,0,0,4,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1939,1,0,1,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1942,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1945,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1946,0,2,0,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1947,1,0,1,2,0,0,0,0,4,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1948,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1951,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1952,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1953,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1954,0,1,1,1,0,1,0,0,4,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1955,0,3,2,0,0,0,0,0,5,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1956,0,3,0,1,0,0,0,0,4,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1957,2,5,2,0,0,0,0,0,9,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1958,1,4,1,1,0,0,0,0,7,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1959,0,11,7,2,0,2,0,2,24,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1960,2,15,7,6,1,1,0,0,32,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1961,3,36,9,13,3,0,0,0,64,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1962,3,79,13,29,3,0,0,0,127,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1963,15,338,100,134,6,12,0,0,605,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1964,32,599,141,230,12,23,0,0,1037,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1965,24,715,203,326,23,28,0,3,1322,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1966,16,910,241,431,24,25,0,2,1649,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1967,13,908,244,519,14,35,0,0,1733,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1968,45,1736,526,867,46,55,0,1,3276,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1969,45,1812,644,1109,35,73,0,4,3722,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1970,25,2230,688,1466,55,96,0,1,4561,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1971,15,2725,767,1806,73,99,0,2,5487,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1972,19,3332,851,2309,79,130,0,0,6720,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1973,37,5564,1242,4080,187,241,0,1,11352,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1974,38,9266,1880,7495,460,376,0,0,19515,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1975,10,6035,877,4879,376,218,0,0,12395,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1976,26,7997,918,6526,583,286,0,0,16336,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1977,20,5499,536,4268,427,168,0,1,10919,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1978,10,4379,395,3444,384,126,0,1,8739,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1979,21,4319,375,3248,426,130,0,0,8519,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1980,9,4991,399,3469,518,181,0,4,9571,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1981,14,4259,343,2680,542,171,0,2,8011,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1982,20,2598,177,1531,336,101,0,3,4766,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1983,11,3609,229,2199,611,120,0,2,6781,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1984,14,4764,294,2719,943,193,0,3,8930,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1985,15,4838,345,2616,859,192,0,2,8867,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1986,16,4379,352,2213,736,171,0,9,7876,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1987,31,4672,370,2018,813,160,0,18,8082,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1988,23,5608,517,1573,1193,169,0,49,9132,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1989,0,14,0,12,4,1,0,1,32,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1990,34,3426,367,1268,672,127,0,34,5928,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1991,23,2095,230,931,355,96,0,45,3775,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1992,3,218,26,100,35,7,0,6,395,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1993,1,1,0,0,0,1,0,0,3,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1994,1,1,0,0,0,0,0,1,3,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1995,2,4,2,0,0,1,0,0,9,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1996,3,3,0,0,0,0,0,0,6,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1997,1,1,0,0,2,0,0,0,4,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1998,5,4,0,0,1,0,0,0,10,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,1999,2,5,0,0,0,0,0,0,7,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2000,3,4,0,0,1,0,0,0,8,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2001,1,2,0,0,0,0,0,0,3,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2002,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2003,3,4,1,0,1,0,0,1,10,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2004,2,1,0,0,1,0,0,0,4,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2005,1,3,0,0,0,0,0,0,4,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2006,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2007,2,2,0,0,0,1,0,0,5,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2008,1,3,0,0,1,0,0,0,5,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2009,1,2,0,0,1,0,0,0,4,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2010,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2011,0,2,0,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2012,1,0,0,0,1,0,0,0,2,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2013,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2015,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2016,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2017,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2018,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2019,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2023,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,***,2025,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,unmapped,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1941,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1942,0,1,1,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1945,0,2,0,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1946,1,2,2,0,0,0,0,0,5,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1947,0,3,0,0,0,0,0,0,3,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1948,1,3,0,0,1,0,0,0,5,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1949,1,1,1,0,0,1,0,0,4,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1950,1,2,1,0,0,0,0,0,4,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1951,1,1,0,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1952,7,19,8,0,0,0,0,0,34,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1953,3,37,16,1,2,2,0,1,62,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1954,0,1,1,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1956,0,1,1,0,0,0,0,0,2,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1957,0,2,2,0,0,0,0,0,4,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1958,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1959,0,3,0,0,0,0,0,0,3,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1960,0,3,2,0,0,0,0,0,5,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1961,0,3,2,0,1,0,0,0,6,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1962,0,2,3,0,0,0,0,0,5,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1963,0,5,0,0,0,0,0,0,5,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1964,1,20,4,4,0,0,0,0,29,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1965,1,26,10,6,0,1,0,0,44,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1966,2,62,14,7,2,2,0,0,89,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1967,3,99,25,8,3,2,0,0,140,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1968,3,115,27,7,3,8,0,0,163,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1969,5,123,27,9,1,2,0,0,167,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1970,1,76,24,4,1,1,0,0,107,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1971,4,87,35,11,3,5,0,0,145,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1972,4,211,48,20,11,6,0,0,300,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1973,7,346,73,41,22,11,0,0,500,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
ontario_ministry_transport_vehicle_population,2025,PASSENGER,AMER,JEE,1974,10,491,116,73,26,11,0,2,729,,,,,,,,,,,,,unmatched,,,,out_of_scope,False
