report_year,vehicle_class,model_year,age,nrcan_vehicle_class,nlr_atb_class,nrcan_ceud_class,fit_active_stock,share_of_mapped_fleet,share_within_vehicle_class_age,age_share_within_nrcan_class,age_share_within_nlr_class,age_share_within_ceud_class
2025,PASSENGER,2017,8,Minicompact,Compact,Car,500,8.379667307096707e-05,0.0014101587838790649,0.035546708374804496,0.0006799400020942152,0.00033064803046194174
2025,PASSENGER,2017,8,Minivan,Midsize SUV,Light Truck,49249,0.008253804704144115,0.13889781989452013,0.09052276349092273,0.05458531497751704,0.014275134529570419
2025,PASSENGER,2017,8,Pickup truck: Standard,Pickup,Light Truck,2529,0.0004238435723929514,0.00713258312886031,0.059231327727943414,0.03895983855314036,0.0007330466654202844
2025,PASSENGER,2017,8,Sport utility vehicle: Small,Small SUV,Light Truck,181212,0.030369925441072167,0.5110753870885861,0.07298598012834533,0.07298598012834533,0.05252544576280766
2025,PASSENGER,2017,8,Sport utility vehicle: Standard,Midsize SUV,Light Truck,23165,0.0038822998633779044,0.06533265645711707,0.06467274168872213,0.025675015156737847,0.0067145219471968715
2025,PASSENGER,2017,8,Station wagon: Mid-size,Midsize,Car,5573,0.0009339977180489989,0.015717629805116057,0.14646132821739244,0.007174092425172787,0.0036854029475288028
2025,PASSENGER,2017,8,Station wagon: Small,Midsize,Car,6320,0.0010591899476170238,0.01782440702823138,0.037007975452937804,0.008135701440353851,0.004179391105038944
2025,PASSENGER,2017,8,Subcompact,Compact,Car,6440,0.0010793011491540558,0.018162845136362356,0.03482361084074146,0.008757627226973493,0.0042587466323498096
2025,PASSENGER,2017,8,Two-seater,Midsize,Car,735,0.00012318110941432158,0.0020729334123022252,0.017668693958989398,0.0009461614808006457,0.00048605260477905437
2025,PASSENGER,2017,8,Van: Cargo,Pickup,Light Truck,84,1.4077841075922466e-05,0.0002369066756916829,0.01887640449438202,0.0012940397146950534,2.4347931947530207e-05
2025,PASSENGER,2017,8,Van: Passenger,Pickup,Light Truck,480,8.044480614812839e-05,0.0013537524325239023,0.0285204991087344,0.007394512655400305,0.0001391310397001726
2025,PASSENGER,2016,9,Compact,Compact,Car,27948,0.004683898837974775,0.08933354642800063,0.052106696795628314,0.03800592635705825,0.018481902310700696
2025,PASSENGER,2016,9,Full-size,Midsize,Car,3238,0.0005426672548075827,0.010350007991050025,0.05009902215620745,0.004168259693649647,0.0021412766452715347
2025,PASSENGER,2016,9,Mid-size,Midsize,Car,37998,0.006368211966701213,0.1214575675243727,0.08228825359975919,0.04891461761559583,0.025127927722985725
2025,PASSENGER,2016,9,Minicompact,Compact,Car,121,2.027879488317403e-05,0.0003867668211603005,0.008602303426702687,0.00016454548050680008,8.00168233717899e-05
2025,PASSENGER,2016,9,Minivan,Midsize SUV,Light Truck,33412,0.005599628881294303,0.10679878536039636,0.06141336014454527,0.0370323162709659,0.009684679788462849
2025,PASSENGER,2016,9,Pickup truck: Standard,Pickup,Light Truck,2963,0.0004965790846185508,0.009470992488412978,0.06939597629810057,0.045645710412398136,0.0008588443138158572
2025,PASSENGER,2016,9,Sport utility vehicle: Small,Small SUV,Light Truck,172122,0.028846501924641988,0.5501742048905226,0.06932483981000735,0.06932483981000735,0.049890651698485645
2025,PASSENGER,2016,9,Sport utility vehicle: Standard,Midsize SUV,Light Truck,18477,0.003096622256664517,0.05906025251718076,0.051584642701598044,0.02047905266786295,0.00535567545945852
2025,PASSENGER,2016,9,Station wagon: Mid-size,Midsize,Car,4077,0.0006832780722206655,0.013031804379095412,0.10714567291266984,0.005248299805747255,0.002696104040386673
2025,PASSENGER,2016,9,Station wagon: Small,Midsize,Car,5572,0.000933830124702857,0.017810452293431357,0.032627917598697695,0.007172805130641086,0.003684741651467879
2025,PASSENGER,2016,9,Subcompact,Compact,Car,5589,0.0009366792115872699,0.017864791433594374,0.030221919408214913,0.007600369343409138,0.003695983684503585
2025,PASSENGER,2016,9,Two-seater,Midsize,Car,858,0.0001437950909897795,0.0027425283682275853,0.020625495805187626,0.0011044987081999375,0.0005673920202726921
2025,PASSENGER,2016,9,Van: Cargo,Pickup,Light Truck,62,1.0390787460799916e-05,0.00019817804059453414,0.013932584269662922,0.0009551245513225394,1.797109262793896e-05
2025,PASSENGER,2016,9,Van: Passenger,Pickup,Light Truck,413,6.92160519566188e-05,0.0013201214639603643,0.02453951277480689,0.006362361930584012,0.00011971066540869019
2025,PASSENGER,2015,10,Compact,Compact,Car,58077,0.00973331876388511,0.1857578306663383,0.10827968476455223,0.07897775100325147,0.03840609133027638
2025,PASSENGER,2015,10,Full-size,Midsize,Car,2012,0.0003371978124375715,0.006435331633876967,0.03113009035771754,0.002590036597783536,0.0013305276745788537
2025,PASSENGER,2015,10,Mid-size,Midsize,Car,30410,0.005096513656176217,0.09726562375059572,0.06585572377411118,0.0391466267090444,0.0201100132126953
2025,PASSENGER,2015,10,Minicompact,Compact,Car,207,3.469182265138036e-05,0.0006620843181970837,0.01471633726716906,0.0002814951608670051,0.00013688828461124388
2025,PASSENGER,2015,10,Minivan,Midsize SUV,Light Truck,27089,0.004539936153638854,0.08664348838473816,0.04979128794910771,0.030024195362869485,0.007851918196745782
2025,PASSENGER,2015,10,Pickup truck: Small,Pickup,Light Truck,404,6.770771184134139e-05,0.0012921838867228105,0.43162393162393164,0.006223714818295257,0.00011710195841431195
2025,PASSENGER,2015,10,Pickup truck: Standard,Pickup,Light Truck,2387,0.00040004531724079675,0.0076347597465528435,0.055905567135864344,0.03677229522591777,0.00069188706617565
2025,PASSENGER,2015,10,Sport utility vehicle: Small,Small SUV,Light Truck,154609,0.025911439653658296,0.4945130161938788,0.06227120390296085,0.06227120390296085,0.044814397743758304
2025,PASSENGER,2015,10,Sport utility vehicle: Standard,Midsize SUV,Light Truck,16949,0.0028405396237596416,0.054210952217982465,0.04731872647883235,0.018785488102376423,0.004912774983079637
2025,PASSENGER,2015,10,Station wagon: Mid-size,Midsize,Car,3742,0.0006271343012631175,0.011968693327021676,0.09834169929831016,0.004817056137627233,0.002474569859977172
2025,PASSENGER,2015,10,Station wagon: Small,Midsize,Car,6129,0.0010271796185039143,0.01960345307357452,0.03588953822010376,0.007889828184798853,0.004053083557402482
2025,PASSENGER,2015,10,Subcompact,Compact,Car,6161,0.0010325426055804562,0.019705804272522862,0.033314948197175176,0.00837822070580492,0.004074245031352047
2025,PASSENGER,2015,10,Two-seater,Midsize,Car,3946,0.000661323343876072,0.012621182220317353,0.09485804947234308,0.005079664222094351,0.002609474256405644
2025,PASSENGER,2015,10,Van: Cargo,Pickup,Light Truck,99,1.659174126805148e-05,0.0003166490217464313,0.022247191011235956,0.0015251182351763129,2.8695776938160602e-05
2025,PASSENGER,2015,10,Van: Passenger,Pickup,Light Truck,428,7.17299521487478e-05,0.0013689472859340667,0.025430778371954843,0.006593440451065272,0.00012405851039932057
2025,PASSENGER,2014,11,Compact,Compact,Car,41088,0.0068860754062797895,0.15757863974902778,0.07660512229636383,0.05587474961209423,0.027171332551240525
2025,PASSENGER,2014,11,Full-size,Midsize,Car,3520,0.0005899285784196082,0.013499727704355964,0.05446218591409828,0.004531276751589487,0.00232776213445207
2025,PASSENGER,2014,11,Mid-size,Midsize,Car,32455,0.005439242049036472,0.12446979052411158,0.07028436419233076,0.04177914402637409,0.021462363657284638
2025,PASSENGER,2014,11,Minicompact,Compact,Car,446,7.474663237930263e-05,0.0017104768625405566,0.03170766387032561,0.00060650648186804,0.00029493804317205205
2025,PASSENGER,2014,11,Minivan,Midsize SUV,Light Truck,27601,0.004625743946863524,0.105853972831798,0.050732376192673116,0.030591672494760257,0.008000324639092634
2025,PASSENGER,2014,11,Pickup truck: Small,Pickup,Light Truck,508,8.513741984010254e-05,0.00194825615733319,0.5427350427350427,0.007825859226965323,0.00014724701701601602
2025,PASSENGER,2014,11,Pickup truck: Standard,Pickup,Light Truck,3045,0.0005103217390021894,0.01167803149425111,0.07131648593578004,0.046908939657695686,0.00088261253309797
2025,PASSENGER,2014,11,Sport utility vehicle: Small,Small SUV,Light Truck,125455,0.021025423240236346,0.48113873271306173,0.05052897234731454,0.05052897234731454,0.036363926219969075
2025,PASSENGER,2014,11,Sport utility vehicle: Standard,Midsize SUV,Light Truck,14339,0.0024031209903291936,0.0549922146456705,0.04003205020827052,0.01589268475426134,0.004156249954709948
2025,PASSENGER,2014,11,Station wagon: Mid-size,Midsize,Car,525,8.798650672451542e-05,0.002013453705905364,0.01379727208220546,0.0006758296291433184,0.0003471804319850388
2025,PASSENGER,2014,11,Station wagon: Small,Midsize,Car,5771,0.0009671812005851019,0.022132650165294962,0.033793200370079754,0.007428976742449696,0.0038163395675917316
2025,PASSENGER,2014,11,Subcompact,Compact,Car,4003,0.0006708761646061623,0.015352105113788898,0.021645794129734174,0.005443599656766287,0.0026471681318783057
2025,PASSENGER,2014,11,Two-seater,Midsize,Car,1798,0.0003013328363631976,0.00689559954898637,0.04322219284117407,0.0023145555679994025,0.0011890103175411426
2025,PASSENGER,2014,11,Van: Passenger,Pickup,Light Truck,192,3.217792245925135e-05,0.0007363487838739617,0.01140819964349376,0.002957805062160122,5.5652415880069045e-05
2025,PASSENGER,2013,12,Compact,Compact,Car,31049,0.005203605804360913,0.1493738604163359,0.05788825063716415,0.042222914250046574,0.02053258139562566
2025,PASSENGER,2013,12,Full-size,Midsize,Car,4688,0.0007856776067133872,0.02255353337085841,0.07253372942195817,0.006034836764616908,0.0031001559336111656
2025,PASSENGER,2013,12,Mid-size,Midsize,Car,10843,0.0018172146522169917,0.052164667734688086,0.023481539391078183,0.013958134607240002,0.007170433188597669
2025,PASSENGER,2013,12,Minicompact,Compact,Car,2255,0.0003779229955500615,0.010848595936707704,0.16031565477036827,0.0030665294094449104,0.0014912226173833573
2025,PASSENGER,2013,12,Minivan,Midsize SUV,Light Truck,22187,0.0037183935708510925,0.10673960002116799,0.040781103242159285,0.024591045166524612,0.0064310424538077705
2025,PASSENGER,2013,12,Pickup truck: Standard,Pickup,Light Truck,4087,0.0006849540056820848,0.019662178090166023,0.0957210108438532,0.06296119421379384,0.001184642831780428
2025,PASSENGER,2013,12,Sport utility vehicle: Small,Small SUV,Light Truck,110484,0.01851638325514545,0.5315282809184985,0.04449916687912558,0.04449916687912558,0.03202448706298723
2025,PASSENGER,2013,12,Sport utility vehicle: Standard,Midsize SUV,Light Truck,10860,0.0018200637391014047,0.05224645315860118,0.030319273677510136,0.012036721977214462,0.0031478397732164053
2025,PASSENGER,2013,12,Station wagon: Mid-size,Midsize,Car,565,9.469024057019278e-05,0.002718162618288183,0.014848492812278258,0.0007273214104113807,0.0003736322744219942
2025,PASSENGER,2013,12,Station wagon: Small,Midsize,Car,4998,0.0008376315440173868,0.024044914630450158,0.029266750207877078,0.006433898069444391,0.0033051577124975696
2025,PASSENGER,2013,12,Subcompact,Compact,Car,3067,0.000514008792617312,0.014755052655380279,0.016584474293253736,0.004170751972845916,0.0020281950188535507
2025,PASSENGER,2013,12,Two-seater,Midsize,Car,2507,0.0004201565187778289,0.012060944573537123,0.06026587177576384,0.003227247390975808,0.001657869224736176
2025,PASSENGER,2013,12,Van: Cargo,Pickup,Light Truck,110,1.8435268075612756e-05,0.0005291998017906197,0.024719101123595506,0.0016945758168625698,3.1884196597956226e-05
2025,PASSENGER,2013,12,Van: Passenger,Pickup,Light Truck,161,2.6982528728851395e-05,0.000774556073529907,0.00956625074272133,0.0024802427864988523,4.666686956609956e-05
2025,PASSENGER,2012,13,Compact,Compact,Car,56355,0.009444723021828699,0.28806195210468477,0.10506916050943302,0.07663603763603899,0.03726733951336546
2025,PASSENGER,2012,13,Full-size,Midsize,Car,1763,0.00029546706924822987,0.009011679914125796,0.027277509592771382,0.002269500259389848,0.0011658649554088067
2025,PASSENGER,2012,13,Mid-size,Midsize,Car,10751,0.0018017960643719338,0.0549543793288522,0.023282304712116716,0.013839703510323459,0.007109593950992672
2025,PASSENGER,2012,13,Minicompact,Compact,Car,1055,0.00017681098017974052,0.005392695581056559,0.07500355467083748,0.001434673404418794,0.0006976673442746971
2025,PASSENGER,2012,13,Minivan,Midsize SUV,Light Truck,21677,0.003632920964318706,0.11080328162138676,0.03984369112454531,0.024025784742180287,0.006283215724126337
2025,PASSENGER,2012,13,Pickup truck: Standard,Pickup,Light Truck,4249,0.0007121041277570781,0.021719017558207886,0.09951518842073213,0.06545684223499144,0.0012315995576792362
2025,PASSENGER,2012,13,Sport utility vehicle: Small,Small SUV,Light Truck,76491,0.012819382639742683,0.3909883200858742,0.030807952045103316,0.030807952045103316,0.022171400745220633
2025,PASSENGER,2012,13,Sport utility vehicle: Standard,Midsize SUV,Light Truck,10623,0.0017803441160657663,0.05430009967541595,0.029657609970183255,0.011774042132960336,0.003079143822364445
2025,PASSENGER,2012,13,Station wagon: Mid-size,Midsize,Car,1360,0.00022792695075303044,0.006951721317760114,0.0357415048224751,0.0017507205631141199,0.0008993626428564816
2025,PASSENGER,2012,13,Station wagon: Small,Midsize,Car,3351,0.0005616053029216212,0.017128836864569223,0.01962242495930294,0.004313723975731923,0.0022160031001559337
2025,PASSENGER,2012,13,Subcompact,Compact,Car,3752,0.0006288102347245368,0.019178572341349964,0.020288538489823288,0.005102269775714991,0.002481182820586411
2025,PASSENGER,2012,13,Two-seater,Midsize,Car,3912,0.0006556251701072463,0.01999642190814527,0.09404072213274357,0.005035896208016498,0.0025869901903342323
2025,PASSENGER,2012,13,Van: Cargo,Pickup,Light Truck,296,4.9607630458012505e-05,0.001513021698571319,0.06651685393258427,0.004559949470830188,8.57974744817731e-05
2025,PASSENGER,2011,14,Compact,Compact,Car,19668,0.0032962259319195605,0.12617802726543706,0.03666933278146622,0.026746119922378048,0.01300637092625094
2025,PASSENGER,2011,14,Full-size,Midsize,Car,3199,0.0005361311143080473,0.020522854851643946,0.04949560589181829,0.004118055206913287,0.0021154860988955035
2025,PASSENGER,2011,14,Mid-size,Midsize,Car,4480,0.000750818190715865,0.028740978348035285,0.009701862627688856,0.0057670795020229836,0.002962606352938998
2025,PASSENGER,2011,14,Minicompact,Compact,Car,623,0.00010441065464642497,0.003996792301523657,0.0442911986350064,0.0008472052426093922,0.00041198744595557943
2025,PASSENGER,2011,14,Minivan,Midsize SUV,Light Truck,20382,0.0034158875810649013,0.1307586206896552,0.0374633995709961,0.02259046660585499,0.00590785177326858
2025,PASSENGER,2011,14,Pickup truck: Small,Pickup,Light Truck,9,1.5083401152774073e-06,5.773857257417803e-05,0.009615384615384616,0.00013864711228875573,2.6087069943782365e-06
2025,PASSENGER,2011,14,Pickup truck: Standard,Pickup,Light Truck,3668,0.0006147323936486144,0.02353167602245389,0.08590767501229594,0.05650640087501733,0.0010631930283754856
2025,PASSENGER,2011,14,Sport utility vehicle: Small,Small SUV,Light Truck,80628,0.013512716312731866,0.5172606255012029,0.032474193793944256,0.032474193793944256,0.023370536393636496
2025,PASSENGER,2011,14,Sport utility vehicle: Standard,Midsize SUV,Light Truck,11767,0.001972070904052139,0.07548997594226142,0.03285146347728009,0.013041998849528783,0.00341073946698319
2025,PASSENGER,2011,14,Station wagon: Mid-size,Midsize,Car,213,3.569738272823197e-05,0.0013664795509222133,0.0055977503876376445,0.000274193735252432,0.0001408560609767872
2025,PASSENGER,2011,14,Station wagon: Small,Midsize,Car,5098,0.0008543908786315803,0.03270569366479551,0.029852319439727357,0.006562627522614547,0.003371287318589958
2025,PASSENGER,2011,14,Subcompact,Compact,Car,4811,0.0008062915882888452,0.0308644747393745,0.026014967663789933,0.0065423827001505385,0.0031814953491048036
2025,PASSENGER,2011,14,Two-seater,Midsize,Car,574,9.61985806854702e-05,0.0036824378508420207,0.013798408615591722,0.0007389070611966948,0.0003795839389703091
2025,PASSENGER,2011,14,Van: Cargo,Pickup,Light Truck,755,0.00012653297633716026,0.004843624699278268,0.1696629213483146,0.01163095219755673,0.00021884153119506317
2025,PASSENGER,2010,15,Compact,Compact,Car,23141,0.003878277623070498,0.15326485061627823,0.0431444493540731,0.03146898317692447,0.015303052145839588
2025,PASSENGER,2010,15,Full-size,Midsize,Car,3194,0.0005352931475773377,0.021154139098068046,0.04941824483228122,0.0041116187342547785,0.002112179618590884
2025,PASSENGER,2010,15,Mid-size,Midsize,Car,6654,0.0011151661252284297,0.04407001927318246,0.014409864715321796,0.008565657813942171,0.0044002639893875204
2025,PASSENGER,2010,15,Minicompact,Compact,Car,1016,0.00017027483968020508,0.006729056143906429,0.07223091141760273,0.0013816380842554452,0.0006718767978986656
2025,PASSENGER,2010,15,Minivan,Midsize SUV,Light Truck,19091,0.0031995245711956646,0.1264413492552339,0.03509046026934975,0.021159581884622587,0.005533647247741657
2025,PASSENGER,2010,15,Pickup truck: Small,Pickup,Light Truck,6,1.0055600768516048e-06,3.973852053488048e-05,0.00641025641025641,9.243140819250382e-05,1.7391379962521577e-06
2025,PASSENGER,2010,15,Pickup truck: Standard,Pickup,Light Truck,4516,0.0007568515511769745,0.02990985978925338,0.10576855516781039,0.06957003989955787,0.0013089911985124574
2025,PASSENGER,2010,15,Sport utility vehicle: Small,Small SUV,Light Truck,71684,0.012013761424838407,0.4747693510037288,0.028871857269498192,0.028871857269498192,0.020778061353889946
2025,PASSENGER,2010,15,Sport utility vehicle: Standard,Midsize SUV,Light Truck,7120,0.001193264624530571,0.047156377701391514,0.01987782951969357,0.007891478865356075,0.0020637770888858936
2025,PASSENGER,2010,15,Station wagon: Mid-size,Midsize,Car,918,0.00015385069175829553,0.0060799936418367145,0.024125515755170693,0.0011817363801020309,0.000607069783928125
2025,PASSENGER,2010,15,Station wagon: Small,Midsize,Car,8746,0.001465771405357356,0.05792551676634412,0.05121388501762563,0.011258677974261833,0.005783695348840285
2025,PASSENGER,2010,15,Subcompact,Compact,Car,4132,0.0006924957062584718,0.027366594475021027,0.02234334782514654,0.005619024177306594,0.0027324753237374867
2025,PASSENGER,2010,15,Two-seater,Midsize,Car,597,0.00010005322764673467,0.003953982793220608,0.014351306521791389,0.0007685148354258306,0.00039479374837155846
2025,PASSENGER,2010,15,Van: Cargo,Pickup,Light Truck,172,2.8826055536412672e-05,0.0011391709219999073,0.038651685393258424,0.002649700368185109,4.985528922589518e-05
2025,PASSENGER,2009,16,Compact,Compact,Car,13937,0.002335748465180136,0.1402846559568386,0.0259843650078958,0.018952647618374154,0.009216483201096165
2025,PASSENGER,2009,16,Full-size,Midsize,Car,2167,0.0003631747810895713,0.021812215646011997,0.03352828320336675,0.002789567250197278,0.0014330285640220554
2025,PASSENGER,2009,16,Mid-size,Midsize,Car,4819,0.0008076323350579806,0.048506260820549985,0.010435999107775134,0.006203472348269812,0.0031867857175921946
2025,PASSENGER,2009,16,Minicompact,Compact,Car,831,0.00013927007064394728,0.008364536779804324,0.05907862931892507,0.0011300602834805856,0.0005495370266277472
2025,PASSENGER,2009,16,Minivan,Midsize SUV,Light Truck,8739,0.0014645982519343624,0.08796352216451263,0.016062832344761795,0.009685903624206004,0.0025330544915412676
2025,PASSENGER,2009,16,Pickup truck: Small,Pickup,Light Truck,2,3.3518669228386826e-07,2.0131255787736038e-05,0.002136752136752137,3.0810469397501274e-05,5.797126654173859e-07
2025,PASSENGER,2009,16,Pickup truck: Standard,Pickup,Light Truck,1857,0.0003112208437855717,0.018691870998912914,0.04349251703866782,0.02860752083557993,0.0005382632098400428
2025,PASSENGER,2009,16,Sport utility vehicle: Small,Small SUV,Light Truck,41947,0.007030038090615711,0.4222228932640818,0.01689481330399588,0.01689481330399588,0.012158603588131542
2025,PASSENGER,2009,16,Sport utility vehicle: Standard,Midsize SUV,Light Truck,4049,0.0006785854585286914,0.04075572734227161,0.011304119624331357,0.004487724427784656,0.0011736282911374977
2025,PASSENGER,2009,16,Station wagon: Mid-size,Midsize,Car,260,4.357426999690287e-05,0.002617063252405685,0.006832934745473181,0.0003346965782424053,0.00017193697584020972
2025,PASSENGER,2009,16,Station wagon: Small,Midsize,Car,7714,0.0012928150721388798,0.07764625357329791,0.045170810544930724,0.009930190017545824,0.005101237813966837
2025,PASSENGER,2009,16,Subcompact,Compact,Car,11945,0.0020019025196654034,0.1202339251922535,0.06459130923799018,0.0162437666500308,0.007899181447735788
2025,PASSENGER,2009,16,Two-seater,Midsize,Car,825,0.00013826451056709566,0.008304143012441116,0.0198322075049881,0.001062017988653786,0.0005455692502622038
2025,PASSENGER,2009,16,Van: Cargo,Pickup,Light Truck,53,8.882447345522508e-06,0.000533478278375005,0.011910112359550562,0.0008164774390337836,1.5362385633560725e-05
2025,PASSENGER,2009,16,Van: Passenger,Pickup,Light Truck,203,3.402144926681263e-05,0.002043322462455208,0.012061794414735592,0.003127262643846379,5.8840835539864665e-05
2025,PASSENGER,2008,17,Compact,Compact,Car,14716,0.0024663036818247026,0.1548775482282118,0.027436745028068782,0.020011994141636943,0.00973163283255587
2025,PASSENGER,2008,17,Full-size,Midsize,Car,1236,0.0002071453758314306,0.013008198532894113,0.019123653917564053,0.0015910960411831267,0.00081736193130192
2025,PASSENGER,2008,17,Mid-size,Midsize,Car,7403,0.0012406935414887384,0.07791237357525495,0.016031894873388526,0.00952984141818664,0.004895574739019509
2025,PASSENGER,2008,17,Minicompact,Compact,Car,520,8.714853999380575e-05,0.005472704884389109,0.036968576709796676,0.0007071376021779838,0.00034387395168041944
2025,PASSENGER,2008,17,Minivan,Midsize SUV,Light Truck,9240,0.0015485625183514714,0.09724575602260647,0.016983701895594346,0.010241188864591312,0.002678272514228323
2025,PASSENGER,2008,17,Pickup truck: Small,Pickup,Light Truck,7,1.173153422993539e-06,7.36710272898534e-05,0.007478632478632479,0.00010783664289125445,2.0289943289608506e-06
2025,PASSENGER,2008,17,Pickup truck: Standard,Pickup,Light Truck,2029,0.0003400468993219844,0.021354073481587504,0.047520903107946696,0.03125722120376504,0.000588118499065938
2025,PASSENGER,2008,17,Sport utility vehicle: Small,Small SUV,Light Truck,34863,0.00584280682654625,0.36691328920087984,0.014041621003104115,0.014041621003104115,0.010105261327223163
2025,PASSENGER,2008,17,Sport utility vehicle: Standard,Midsize SUV,Light Truck,5122,0.0008584131189389866,0.05390614311123273,0.014299753202228998,0.005676988026454188,0.0014846441361339251
2025,PASSENGER,2008,17,Station wagon: Mid-size,Midsize,Car,275,4.6088170189031884e-05,0.0028942189292442406,0.007227142519250479,0.0003540059962179287,0.00018185641675406796
2025,PASSENGER,2008,17,Station wagon: Small,Midsize,Car,5185,0.0008689714997459285,0.054569182356841404,0.030361764671437103,0.0066746221468725825,0.003428820075890336
2025,PASSENGER,2008,17,Subcompact,Compact,Car,11496,0.001926653107247675,0.12098887567487923,0.06216338978651612,0.015633180528150197,0.007602259516380965
2025,PASSENGER,2008,17,Two-seater,Midsize,Car,2632,0.0004411056870455706,0.027700306260984877,0.06327075170076203,0.0033881592074385025,0.0017405312323516614
2025,PASSENGER,2008,17,Van: Cargo,Pickup,Light Truck,77,1.2904687652928928e-05,0.0008103813001883874,0.017303370786516854,0.0011862030718037988,2.2318937618569356e-05
2025,PASSENGER,2008,17,Van: Passenger,Pickup,Light Truck,216,3.6200162766657776e-05,0.002273277413515476,0.012834224598930482,0.0033275306949301373,6.260896786507767e-05
2025,PASSENGER,2007,18,Compact,Compact,Car,8696,0.0014573917380502593,0.11558450189406526,0.016212961046757686,0.011825516516422592,0.005750630545794091
2025,PASSENGER,2007,18,Full-size,Midsize,Car,943,0.00015804052541184389,0.012534059945504087,0.01459029582869167,0.0012139187433945699,0.0006236021854512221
2025,PASSENGER,2007,18,Mid-size,Midsize,Car,7641,0.0012805807578705186,0.10156177311091912,0.016547306325484498,0.00983621751673161,0.005052963201519394
2025,PASSENGER,2007,18,Minicompact,Compact,Car,454,7.60873791484381e-05,0.006034425466870472,0.03227641120432248,0.0006173855219015474,0.0003002284116594431
2025,PASSENGER,2007,18,Minivan,Midsize SUV,Light Truck,8106,0.001358511663826518,0.10774240712434373,0.014899338481135041,0.008984315685755105,0.002349575432936665
2025,PASSENGER,2007,18,Pickup truck: Standard,Pickup,Light Truck,2687,0.00045032332108337704,0.035714760417358944,0.06293182190786238,0.04139386563554296,0.0007788439659882579
2025,PASSENGER,2007,18,Sport utility vehicle: Small,Small SUV,Light Truck,23300,0.003904924965107065,0.3096962849737489,0.0093844410800082,0.0093844410800082,0.0067536525521125455
2025,PASSENGER,2007,18,Sport utility vehicle: Standard,Midsize SUV,Light Truck,4252,0.000712606907795504,0.05651624908619658,0.011870861112041721,0.004712720243749162,0.0012324691266773623
2025,PASSENGER,2007,18,Station wagon: Mid-size,Midsize,Car,201,3.368626257452876e-05,0.0026716288961254734,0.005282384168615805,0.0002587462008720133,0.0001329205082457006
2025,PASSENGER,2007,18,Station wagon: Small,Midsize,Car,5284,0.00088556324101398,0.07023326909018408,0.030941478210968883,0.006802064305511037,0.0034942883859218005
2025,PASSENGER,2007,18,Subcompact,Compact,Car,11287,0.0018916260979040106,0.15002326045058817,0.061033244652088335,0.015348965607274815,0.007464048639647873
2025,PASSENGER,2007,18,Two-seater,Midsize,Car,1872,0.0003137347439777007,0.02488203628630292,0.045001081756773,0.002409815363345318,0.0012379462260495098
2025,PASSENGER,2007,18,Van: Cargo,Pickup,Light Truck,250,4.189833653548353e-05,0.0033229215125938727,0.056179775280898875,0.003851308674687659,7.246408317717323e-05
2025,PASSENGER,2007,18,Van: Passenger,Pickup,Light Truck,262,4.390945668918674e-05,0.0034824217451983786,0.015567439096850861,0.004036171491072667,7.594235916967755e-05
2025,PASSENGER,2006,19,Compact,Compact,Car,16815,0.0028180821153766223,0.29481897080739894,0.03135015409397775,0.02286638227042846,0.0111196932644351
2025,PASSENGER,2006,19,Full-size,Midsize,Car,2278,0.00038177764251132596,0.03994038748137109,0.03524569872508974,0.002932456943216151,0.0015064324267846066
2025,PASSENGER,2006,19,Mid-size,Midsize,Car,3603,0.0006038388261493887,0.06317173665293241,0.007802636394545301,0.004638122197720716,0.0023826497075087522
2025,PASSENGER,2006,19,Minicompact,Compact,Car,467,7.826609264828324e-05,0.008187954764618217,0.033200625622067395,0.000635063961955997,0.0003088252604514536
2025,PASSENGER,2006,19,Minivan,Midsize SUV,Light Truck,7863,0.001317786480714028,0.13786271587621635,0.014452689178036618,0.008714985718861631,0.0022791403440884524
2025,PASSENGER,2006,19,Pickup truck: Standard,Pickup,Light Truck,1731,0.000290104082171688,0.030349785219602,0.04054149003442865,0.02666646126353735,0.0005017413119187474
2025,PASSENGER,2006,19,Sport utility vehicle: Small,Small SUV,Light Truck,12421,0.002081676952428964,0.2177785570263873,0.0050027529036387065,0.0050027529036387065,0.003600305508574675
2025,PASSENGER,2006,19,Sport utility vehicle: Standard,Midsize SUV,Light Truck,2615,0.00043825660016115774,0.045849040063119136,0.007300635420505433,0.002898345116981199,0.0007579743100332321
2025,PASSENGER,2006,19,Station wagon: Mid-size,Midsize,Car,112,1.8770454767896624e-05,0.001963706496011221,0.0029434180442038317,0.00014417698755057458,7.406515882347495e-05
2025,PASSENGER,2006,19,Station wagon: Small,Midsize,Car,3542,0.0005936156320347307,0.06210221793635487,0.020740862192136975,0.004559597231286921,0.0023423106477923955
2025,PASSENGER,2006,19,Subcompact,Compact,Car,3723,0.0006239500276864208,0.06527570789865872,0.020131724093180196,0.0050628332555935265,0.0024620052348196184
2025,PASSENGER,2006,19,Two-seater,Midsize,Car,1604,0.00026881972721166236,0.028123082317874987,0.03855861919757687,0.0020648204288493005,0.0010607188817219092
2025,PASSENGER,2006,19,Van: Cargo,Pickup,Light Truck,74,1.2401907614503126e-05,0.001297448934864557,0.01662921348314607,0.001139987367707547,2.1449368620443276e-05
2025,PASSENGER,2006,19,Van: Passenger,Pickup,Light Truck,187,3.133995572854168e-05,0.003278688524590164,0.011111111111111112,0.002880778888666369,5.420313421652558e-05
