calendar_year_cert_co2e_megagrams,cert_offset,compliance_id,manufacturer_vehicle_cost_dollars,model_year,model_year_cert_co2e_megagrams,strategic_offset,target_co2e_megagrams
7608398.448570923,1278661.7093015257,Mercedes Benz,24268188102.8894,2033,7608398.448570923,1022929.3674412207,6329736.739269397
7016985.903859558,741841.891971101,Mercedes Benz,24197018258.6017,2034,7016985.903859558,593473.5135768809,6275144.0118884565
6405244.821188434,82865.33164382167,Mercedes Benz,24325491731.777256,2035,6405244.821188434,66292.26531505735,6322379.489544612
6255904.60600954,-133944.18712172098,Mercedes Benz,24522862684.280785,2036,6255904.60600954,-133944.18712172098,6389848.793131261
6869980.141906447,429182.37878397945,Mercedes Benz,24599994826.14566,2037,6869980.141906447,343345.9030271836,6440797.763122467
6460536.068507049,-56164.31355385482,Mercedes Benz,24849650277.11649,2038,6460536.068507049,-56164.31355385482,6516700.382060904
6596826.854545745,28134.092678424902,Mercedes Benz,24966440581.548374,2039,6596826.854545745,22507.274142739923,6568692.76186732
6289832.272275411,-349505.0455274293,Mercedes Benz,25190268165.699368,2040,6289832.272275411,-349505.0455274293,6639337.31780284
6845877.963710152,172526.50777984876,Mercedes Benz,25203150284.616467,2041,6845877.963710152,138021.206223879,6673351.455930303
6371991.422878809,-332546.1479175743,Mercedes Benz,25273996926.595524,2042,6371991.422878809,-332546.1479175743,6704537.570796384
6382357.375669955,-270192.9383131685,Mercedes Benz,25170821463.650894,2043,6382357.375669955,-270192.9383131685,6652550.313983124
6769155.812573735,8982.489038472995,Mercedes Benz,25304562936.241875,2044,6769155.812573735,7185.991230778396,6760173.323535262
6780445.806566809,-43815.39765211288,Mercedes Benz,25475537494.24822,2045,6780445.806566809,-43815.39765211288,6824261.204218922
7101143.836199185,208073.68461171258,Mercedes Benz,25649752281.26554,2046,7101143.836199185,166458.94768937008,6893070.151587472
7113878.570250577,195947.43886628002,Mercedes Benz,25690775376.15396,2047,7113878.570250577,156757.95109302402,6917931.131384297
6735281.01374322,-140161.8432391174,Mercedes Benz,25663107682.867805,2048,6735281.01374322,-140161.8432391174,6875442.856982337
7058350.19428319,67117.0073530944,Mercedes Benz,25832009216.432808,2049,7058350.19428319,53693.60588247553,6991233.186930096
6824498.929151231,-166192.93020931818,Mercedes Benz,25968751677.72594,2050,6824498.929151231,-166192.93020931818,6990691.85936055
6822483.241500156,-245289.5063356124,Mercedes Benz,26184573121.65451,2051,6822483.241500156,-245289.5063356124,7067772.747835768
7488207.273554188,353349.26449983474,Mercedes Benz,26361294074.759686,2052,7488207.273554188,282679.4115998678,7134858.009054353
7444087.672350956,232381.10377676506,Mercedes Benz,26576222365.90143,2053,7444087.672350956,185904.88302141207,7211706.568574191
8387912.398878229,1115376.7876809957,Mercedes Benz,26736968119.09099,2054,8387912.398878229,892301.4301447966,7272535.611197233
8326803.34241519,971893.0310309594,Mercedes Benz,26970006607.738483,2055,8326803.34241519,777514.4248247676,7354910.311384231
5726351.4080943735,17209.56388196256,Mitsubishi,4233895082.7598343,2023,5726351.4080943735,13767.651105570048,5709141.844212411
5244215.542865186,-728915.6052533984,Mitsubishi,4640271316.412875,2024,5244215.542865186,-728915.6052533984,5973131.148118584
5408750.098822921,257024.70630632527,Mitsubishi,4588030847.945188,2025,5408750.098822921,205619.76504506022,5151725.392516595
4973667.876469459,277950.58505704626,Mitsubishi,4758855731.730839,2026,4973667.876469459,222360.468045637,4695717.291412413
4926067.802215906,-93723.73030583188,Mitsubishi,4841076959.399281,2027,4926067.802215906,-93723.73030583188,5019791.532521738
4089652.9145704503,-365705.3595430567,Mitsubishi,4855562962.648035,2028,4089652.9145704503,-365705.3595430567,4455358.274113507
3616457.3303894987,-366990.7419298864,Mitsubishi,4964077958.942288,2029,3616457.3303894987,-366990.7419298864,3983448.072319385
3201290.984601781,-284971.1313201459,Mitsubishi,5009595995.246728,2030,3201290.984601781,-284971.1313201459,3486262.1159219267
2846539.761138619,-109906.5783119332,Mitsubishi,5044815050.499654,2031,2846539.761138619,-109906.5783119332,2956446.339450552
2562861.843303669,106621.00004609441,Mitsubishi,5105416624.976215,2032,2562861.843303669,85296.80003687553,2456240.8432575744
2533362.0634907545,118553.08382059215,Mitsubishi,5220476090.71413,2033,2533362.0634907545,94842.46705647372,2414808.9796701623
2361897.3420952098,-50152.61056535272,Mitsubishi,5210286814.750159,2034,2361897.3420952098,-50152.61056535272,2412049.9526605625
2152601.514831164,-281225.79087235034,Mitsubishi,5239079597.805312,2035,2152601.514831164,-281225.79087235034,2433827.3057035143
2105440.273533472,-361293.51964298496,Mitsubishi,5292496485.649912,2036,2105440.273533472,-361293.51964298496,2466733.793176457
2329031.19001542,-154255.22757254494,Mitsubishi,5282229195.706301,2037,2329031.19001542,-154255.22757254494,2483286.417587965
2179441.711497755,-332859.25631784555,Mitsubishi,5338806972.395369,2038,2179441.711497755,-332859.25631784555,2512300.9678156003
2230600.632967899,-303420.8961958266,Mitsubishi,5368813937.396568,2039,2230600.632967899,-303420.8961958266,2534021.5291637257
2117008.3816405577,-441489.72903775703,Mitsubishi,5411537046.943598,2040,2117008.3816405577,-441489.72903775703,2558498.1106783147
2317755.517564486,-249837.69400528213,Mitsubishi,5390093235.806291,2041,2317755.517564486,-249837.69400528213,2567593.211569768
2145308.769559261,-432047.96989386296,Mitsubishi,5405118188.425099,2042,2145308.769559261,-432047.96989386296,2577356.739453124
2152406.322756414,-414710.87198816566,Mitsubishi,5365570956.611439,2043,2152406.322756414,-414710.87198816566,2567117.1947445795
2285627.272277831,-305413.7383010923,Mitsubishi,5380087737.799967,2044,2285627.272277831,-305413.7383010923,2591041.0105789234
2286610.9213521536,-324330.9431130998,Mitsubishi,5402246787.026313,2045,2286610.9213521536,-324330.9431130998,2610941.8644652534
2422601.3524262505,-233912.18284877203,Mitsubishi,5463958081.654039,2046,2422601.3524262505,-233912.18284877203,2656513.5352750225
2415145.5146207903,-235051.316668096,Mitsubishi,5433581098.977647,2047,2415145.5146207903,-235051.316668096,2650196.8312888863
2267221.13105048,-389283.46113973716,Mitsubishi,5440136105.849081,2048,2267221.13105048,-389283.46113973716,2656504.592190217
2381696.83943648,-292910.72522179596,Mitsubishi,5446806759.447495,2049,2381696.83943648,-292910.72522179596,2674607.564658276
2312872.472815482,-384281.43424680596,Mitsubishi,5482231059.418169,2050,2312872.472815482,-384281.43424680596,2697153.907062288
2315257.4660779806,-413012.4814208895,Mitsubishi,5526518528.706078,2051,2315257.4660779806,-413012.4814208895,2728269.94749887
2558212.7930634595,-199559.5332971029,Mitsubishi,5554610200.690739,2052,2558212.7930634595,-199559.5332971029,2757772.3263605624
2545363.636705652,-243331.45717794402,Mitsubishi,5599511104.102125,2053,2545363.636705652,-243331.45717794402,2788695.093883596
2884360.4081434654,67677.10353479348,Mitsubishi,5622856883.989034,2054,2884360.4081434654,54141.68282783479,2816683.304608672
2870093.8174588173,20351.46163116023,Mitsubishi,5671713841.561143,2055,2870093.8174588173,16281.169304928184,2849742.355827657
29869319.215316873,858243.0966795906,Nissan,22540651740.657604,2023,29869319.215316873,686594.4773436725,29011076.118637282
27387344.94812894,-2145232.6107976474,Nissan,23938412188.452446,2024,27387344.94812894,-2145232.6107976474,29532577.558926586
27919826.092213266,1924431.0852871984,Nissan,24096682355.18658,2025,27919826.092213266,1539544.868229759,25995395.006926067
25232623.62469233,1821713.0932723172,Nissan,24465294785.235874,2026,25232623.62469233,1457370.4746178538,23410910.53142001
24690949.773054447,592473.2906799875,Nissan,24658305794.61041,2027,24690949.773054447,473978.63254399004,24098476.48237446
21768150.019730423,522177.54968701303,Nissan,24484179275.352932,2028,21768150.019730423,417742.03974961047,21245972.47004341
19384438.71417184,456690.0424749777,Nissan,24874975241.334137,2029,19384438.71417184,365352.03397998214,18927748.671696864
16943969.69520484,491683.6689425446,Nissan,25016139812.61795,2030,16943969.69520484,393346.9351540357,16452286.026262295
13855741.372124515,-111629.36716803908,Nissan,25321197716.870163,2031,13855741.372124515,-111629.36716803908,13967370.739292555
11743521.78963264,159370.35913359746,Nissan,25614183511.296337,2032,11743521.78963264,127496.28730687797,11584151.430499043
11266453.603373388,-147212.19137365185,Nissan,26256337520.964344,2033,11266453.603373388,-147212.19137365185,11413665.79474704
11494806.06733685,136215.88657121174,Nissan,25980654505.89847,2034,11494806.06733685,108972.70925696939,11358590.180765638
10813330.611182092,-633252.0290428158,Nissan,26026932332.42298,2035,10813330.611182092,-633252.0290428158,11446582.640224908
11131584.48800725,-403560.4363260977,Nissan,26100625025.046394,2036,11131584.48800725,-403560.4363260977,11535144.924333347
11540877.712267913,-85827.83708240464,Nissan,26174556616.877567,2037,11540877.712267913,-85827.83708240464,11626705.549350318
11459133.669594662,-290033.3501001019,Nissan,26348691667.603188,2038,11459133.669594662,-290033.3501001019,11749167.019694764
11791743.239916585,-35856.17058220878,Nissan,26416590842.75049,2039,11791743.239916585,-35856.17058220878,11827599.410498794
11543941.111431452,-394708.9596146215,Nissan,26581913419.653934,2040,11543941.111431452,-394708.9596146215,11938650.071046073
11997008.000607599,13247.854979252443,Nissan,26554629368.4335,2041,11997008.000607599,10598.283983401954,11983760.145628346
11576014.29561948,-439243.4213497285,Nissan,26549819902.175434,2042,11576014.29561948,-439243.4213497285,12015257.716969209
11561249.860093078,-365111.53115273826,Nissan,26353131797.02849,2043,11561249.860093078,-365111.53115273826,11926361.391245816
11915623.091799367,-146616.518882256,Nissan,26446299490.531944,2044,11915623.091799367,-146616.518882256,12062239.610681623
11935106.89247491,-229352.68871639483,Nissan,26577430070.018074,2045,11935106.89247491,-229352.68871639483,12164459.581191305
11749619.73339107,-507312.7226122059,Nissan,26704070506.020306,2046,11749619.73339107,-507312.7226122059,12256932.456003277
12124926.532936735,-209812.25101049617,Nissan,26751015845.31803,2047,12124926.532936735,-209812.25101049617,12334738.783947231
11690047.005365789,-577485.0996741615,Nissan,26623654512.64275,2048,11690047.005365789,-577485.0996741615,12267532.10503995
11963778.028323412,-468422.37411732227,Nissan,26776263785.79844,2049,11963778.028323412,-468422.37411732227,12432200.402440734
11741797.703752574,-706103.8983896952,Nissan,26837734241.889294,2050,11741797.703752574,-706103.8983896952,12447901.602142269
11712694.70430645,-848075.287368035,Nissan,26994092957.373474,2051,11712694.70430645,-848075.287368035,12560769.991674485
11133030.616971985,-1550630.2290035672,Nissan,27194266310.486877,2052,11133030.616971985,-1550630.2290035672,12683660.845975552
11578653.750402037,-1207983.979905922,Nissan,27312884218.15869,2053,11578653.750402037,-1207983.979905922,12786637.730307959
11627584.369302133,-1268401.1506770235,Nissan,27480656021.396004,2054,11627584.369302133,-1268401.1506770235,12895985.519979157
11175076.637264602,-1846555.463448286,Nissan,27658371965.404858,2055,11175076.637264602,-1846555.463448286,13021632.100712888
-264438.66804673016,-2636050.5872713295,Rivian,1809606594.2161226,2023,-264438.66804673016,-2636050.5872713295,2371611.9192245994
-277567.4191697416,-2641224.2476605107,Rivian,1869764288.5132291,2024,-277567.4191697416,-2641224.2476605107,2363656.828490769
-191416.79156564194,-1714914.4414643324,Rivian,1909107849.3413687,2025,-191416.79156564194,-1714914.4414643324,1523497.6498986904
-196108.6094786389,-1620581.022652898,Rivian,1834476488.7940385,2026,-196108.6094786389,-1620581.022652898,1424472.413174259
-86441.62690192186,-1468259.121369935,Rivian,1792007348.8415506,2027,-86441.62690192186,-1468259.121369935,1381817.4944680133
-63858.917774392554,-1278091.3875113458,Rivian,1725061604.8116462,2028,-63858.917774392554,-1278091.3875113458,1214232.4697369533
-43182.132660981144,-1121696.7466780155,Rivian,1701130114.8094964,2029,-43182.132660981144,-1121696.7466780155,1078514.6140170344
-21069.08184108218,-919002.1311296867,Rivian,1654582647.7227495,2030,-21069.08184108218,-919002.1311296867,897933.0492886045
-12293.242180864896,-763523.9358193638,Rivian,1634939397.1531186,2031,-12293.242180864896,-763523.9358193638,751230.6936384989
-12223.642008813009,-629499.2167637774,Rivian,1632252466.3429828,2032,-12223.642008813009,-629499.2167637774,617275.5747549644
-12044.00589030623,-620259.5098061885,Rivian,1627069583.738364,2033,-12044.00589030623,-620259.5098061885,608215.5039158823
-12135.756189167481,-625003.3977925584,Rivian,1616343311.7704647,2034,-12135.756189167481,-625003.3977925584,612867.6416033909
-12278.626719677284,-632372.3153005473,Rivian,1613276556.8885005,2035,-12278.626719677284,-632372.3153005473,620093.68858087
-12424.845954418475,-639916.232390811,Rivian,1622107509.652904,2036,-12424.845954418475,-639916.232390811,627491.3864363924
-12561.828711255244,-646979.1927983573,Rivian,1629792539.1835234,2037,-12561.828711255244,-646979.1927983573,634417.3640871021
-12749.154884417445,-656642.5757763152,Rivian,1644021892.3705642,2038,-12749.154884417445,-656642.5757763152,643893.4208918978
-12879.49232544134,-663369.2685772104,Rivian,1650909114.7168696,2039,-12879.49232544134,-663369.2685772104,650489.776251769
-13058.120521066483,-672582.4649131084,Rivian,1663991598.161439,2040,-13058.120521066483,-672582.4649131084,659524.3443920419
-13172.27120811313,-678478.0796678889,Rivian,1668867385.1956277,2041,-13172.27120811313,-678478.0796678889,665305.8084597758
-13275.812972549482,-683826.914412458,Rivian,1672457355.729076,2042,-13275.812972549482,-683826.914412458,670551.1014399085
-13380.431976112235,-689233.118497005,Rivian,1676241448.1746287,2043,-13380.431976112235,-689233.118497005,675852.6865208928
-13483.175454533106,-694544.2241148553,Rivian,1679843840.1023352,2044,-13483.175454533106,-694544.2241148553,681061.0486603222
-13656.32429664402,-703476.6891824055,Rivian,1692220812.5550878,2045,-13656.32429664402,-703476.6891824055,689820.3648857614
-13771.1709580726,-709411.2742551424,Rivian,1697364091.433686,2046,-13771.1709580726,-709411.2742551424,695640.1032970698
-13885.132037900576,-715286.7726873332,Rivian,1702427721.1131694,2047,-13885.132037900576,-715286.7726873332,701401.6406494325
-13974.759121064499,-719917.9398237582,Rivian,1704548316.287446,2048,-13974.759121064499,-719917.9398237582,705943.1807026938
-14086.013595112181,-725658.1910654493,Rivian,1709348151.0161543,2049,-14086.013595112181,-725658.1910654493,711572.1774703371
-14273.211945264395,-735315.8734237006,Rivian,1723341697.010517,2050,-14273.211945264395,-735315.8734237006,721042.6614784362
-14449.345992797937,-744403.8916929773,Rivian,1735938014.7683759,2051,-14449.345992797937,-744403.8916929773,729954.5457001793
-14625.243241882157,-753480.0366754241,Rivian,1748452095.6095507,2052,-14625.243241882157,-753480.0366754241,738854.7934335419
-14800.384583796938,-762517.5625374172,Rivian,1760823357.218487,2053,-14800.384583796938,-762517.5625374172,747717.1779536202
-14971.885388492017,-771367.8471854617,Rivian,1772712402.8424153,2054,-14971.885388492017,-771367.8471854617,756395.9617969696
-15158.886623634455,-781017.0615000312,Rivian,1786381905.8698497,2055,-15158.886623634455,-781017.0615000312,765858.1748763967
95488663.9990339,5446117.796665162,Stellantis,78074640623.05923,2023,95488663.9990339,4356894.23733213,90042546.20236874
90899462.13417171,-1340741.181548193,Stellantis,83211333050.97057,2024,90899462.13417171,-1340741.181548193,92240203.3157199
92817299.78030841,9110956.155634731,Stellantis,84761562463.33932,2025,92817299.78030841,7288764.924507786,83706343.62467368
85687520.95283914,8269877.601414412,Stellantis,87039670979.34122,2026,85687520.95283914,6615902.08113153,77417643.35142472
83705910.50335221,6817837.844412237,Stellantis,88148765858.08167,2027,83705910.50335221,5454270.275529791,76888072.65893997
77169633.24976332,9266426.948478788,Stellantis,87633484149.94402,2028,77169633.24976332,7413141.558783031,67903206.30128454
66743294.37234568,6059630.88336166,Stellantis,89925457243.25095,2029,66743294.37234568,4847704.706689328,60683663.48898402
58586059.02323857,6072069.06948363,Stellantis,90354275156.2485,2030,58586059.02323857,4857655.2555869045,52513989.95375494
49381766.65093254,5185171.656807013,Stellantis,91327783456.29208,2031,49381766.65093254,4148137.3254456106,44196594.99412553
42884373.766379796,6410425.30896347,Stellantis,92308930784.0555,2032,42884373.766379796,5128340.247170776,36473948.457416326
39722411.6825327,3803056.0417475253,Stellantis,93475645989.55753,2033,39722411.6825327,3042444.8333980204,35919355.64078517
43087078.61613944,7255752.336846292,Stellantis,92544754499.8123,2034,43087078.61613944,5804601.869477034,35831326.27929315
40726848.325096235,4547728.608376436,Stellantis,93112819972.98053,2035,40726848.325096235,3638182.886701149,36179119.7167198
42664565.59118447,6096631.37111868,Stellantis,93594255876.68095,2036,42664565.59118447,4877305.096894944,36567934.22006579
44232287.3353568,7310429.6712658405,Stellantis,94074259553.58124,2037,44232287.3353568,5848343.737012673,36921857.66409096
44304607.135133,6892388.4100186005,Stellantis,95011901715.48996,2038,44304607.135133,5513910.728014881,37412218.7251144
45976609.139662504,8241208.3193715885,Stellantis,95389593661.99036,2039,45976609.139662504,6592966.655497272,37735400.820290916
45139068.69290345,6930022.599731319,Stellantis,96366369538.16135,2040,45139068.69290345,5544018.0797850555,38209046.09317213
47039192.440920234,8564523.264902584,Stellantis,96597937387.6471,2041,47039192.440920234,6851618.611922068,38474669.17601765
45562471.05734436,6848920.895621285,Stellantis,96997012745.44353,2042,45562471.05734436,5479136.716497028,38713550.16172308
45555134.74980912,7202118.650808156,Stellantis,96433366658.67386,2043,45555134.74980912,5761694.920646525,38353016.09900097
47346312.538387746,8039306.862707153,Stellantis,97691653354.79068,2044,47346312.538387746,6431445.490165723,39307005.67568059
47492124.236067384,7864483.266630575,Stellantis,98354095465.9057,2045,47492124.236067384,6291586.61330446,39627640.96943681
46453411.83243915,6508962.376698323,Stellantis,98936196461.14728,2046,46453411.83243915,5207169.901358658,39944449.455740824
48397432.458310306,8175527.954799935,Stellantis,99246560366.79001,2047,48397432.458310306,6540422.363839949,40221904.50351037
47049137.46334838,7205861.431145534,Stellantis,98700624237.16724,2048,47049137.46334838,5764689.144916427,39843276.03220285
48170298.73351858,7374827.290935308,Stellantis,100023513418.9914,2049,48170298.73351858,5899861.832748246,40795471.44258327
47279968.290249825,6667350.409762368,Stellantis,100113934520.34093,2050,47279968.290249825,5333880.327809894,40612617.88048746
47303494.092589796,6209458.274445571,Stellantis,101018413256.09483,2051,47303494.092589796,4967566.619556457,41094035.818144225
43979179.84971465,2343401.5106853247,Stellantis,102177825400.92207,2052,43979179.84971465,1874721.20854826,41635778.33902933
46412301.99655253,4338947.858918466,Stellantis,102891564654.8297,2053,46412301.99655253,3471158.2871347726,42073354.13763406
45847067.35822135,3286565.3093644977,Stellantis,103838896633.50793,2054,45847067.35822135,2629252.247491598,42560502.048856854
43967112.50947038,865394.3158049434,Stellantis,104902748259.92386,2055,43967112.50947038,692315.4526439548,43101718.19366544
26337072.298416745,523185.6583140418,Subaru,19004815713.016014,2023,26337072.298416745,418548.52665123343,25813886.640102703
23710756.133352935,-3144569.566115327,Subaru,20577269581.246223,2024,23710756.133352935,-3144569.566115327,26855325.699468262
24575479.697122633,1365213.5107937418,Subaru,20504602285.390007,2025,24575479.697122633,1092170.8086349934,23210266.18632889
22439857.023818612,1247015.7581891231,Subaru,21118947985.023674,2026,22439857.023818612,997612.6065512985,21192841.26562949
22119820.893277597,218537.37347022817,Subaru,21431434093.62181,2027,22119820.893277597,174829.89877618256,21901283.51980737
19850738.76515944,491605.0156141259,Subaru,21422000186.428753,2028,19850738.76515944,393284.0124913007,19359133.749545313
17518349.365957245,205485.03841000423,Subaru,21983852225.26089,2029,17518349.365957245,164388.0307280034,17312864.32754724
15444713.686769806,354152.2322092708,Subaru,22210394241.408203,2030,15444713.686769806,283321.78576741664,15090561.454560535
13541518.227248887,856373.6724477392,Subaru,22401540853.859222,2031,13541518.227248887,685098.9379581914,12685144.554801147
12142736.480878515,1676581.73766605,Subaru,22654876038.172558,2032,12142736.480878515,1341265.39013284,10466154.743212465
11212021.376622457,958480.4946235958,Subaru,23236038316.30472,2033,11212021.376622457,766784.3956988767,10253540.881998861
10394651.30944881,205038.28212462366,Subaru,23110022852.15462,2034,10394651.30944881,164030.62569969893,10189613.027324187
9459157.619441926,-827078.8343926277,Subaru,23238668266.308388,2035,9459157.619441926,-827078.8343926277,10286236.453834554
9233371.224297158,-1176610.1453734543,Subaru,23438093414.506287,2036,9233371.224297158,-1176610.1453734543,10409981.369670613
10229863.935467558,-260785.0408174079,Subaru,23434055943.922043,2037,10229863.935467558,-260785.0408174079,10490648.976284966
9563992.134688338,-1052397.6122511234,Subaru,23676952597.92349,2038,9563992.134688338,-1052397.6122511234,10616389.746939462
9786931.808802478,-908415.7362989467,Subaru,23737745458.061943,2039,9786931.808802478,-908415.7362989467,10695347.545101425
9285785.352696622,-1522337.2681844383,Subaru,23932493372.343983,2040,9285785.352696622,-1522337.2681844383,10808122.62088106
10178789.409001851,-674720.6022381745,Subaru,23870840967.337696,2041,10178789.409001851,-674720.6022381745,10853510.011240026
9412996.205812173,-1485579.6848406289,Subaru,23928155295.92764,2042,9412996.205812173,-1485579.6848406289,10898575.890652802
9446101.988675745,-1411160.6869602948,Subaru,23786587553.51757,2043,9446101.988675745,-1411160.6869602948,10857262.67563604
10037989.004150616,-928545.0379005354,Subaru,23848549278.643723,2044,10037989.004150616,-928545.0379005354,10966534.042051151
10047546.977051647,-1014447.0397326481,Subaru,23969027604.92883,2045,10047546.977051647,-1014447.0397326481,11061994.016784295
10607933.437608186,-593724.1811457053,Subaru,24150579730.17495,2046,10607933.437608186,-593724.1811457053,11201657.618753891
10609656.073220339,-614484.8005429823,Subaru,24117372322.61271,2047,10609656.073220339,-614484.8005429823,11224140.873763321
9931659.615236824,-1291826.2144325431,Subaru,24111710681.398037,2048,9931659.615236824,-1291826.2144325431,11223485.829669368
10458783.175716918,-871895.14266547,Subaru,24183691852.166832,2049,10458783.175716918,-871895.14266547,11330678.318382388
10133535.121389337,-1268744.7673045546,Subaru,24318209328.192177,2050,10133535.121389337,-1268744.7673045546,11402279.888693891
10135350.279896868,-1392320.0489602163,Subaru,24501643467.17613,2051,10135350.279896868,-1392320.0489602163,11527670.328857085
11204582.224634478,-438320.29368538037,Subaru,24628812477.261795,2052,11204582.224634478,-438320.29368538037,11642902.518319858
11138654.108293112,-628839.4023234248,Subaru,24813664119.519707,2053,11138654.108293112,-628839.4023234248,11767493.510616537
12635998.134321207,761048.1738506332,Subaru,24923347337.822,2054,12635998.134321207,608838.5390805065,11874949.960470574
12561018.491090793,552639.2694090419,Subaru,25126516676.274075,2055,12561018.491090793,442111.4155272335,12008379.221681751
-4505358.137295968,-38779620.784318015,Tesla,30486095865.7528,2023,-4505358.137295968,-38779620.784318015,34274262.647022046
-4593674.693691683,-37809977.88963273,Tesla,30581095555.534676,2024,-4593674.693691683,-37809977.88963273,33216303.195941046
-3105680.1938888277,-24183722.044259604,Tesla,30629286170.415966,2025,-3105680.1938888277,-24183722.044259604,21078041.850370776
-3093267.656584859,-21963430.65206694,Tesla,28851799032.114716,2026,-3093267.656584859,-21963430.65206694,18870162.99548208
-1374967.4830529178,-19556652.340540215,Tesla,28026762695.36853,2027,-1374967.4830529178,-19556652.340540215,18181684.8574873
-1011006.512041393,-16622118.237871353,Tesla,26401494030.859623,2028,-1011006.512041393,-16622118.237871353,15611111.725829959
-674112.0108977568,-14505990.867769895,Tesla,25925812994.427723,2029,-674112.0108977568,-14505990.867769895,13831878.856872138
-332907.57487625023,-12289281.467694854,Tesla,25516779751.893307,2030,-332907.57487625023,-12289281.467694854,11956373.892818604
-190815.52489889675,-10309071.24111746,Tesla,25133480520.357014,2031,-190815.52489889675,-10309071.24111746,10118255.716218565
-189144.06519569957,-8566186.184513466,Tesla,24980943714.463272,2032,-189144.06519569957,-8566186.184513466,8377042.119317767
-185815.477196605,-8414911.34648913,Tesla,24756338370.75356,2033,-185815.477196605,-8414911.34648913,8229095.869292525
-186498.650504136,-8445285.904718524,Tesla,24563276079.288242,2034,-186498.650504136,-8445285.904718524,8258787.254214387
-188074.01962095476,-8515965.222508773,Tesla,24500320946.656223,2035,-188074.01962095476,-8515965.222508773,8327891.202887819
-189653.31370117856,-8586815.183230182,Tesla,24568827182.614265,2036,-189653.31370117856,-8586815.183230182,8397161.869529003
-191309.41281087126,-8661358.824561916,Tesla,24655000692.28542,2037,-191309.41281087126,-8661358.824561916,8470049.411751045
-193318.92223763833,-8751451.789756963,Tesla,24781552303.41459,2038,-193318.92223763833,-8751451.789756963,8558132.867519325
-194519.6060197939,-8804962.16424403,Tesla,24805215616.39565,2039,-194519.6060197939,-8804962.16424403,8610442.558224237
-196428.07817642187,-8890477.37731787,Tesla,24923569324.889057,2040,-196428.07817642187,-8890477.37731787,8694049.299141448
-197260.22832294498,-8927202.662422115,Tesla,24903772256.267982,2041,-197260.22832294498,-8927202.662422115,8729942.43409917
-197798.45104553524,-8950376.600372456,Tesla,24846677598.638557,2042,-197798.45104553524,-8950376.600372456,8752578.14932692
-198297.57771026716,-8971770.287401116,Tesla,24788134992.225723,2043,-198297.57771026716,-8971770.287401116,8773472.709690848
-198689.34461785413,-8988200.256612064,Tesla,24714724620.481026,2044,-198689.34461785413,-8988200.256612064,8789510.91199421
-200470.75769996285,-9067931.764038738,Tesla,24820949725.162052,2045,-200470.75769996285,-9067931.764038738,8867461.006338775
-201446.41409798386,-9111450.99123644,Tesla,24823574291.282837,2046,-201446.41409798386,-9111450.99123644,8910004.577138457
-203149.84946240508,-9188794.127205653,Tesla,24935175970.076363,2047,-203149.84946240508,-9188794.127205653,8985644.277743248
-203739.88910072972,-9214719.046187036,Tesla,24895390405.29108,2048,-203739.88910072972,-9214719.046187036,9010979.157086305
-204817.05606477996,-9262803.865828054,Tesla,24918984124.689934,2049,-204817.05606477996,-9262803.865828054,9057986.809763273
-206784.4408004622,-9350966.795041882,Tesla,25050523054.995567,2050,-206784.4408004622,-9350966.795041882,9144182.35424142
-208577.62127289563,-9431240.121744411,Tesla,25160956499.146137,2051,-208577.62127289563,-9431240.121744411,9222662.500471516
-210354.21840088407,-9510752.493143342,Tesla,25269473173.1359,2052,-210354.21840088407,-9510752.493143342,9300398.274742458
-212106.9745813663,-9589176.075941706,Tesla,25375218221.258904,2053,-212106.9745813663,-9589176.075941706,9377069.10136034
-213794.9576308981,-9664660.878876131,Tesla,25473339863.640938,2054,-213794.9576308981,-9664660.878876131,9450865.921245232
-215691.21671140628,-9749549.943899171,Tesla,25596325626.32556,2055,-215691.21671140628,-9749549.943899171,9533858.727187766
92273796.05764906,-5107183.667069286,Toyota,82757549585.89355,2023,92273796.05764906,-5107183.667069286,97380979.72471835
84521522.4971446,-15695670.012757212,Toyota,88060375616.42331,2024,84521522.4971446,-15695670.012757212,100217192.5099018
86747345.71019556,-1328258.3997189254,Toyota,88290692492.07866,2025,86747345.71019556,-1328258.3997189254,88075604.10991448
78553523.38602124,-1291463.491851166,Toyota,89728294303.06224,2026,78553523.38602124,-1291463.491851166,79844986.8778724
77348101.20716085,-4648546.263309136,Toyota,90423835680.99004,2027,77348101.20716085,-4648546.263309136,81996647.47046998
69151591.27039309,-3131787.025761515,Toyota,89505996458.8029,2028,69151591.27039309,-3131787.025761515,72283378.2961546
61443640.48349419,-2916639.868767917,Toyota,90817354781.24983,2029,61443640.48349419,-2916639.868767917,64360280.35226211
54023152.26346982,-1849123.98525922,Toyota,90917774202.55472,2030,54023152.26346982,-1849123.98525922,55872276.24872904
45739118.311232425,-1499072.9998154119,Toyota,91435260730.30656,2031,45739118.311232425,-1499072.9998154119,47238191.31104784
39640983.37058235,550500.2075011954,Toyota,92139693464.01009,2032,39640983.37058235,440400.1660009563,39090483.163081154
40137822.651948124,1557457.6586653516,Toyota,93310036347.58826,2033,40137822.651948124,1245966.1269322813,38580364.99328277
39323423.31470944,981910.8286045715,Toyota,92497288381.93085,2034,39323423.31470944,785528.6628836573,38341512.48610487
36550828.849374555,-2100488.270732634,Toyota,92814430270.05547,2035,36550828.849374555,-2100488.270732634,38651317.12010719
