id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,prod_type
5634,on,2025,legislated,high,low,high,ref,yes,high,0.0,smr with ccs
5646,on,2025,legislated,ref,high,ref,ref,no,high,0.0,smr with ccs
5658,on,2025,legislated,low,high,ref,ref,no,high,0.0,smr with ccs
5670,on,2025,legislated,high,high,ref,ref,no,high,0.0,smr with ccs
5682,on,2025,legislated,ref,high,low,ref,no,high,0.0,smr with ccs
5694,on,2025,legislated,low,ref,low,ref,no,high,0.0,smr with ccs
5706,on,2025,legislated,low,high,low,ref,no,high,0.0,smr with ccs
5718,on,2025,legislated,high,high,low,ref,no,high,0.0,smr with ccs
5730,on,2025,legislated,ref,high,high,ref,no,high,0.0,smr with ccs
5742,on,2025,legislated,low,high,high,ref,no,high,0.0,smr with ccs
5754,on,2025,legislated,high,high,high,ref,no,high,0.0,smr with ccs
5766,on,2025,legislated,ref,high,ref,ref,yes,high,0.0,smr with ccs
5778,on,2025,legislated,low,high,ref,ref,yes,high,0.0,smr with ccs
5790,on,2025,legislated,high,high,ref,ref,yes,high,0.0,smr with ccs
5802,on,2025,legislated,ref,high,low,ref,yes,high,0.0,smr with ccs
5814,on,2025,legislated,low,high,low,ref,yes,high,0.0,smr with ccs
5826,on,2025,legislated,high,ref,low,ref,no,high,0.0,smr with ccs
5838,on,2025,legislated,high,high,low,ref,yes,high,0.0,smr with ccs
5850,on,2025,legislated,ref,high,high,ref,yes,high,0.0,smr with ccs
5862,on,2025,legislated,low,high,high,ref,yes,high,0.0,smr with ccs
5874,on,2025,legislated,high,high,high,ref,yes,high,0.0,smr with ccs
5886,on,2025,legislated,ref,ref,ref,low,no,high,0.0,smr with ccs
5898,on,2025,legislated,low,ref,ref,low,no,high,0.0,smr with ccs
5910,on,2025,legislated,high,ref,ref,low,no,high,0.0,smr with ccs
5922,on,2025,legislated,ref,ref,low,low,no,high,0.0,smr with ccs
5934,on,2025,legislated,low,ref,low,low,no,high,0.0,smr with ccs
5946,on,2025,legislated,high,ref,low,low,no,high,0.0,smr with ccs
5958,on,2025,legislated,ref,ref,high,ref,no,high,0.0,smr with ccs
5970,on,2025,legislated,ref,ref,high,low,no,high,0.0,smr with ccs
5982,on,2025,legislated,low,ref,high,low,no,high,0.0,smr with ccs
5994,on,2025,legislated,high,ref,high,low,no,high,0.0,smr with ccs
6006,on,2025,legislated,ref,ref,ref,low,yes,high,0.0,smr with ccs
6018,on,2025,legislated,low,ref,ref,low,yes,high,0.0,smr with ccs
6030,on,2025,legislated,high,ref,ref,low,yes,high,0.0,smr with ccs
6042,on,2025,legislated,ref,ref,low,low,yes,high,0.0,smr with ccs
6054,on,2025,legislated,low,ref,low,low,yes,high,0.0,smr with ccs
6066,on,2025,legislated,high,ref,low,low,yes,high,0.0,smr with ccs
6078,on,2025,legislated,ref,ref,high,low,yes,high,0.0,smr with ccs
6090,on,2025,legislated,low,ref,high,ref,no,high,0.0,smr with ccs
6102,on,2025,legislated,low,ref,high,low,yes,high,0.0,smr with ccs
6114,on,2025,legislated,high,ref,high,low,yes,high,0.0,smr with ccs
6126,on,2025,legislated,ref,low,ref,low,no,high,0.0,smr with ccs
6138,on,2025,legislated,low,low,ref,low,no,high,0.0,smr with ccs
6150,on,2025,legislated,high,low,ref,low,no,high,0.0,smr with ccs
6162,on,2025,legislated,ref,low,low,low,no,high,0.0,smr with ccs
6174,on,2025,legislated,low,low,low,low,no,high,0.0,smr with ccs
6186,on,2025,legislated,high,low,low,low,no,high,0.0,smr with ccs
6198,on,2025,legislated,ref,low,high,low,no,high,0.0,smr with ccs
6210,on,2025,legislated,low,low,high,low,no,high,0.0,smr with ccs
6222,on,2025,legislated,high,ref,high,ref,no,high,0.0,smr with ccs
6234,on,2025,legislated,high,low,high,low,no,high,0.0,smr with ccs
6246,on,2025,legislated,ref,low,ref,low,yes,high,0.0,smr with ccs
6258,on,2025,legislated,low,low,ref,low,yes,high,0.0,smr with ccs
6270,on,2025,legislated,high,low,ref,low,yes,high,0.0,smr with ccs
6282,on,2025,legislated,ref,low,low,low,yes,high,0.0,smr with ccs
6294,on,2025,legislated,low,low,low,low,yes,high,0.0,smr with ccs
6306,on,2025,legislated,high,low,low,low,yes,high,0.0,smr with ccs
6318,on,2025,legislated,ref,low,high,low,yes,high,0.0,smr with ccs
6330,on,2025,legislated,low,low,high,low,yes,high,0.0,smr with ccs
6342,on,2025,legislated,high,low,high,low,yes,high,0.0,smr with ccs
6354,on,2025,legislated,ref,ref,ref,ref,yes,high,0.0,smr with ccs
6366,on,2025,legislated,ref,high,ref,low,no,high,0.0,smr with ccs
6378,on,2025,legislated,low,high,ref,low,no,high,0.0,smr with ccs
6390,on,2025,legislated,high,high,ref,low,no,high,0.0,smr with ccs
6402,on,2025,legislated,ref,high,low,low,no,high,0.0,smr with ccs
6414,on,2025,legislated,low,high,low,low,no,high,0.0,smr with ccs
6426,on,2025,legislated,high,high,low,low,no,high,0.0,smr with ccs
6438,on,2025,legislated,ref,high,high,low,no,high,0.0,smr with ccs
6450,on,2025,legislated,low,high,high,low,no,high,0.0,smr with ccs
6462,on,2025,legislated,high,high,high,low,no,high,0.0,smr with ccs
6474,on,2025,legislated,ref,high,ref,low,yes,high,0.0,smr with ccs
15558,on,2025,netzero,ref,ref,ref,ref,no,high,0.0,smr with ccs
15570,on,2025,netzero,low,ref,ref,ref,no,high,0.0,smr with ccs
15582,on,2025,netzero,low,ref,ref,ref,yes,high,0.0,smr with ccs
15594,on,2025,netzero,low,high,ref,low,yes,high,0.0,smr with ccs
15606,on,2025,netzero,high,high,ref,low,yes,high,0.0,smr with ccs
15618,on,2025,netzero,ref,high,low,low,yes,high,0.0,smr with ccs
15630,on,2025,netzero,low,high,low,low,yes,high,0.0,smr with ccs
15642,on,2025,netzero,high,high,low,low,yes,high,0.0,smr with ccs
15654,on,2025,netzero,ref,high,high,low,yes,high,0.0,smr with ccs
15666,on,2025,netzero,low,high,high,low,yes,high,0.0,smr with ccs
15678,on,2025,netzero,high,high,high,low,yes,high,0.0,smr with ccs
15690,on,2025,netzero,high,ref,ref,ref,yes,high,0.0,smr with ccs
15702,on,2025,netzero,ref,ref,low,ref,yes,high,0.0,smr with ccs
15714,on,2025,netzero,low,ref,low,ref,yes,high,0.0,smr with ccs
15726,on,2025,netzero,high,ref,low,ref,yes,high,0.0,smr with ccs
15738,on,2025,netzero,ref,ref,high,ref,yes,high,0.0,smr with ccs
15750,on,2025,netzero,low,ref,high,ref,yes,high,0.0,smr with ccs
15762,on,2025,netzero,high,ref,high,ref,yes,high,0.0,smr with ccs
15774,on,2025,netzero,ref,low,ref,ref,no,high,0.0,smr with ccs
15786,on,2025,netzero,low,low,ref,ref,no,high,0.0,smr with ccs
15798,on,2025,netzero,high,ref,ref,ref,no,high,0.0,smr with ccs
15810,on,2025,netzero,high,low,ref,ref,no,high,0.0,smr with ccs
15822,on,2025,netzero,ref,low,low,ref,no,high,0.0,smr with ccs
15834,on,2025,netzero,low,low,low,ref,no,high,0.0,smr with ccs
15846,on,2025,netzero,high,low,low,ref,no,high,0.0,smr with ccs
15858,on,2025,netzero,ref,low,high,ref,no,high,0.0,smr with ccs
15870,on,2025,netzero,low,low,high,ref,no,high,0.0,smr with ccs
15882,on,2025,netzero,high,low,high,ref,no,high,0.0,smr with ccs
15894,on,2025,netzero,ref,low,ref,ref,yes,high,0.0,smr with ccs
15906,on,2025,netzero,low,low,ref,ref,yes,high,0.0,smr with ccs
15918,on,2025,netzero,high,low,ref,ref,yes,high,0.0,smr with ccs
15930,on,2025,netzero,ref,ref,low,ref,no,high,0.0,smr with ccs
15942,on,2025,netzero,ref,low,low,ref,yes,high,0.0,smr with ccs
15954,on,2025,netzero,low,low,low,ref,yes,high,0.0,smr with ccs
15966,on,2025,netzero,high,low,low,ref,yes,high,0.0,smr with ccs
15978,on,2025,netzero,ref,low,high,ref,yes,high,0.0,smr with ccs
15990,on,2025,netzero,low,low,high,ref,yes,high,0.0,smr with ccs
16002,on,2025,netzero,high,low,high,ref,yes,high,0.0,smr with ccs
16014,on,2025,netzero,ref,high,ref,ref,no,high,0.0,smr with ccs
16026,on,2025,netzero,low,high,ref,ref,no,high,0.0,smr with ccs
16038,on,2025,netzero,high,high,ref,ref,no,high,0.0,smr with ccs
16050,on,2025,netzero,ref,high,low,ref,no,high,0.0,smr with ccs
16062,on,2025,netzero,low,ref,low,ref,no,high,0.0,smr with ccs
16074,on,2025,netzero,low,high,low,ref,no,high,0.0,smr with ccs
16086,on,2025,netzero,high,high,low,ref,no,high,0.0,smr with ccs
16098,on,2025,netzero,ref,high,high,ref,no,high,0.0,smr with ccs
16110,on,2025,netzero,low,high,high,ref,no,high,0.0,smr with ccs
16122,on,2025,netzero,high,high,high,ref,no,high,0.0,smr with ccs
16134,on,2025,netzero,ref,high,ref,ref,yes,high,0.0,smr with ccs
16146,on,2025,netzero,low,high,ref,ref,yes,high,0.0,smr with ccs
16158,on,2025,netzero,high,high,ref,ref,yes,high,0.0,smr with ccs
16170,on,2025,netzero,ref,high,low,ref,yes,high,0.0,smr with ccs
16182,on,2025,netzero,low,high,low,ref,yes,high,0.0,smr with ccs
16194,on,2025,netzero,high,ref,low,ref,no,high,0.0,smr with ccs
16206,on,2025,netzero,high,high,low,ref,yes,high,0.0,smr with ccs
16218,on,2025,netzero,ref,high,high,ref,yes,high,0.0,smr with ccs
16230,on,2025,netzero,low,high,high,ref,yes,high,0.0,smr with ccs
16242,on,2025,netzero,high,high,high,ref,yes,high,0.0,smr with ccs
16254,on,2025,netzero,ref,ref,ref,low,no,high,0.0,smr with ccs
16266,on,2025,netzero,low,ref,ref,low,no,high,0.0,smr with ccs
16278,on,2025,netzero,high,ref,ref,low,no,high,0.0,smr with ccs
16290,on,2025,netzero,ref,ref,low,low,no,high,0.0,smr with ccs
16302,on,2025,netzero,low,ref,low,low,no,high,0.0,smr with ccs
16314,on,2025,netzero,high,ref,low,low,no,high,0.0,smr with ccs
16326,on,2025,netzero,ref,ref,high,ref,no,high,0.0,smr with ccs
16338,on,2025,netzero,ref,ref,high,low,no,high,0.0,smr with ccs
16350,on,2025,netzero,low,ref,high,low,no,high,0.0,smr with ccs
16362,on,2025,netzero,high,ref,high,low,no,high,0.0,smr with ccs
16374,on,2025,netzero,ref,ref,ref,low,yes,high,0.0,smr with ccs
16386,on,2025,netzero,low,ref,ref,low,yes,high,0.0,smr with ccs
16398,on,2025,netzero,high,ref,ref,low,yes,high,0.0,smr with ccs
16410,on,2025,netzero,ref,ref,low,low,yes,high,0.0,smr with ccs
16422,on,2025,netzero,low,ref,low,low,yes,high,0.0,smr with ccs
16434,on,2025,netzero,high,ref,low,low,yes,high,0.0,smr with ccs
16446,on,2025,netzero,ref,ref,high,low,yes,high,0.0,smr with ccs
16458,on,2025,netzero,low,ref,high,ref,no,high,0.0,smr with ccs
16470,on,2025,netzero,low,ref,high,low,yes,high,0.0,smr with ccs
16482,on,2025,netzero,high,ref,high,low,yes,high,0.0,smr with ccs
16494,on,2025,netzero,ref,low,ref,low,no,high,0.0,smr with ccs
16506,on,2025,netzero,low,low,ref,low,no,high,0.0,smr with ccs
16518,on,2025,netzero,high,low,ref,low,no,high,0.0,smr with ccs
16530,on,2025,netzero,ref,low,low,low,no,high,0.0,smr with ccs
16542,on,2025,netzero,low,low,low,low,no,high,0.0,smr with ccs
16554,on,2025,netzero,high,low,low,low,no,high,0.0,smr with ccs
16566,on,2025,netzero,ref,low,high,low,no,high,0.0,smr with ccs
16578,on,2025,netzero,low,low,high,low,no,high,0.0,smr with ccs
16590,on,2025,netzero,high,ref,high,ref,no,high,0.0,smr with ccs
16602,on,2025,netzero,high,low,high,low,no,high,0.0,smr with ccs
16614,on,2025,netzero,ref,low,ref,low,yes,high,0.0,smr with ccs
16626,on,2025,netzero,low,low,ref,low,yes,high,0.0,smr with ccs
16638,on,2025,netzero,high,low,ref,low,yes,high,0.0,smr with ccs
16650,on,2025,netzero,ref,low,low,low,yes,high,0.0,smr with ccs
16662,on,2025,netzero,low,low,low,low,yes,high,0.0,smr with ccs
16674,on,2025,netzero,high,low,low,low,yes,high,0.0,smr with ccs
16686,on,2025,netzero,ref,low,high,low,yes,high,0.0,smr with ccs
16698,on,2025,netzero,low,low,high,low,yes,high,0.0,smr with ccs
16710,on,2025,netzero,high,low,high,low,yes,high,0.0,smr with ccs
16722,on,2025,netzero,ref,ref,ref,ref,yes,high,0.0,smr with ccs
16734,on,2025,netzero,ref,high,ref,low,no,high,0.0,smr with ccs
16746,on,2025,netzero,low,high,ref,low,no,high,0.0,smr with ccs
16758,on,2025,netzero,high,high,ref,low,no,high,0.0,smr with ccs
16770,on,2025,netzero,ref,high,low,low,no,high,0.0,smr with ccs
16782,on,2025,netzero,low,high,low,low,no,high,0.0,smr with ccs
16794,on,2025,netzero,high,high,low,low,no,high,0.0,smr with ccs
16806,on,2025,netzero,ref,high,high,low,no,high,0.0,smr with ccs
16818,on,2025,netzero,low,high,high,low,no,high,0.0,smr with ccs
16830,on,2025,netzero,high,high,high,low,no,high,0.0,smr with ccs
16842,on,2025,netzero,ref,high,ref,low,yes,high,0.0,smr with ccs
25926,on,2025,netzero,ref,ref,ref,ref,no,low,0.0,smr with ccs
25938,on,2025,netzero,low,ref,ref,ref,no,low,0.0,smr with ccs
25950,on,2025,netzero,low,ref,ref,ref,yes,low,0.0,smr with ccs
25962,on,2025,netzero,low,high,ref,low,yes,low,0.0,smr with ccs
25974,on,2025,netzero,high,high,ref,low,yes,low,0.0,smr with ccs
25986,on,2025,netzero,ref,high,low,low,yes,low,0.0,smr with ccs
25998,on,2025,netzero,low,high,low,low,yes,low,0.0,smr with ccs
26010,on,2025,netzero,high,high,low,low,yes,low,0.0,smr with ccs
26022,on,2025,netzero,ref,high,high,low,yes,low,0.0,smr with ccs
26034,on,2025,netzero,low,high,high,low,yes,low,0.0,smr with ccs
26046,on,2025,netzero,high,high,high,low,yes,low,0.0,smr with ccs
26058,on,2025,netzero,high,ref,ref,ref,yes,low,0.0,smr with ccs
26070,on,2025,netzero,ref,ref,low,ref,yes,low,0.0,smr with ccs
26082,on,2025,netzero,low,ref,low,ref,yes,low,0.0,smr with ccs
26094,on,2025,netzero,high,ref,low,ref,yes,low,0.0,smr with ccs
26106,on,2025,netzero,ref,ref,high,ref,yes,low,0.0,smr with ccs
26118,on,2025,netzero,low,ref,high,ref,yes,low,0.0,smr with ccs
26130,on,2025,netzero,high,ref,high,ref,yes,low,0.0,smr with ccs
26142,on,2025,netzero,ref,low,ref,ref,no,low,0.0,smr with ccs
26154,on,2025,netzero,low,low,ref,ref,no,low,0.0,smr with ccs
26166,on,2025,netzero,high,ref,ref,ref,no,low,0.0,smr with ccs
26178,on,2025,netzero,high,low,ref,ref,no,low,0.0,smr with ccs
26190,on,2025,netzero,ref,low,low,ref,no,low,0.0,smr with ccs
26202,on,2025,netzero,low,low,low,ref,no,low,0.0,smr with ccs
26214,on,2025,netzero,high,low,low,ref,no,low,0.0,smr with ccs
26226,on,2025,netzero,ref,low,high,ref,no,low,0.0,smr with ccs
26238,on,2025,netzero,low,low,high,ref,no,low,0.0,smr with ccs
26250,on,2025,netzero,high,low,high,ref,no,low,0.0,smr with ccs
26262,on,2025,netzero,ref,low,ref,ref,yes,low,0.0,smr with ccs
26274,on,2025,netzero,low,low,ref,ref,yes,low,0.0,smr with ccs
26286,on,2025,netzero,high,low,ref,ref,yes,low,0.0,smr with ccs
26298,on,2025,netzero,ref,ref,low,ref,no,low,0.0,smr with ccs
26310,on,2025,netzero,ref,low,low,ref,yes,low,0.0,smr with ccs
26322,on,2025,netzero,low,low,low,ref,yes,low,0.0,smr with ccs
26334,on,2025,netzero,high,low,low,ref,yes,low,0.0,smr with ccs
26346,on,2025,netzero,ref,low,high,ref,yes,low,0.0,smr with ccs
26358,on,2025,netzero,low,low,high,ref,yes,low,0.0,smr with ccs
26370,on,2025,netzero,high,low,high,ref,yes,low,0.0,smr with ccs
26382,on,2025,netzero,ref,high,ref,ref,no,low,0.0,smr with ccs
26394,on,2025,netzero,low,high,ref,ref,no,low,0.0,smr with ccs
26406,on,2025,netzero,high,high,ref,ref,no,low,0.0,smr with ccs
26418,on,2025,netzero,ref,high,low,ref,no,low,0.0,smr with ccs
26430,on,2025,netzero,low,ref,low,ref,no,low,0.0,smr with ccs
26442,on,2025,netzero,low,high,low,ref,no,low,0.0,smr with ccs
26454,on,2025,netzero,high,high,low,ref,no,low,0.0,smr with ccs
26466,on,2025,netzero,ref,high,high,ref,no,low,0.0,smr with ccs
26478,on,2025,netzero,low,high,high,ref,no,low,0.0,smr with ccs
26490,on,2025,netzero,high,high,high,ref,no,low,0.0,smr with ccs
26502,on,2025,netzero,ref,high,ref,ref,yes,low,0.0,smr with ccs
26514,on,2025,netzero,low,high,ref,ref,yes,low,0.0,smr with ccs
26526,on,2025,netzero,high,high,ref,ref,yes,low,0.0,smr with ccs
26538,on,2025,netzero,ref,high,low,ref,yes,low,0.0,smr with ccs
26550,on,2025,netzero,low,high,low,ref,yes,low,0.0,smr with ccs
26562,on,2025,netzero,high,ref,low,ref,no,low,0.0,smr with ccs
26574,on,2025,netzero,high,high,low,ref,yes,low,0.0,smr with ccs
26586,on,2025,netzero,ref,high,high,ref,yes,low,0.0,smr with ccs
26598,on,2025,netzero,low,high,high,ref,yes,low,0.0,smr with ccs
26610,on,2025,netzero,high,high,high,ref,yes,low,0.0,smr with ccs
26622,on,2025,netzero,ref,ref,ref,low,no,low,0.0,smr with ccs
26634,on,2025,netzero,low,ref,ref,low,no,low,0.0,smr with ccs
26646,on,2025,netzero,high,ref,ref,low,no,low,0.0,smr with ccs
26658,on,2025,netzero,ref,ref,low,low,no,low,0.0,smr with ccs
26670,on,2025,netzero,low,ref,low,low,no,low,0.0,smr with ccs
26682,on,2025,netzero,high,ref,low,low,no,low,0.0,smr with ccs
26694,on,2025,netzero,ref,ref,high,ref,no,low,0.0,smr with ccs
26706,on,2025,netzero,ref,ref,high,low,no,low,0.0,smr with ccs
26718,on,2025,netzero,low,ref,high,low,no,low,0.0,smr with ccs
26730,on,2025,netzero,high,ref,high,low,no,low,0.0,smr with ccs
26742,on,2025,netzero,ref,ref,ref,low,yes,low,0.0,smr with ccs
26754,on,2025,netzero,low,ref,ref,low,yes,low,0.0,smr with ccs
26766,on,2025,netzero,high,ref,ref,low,yes,low,0.0,smr with ccs
26778,on,2025,netzero,ref,ref,low,low,yes,low,0.0,smr with ccs
26790,on,2025,netzero,low,ref,low,low,yes,low,0.0,smr with ccs
26802,on,2025,netzero,high,ref,low,low,yes,low,0.0,smr with ccs
26814,on,2025,netzero,ref,ref,high,low,yes,low,0.0,smr with ccs
26826,on,2025,netzero,low,ref,high,ref,no,low,0.0,smr with ccs
26838,on,2025,netzero,low,ref,high,low,yes,low,0.0,smr with ccs
26850,on,2025,netzero,high,ref,high,low,yes,low,0.0,smr with ccs
26862,on,2025,netzero,ref,low,ref,low,no,low,0.0,smr with ccs
26874,on,2025,netzero,low,low,ref,low,no,low,0.0,smr with ccs
26886,on,2025,netzero,high,low,ref,low,no,low,0.0,smr with ccs
26898,on,2025,netzero,ref,low,low,low,no,low,0.0,smr with ccs
26910,on,2025,netzero,low,low,low,low,no,low,0.0,smr with ccs
26922,on,2025,netzero,high,low,low,low,no,low,0.0,smr with ccs
26934,on,2025,netzero,ref,low,high,low,no,low,0.0,smr with ccs
26946,on,2025,netzero,low,low,high,low,no,low,0.0,smr with ccs
26958,on,2025,netzero,high,ref,high,ref,no,low,0.0,smr with ccs
26970,on,2025,netzero,high,low,high,low,no,low,0.0,smr with ccs
26982,on,2025,netzero,ref,low,ref,low,yes,low,0.0,smr with ccs
26994,on,2025,netzero,low,low,ref,low,yes,low,0.0,smr with ccs
27006,on,2025,netzero,high,low,ref,low,yes,low,0.0,smr with ccs
27018,on,2025,netzero,ref,low,low,low,yes,low,0.0,smr with ccs
27030,on,2025,netzero,low,low,low,low,yes,low,0.0,smr with ccs
27042,on,2025,netzero,high,low,low,low,yes,low,0.0,smr with ccs
27054,on,2025,netzero,ref,low,high,low,yes,low,0.0,smr with ccs
27066,on,2025,netzero,low,low,high,low,yes,low,0.0,smr with ccs
27078,on,2025,netzero,high,low,high,low,yes,low,0.0,smr with ccs
27090,on,2025,netzero,ref,ref,ref,ref,yes,low,0.0,smr with ccs
27102,on,2025,netzero,ref,high,ref,low,no,low,0.0,smr with ccs
27114,on,2025,netzero,low,high,ref,low,no,low,0.0,smr with ccs
27126,on,2025,netzero,high,high,ref,low,no,low,0.0,smr with ccs
27138,on,2025,netzero,ref,high,low,low,no,low,0.0,smr with ccs
27150,on,2025,netzero,low,high,low,low,no,low,0.0,smr with ccs
27162,on,2025,netzero,high,high,low,low,no,low,0.0,smr with ccs
27174,on,2025,netzero,ref,high,high,low,no,low,0.0,smr with ccs
27186,on,2025,netzero,low,high,high,low,no,low,0.0,smr with ccs
27198,on,2025,netzero,high,high,high,low,no,low,0.0,smr with ccs
27210,on,2025,netzero,ref,high,ref,low,yes,low,0.0,smr with ccs
5191,on,2030,legislated,ref,ref,ref,ref,no,high,0.0,smr with ccs
5203,on,2030,legislated,low,ref,ref,ref,no,high,0.0,smr with ccs
5215,on,2030,legislated,low,ref,ref,ref,yes,high,0.0,smr with ccs
5227,on,2030,legislated,low,high,ref,low,yes,high,0.0,smr with ccs
5239,on,2030,legislated,high,high,ref,low,yes,high,0.0,smr with ccs
5251,on,2030,legislated,ref,high,low,low,yes,high,0.0,smr with ccs
5263,on,2030,legislated,low,high,low,low,yes,high,0.0,smr with ccs
5275,on,2030,legislated,high,high,low,low,yes,high,0.0,smr with ccs
5287,on,2030,legislated,ref,high,high,low,yes,high,0.0,smr with ccs
5299,on,2030,legislated,low,high,high,low,yes,high,0.0,smr with ccs
5311,on,2030,legislated,high,high,high,low,yes,high,0.0,smr with ccs
5323,on,2030,legislated,high,ref,ref,ref,yes,high,0.0,smr with ccs
5335,on,2030,legislated,ref,ref,low,ref,yes,high,0.0,smr with ccs
5347,on,2030,legislated,low,ref,low,ref,yes,high,0.0,smr with ccs
5359,on,2030,legislated,high,ref,low,ref,yes,high,0.0,smr with ccs
5371,on,2030,legislated,ref,ref,high,ref,yes,high,0.0,smr with ccs
5383,on,2030,legislated,low,ref,high,ref,yes,high,0.0,smr with ccs
5395,on,2030,legislated,high,ref,high,ref,yes,high,0.0,smr with ccs
5407,on,2030,legislated,ref,low,ref,ref,no,high,0.0,smr with ccs
5419,on,2030,legislated,low,low,ref,ref,no,high,0.0,smr with ccs
5431,on,2030,legislated,high,ref,ref,ref,no,high,0.0,smr with ccs
5443,on,2030,legislated,high,low,ref,ref,no,high,0.0,smr with ccs
5455,on,2030,legislated,ref,low,low,ref,no,high,0.0,smr with ccs
5467,on,2030,legislated,low,low,low,ref,no,high,0.0,smr with ccs
5479,on,2030,legislated,high,low,low,ref,no,high,0.0,smr with ccs
5491,on,2030,legislated,ref,low,high,ref,no,high,0.0,smr with ccs
5503,on,2030,legislated,low,low,high,ref,no,high,0.0,smr with ccs
5515,on,2030,legislated,high,low,high,ref,no,high,0.0,smr with ccs
5527,on,2030,legislated,ref,low,ref,ref,yes,high,0.0,smr with ccs
5539,on,2030,legislated,low,low,ref,ref,yes,high,0.0,smr with ccs
5551,on,2030,legislated,high,low,ref,ref,yes,high,0.0,smr with ccs
5563,on,2030,legislated,ref,ref,low,ref,no,high,0.0,smr with ccs
5575,on,2030,legislated,ref,low,low,ref,yes,high,0.0,smr with ccs
5587,on,2030,legislated,low,low,low,ref,yes,high,0.0,smr with ccs
5599,on,2030,legislated,high,low,low,ref,yes,high,0.0,smr with ccs
5611,on,2030,legislated,ref,low,high,ref,yes,high,0.0,smr with ccs
5623,on,2030,legislated,low,low,high,ref,yes,high,0.0,smr with ccs
5635,on,2030,legislated,high,low,high,ref,yes,high,0.0,smr with ccs
5647,on,2030,legislated,ref,high,ref,ref,no,high,0.0,smr with ccs
5659,on,2030,legislated,low,high,ref,ref,no,high,0.0,smr with ccs
5671,on,2030,legislated,high,high,ref,ref,no,high,0.0,smr with ccs
5683,on,2030,legislated,ref,high,low,ref,no,high,0.0,smr with ccs
5695,on,2030,legislated,low,ref,low,ref,no,high,0.0,smr with ccs
5707,on,2030,legislated,low,high,low,ref,no,high,0.0,smr with ccs
5719,on,2030,legislated,high,high,low,ref,no,high,0.0,smr with ccs
5731,on,2030,legislated,ref,high,high,ref,no,high,0.0,smr with ccs
5743,on,2030,legislated,low,high,high,ref,no,high,0.0,smr with ccs
5755,on,2030,legislated,high,high,high,ref,no,high,0.0,smr with ccs
5767,on,2030,legislated,ref,high,ref,ref,yes,high,0.0,smr with ccs
5779,on,2030,legislated,low,high,ref,ref,yes,high,0.0,smr with ccs
5791,on,2030,legislated,high,high,ref,ref,yes,high,0.0,smr with ccs
5803,on,2030,legislated,ref,high,low,ref,yes,high,0.0,smr with ccs
5815,on,2030,legislated,low,high,low,ref,yes,high,0.0,smr with ccs
5827,on,2030,legislated,high,ref,low,ref,no,high,0.0,smr with ccs
5839,on,2030,legislated,high,high,low,ref,yes,high,0.0,smr with ccs
5851,on,2030,legislated,ref,high,high,ref,yes,high,0.0,smr with ccs
5863,on,2030,legislated,low,high,high,ref,yes,high,0.0,smr with ccs
5875,on,2030,legislated,high,high,high,ref,yes,high,0.0,smr with ccs
5887,on,2030,legislated,ref,ref,ref,low,no,high,0.0,smr with ccs
5899,on,2030,legislated,low,ref,ref,low,no,high,0.0,smr with ccs
5911,on,2030,legislated,high,ref,ref,low,no,high,0.0,smr with ccs
5923,on,2030,legislated,ref,ref,low,low,no,high,0.0,smr with ccs
5935,on,2030,legislated,low,ref,low,low,no,high,0.0,smr with ccs
5947,on,2030,legislated,high,ref,low,low,no,high,0.0,smr with ccs
5959,on,2030,legislated,ref,ref,high,ref,no,high,0.0,smr with ccs
5971,on,2030,legislated,ref,ref,high,low,no,high,0.0,smr with ccs
5983,on,2030,legislated,low,ref,high,low,no,high,0.0,smr with ccs
5995,on,2030,legislated,high,ref,high,low,no,high,0.0,smr with ccs
6007,on,2030,legislated,ref,ref,ref,low,yes,high,0.0,smr with ccs
6019,on,2030,legislated,low,ref,ref,low,yes,high,0.0,smr with ccs
6031,on,2030,legislated,high,ref,ref,low,yes,high,0.0,smr with ccs
6043,on,2030,legislated,ref,ref,low,low,yes,high,0.0,smr with ccs
6055,on,2030,legislated,low,ref,low,low,yes,high,0.0,smr with ccs
6067,on,2030,legislated,high,ref,low,low,yes,high,0.0,smr with ccs
6079,on,2030,legislated,ref,ref,high,low,yes,high,0.0,smr with ccs
6091,on,2030,legislated,low,ref,high,ref,no,high,0.0,smr with ccs
6103,on,2030,legislated,low,ref,high,low,yes,high,0.0,smr with ccs
6115,on,2030,legislated,high,ref,high,low,yes,high,0.0,smr with ccs
6127,on,2030,legislated,ref,low,ref,low,no,high,0.0,smr with ccs
6139,on,2030,legislated,low,low,ref,low,no,high,0.0,smr with ccs
6151,on,2030,legislated,high,low,ref,low,no,high,0.0,smr with ccs
6163,on,2030,legislated,ref,low,low,low,no,high,0.0,smr with ccs
6175,on,2030,legislated,low,low,low,low,no,high,0.0,smr with ccs
6187,on,2030,legislated,high,low,low,low,no,high,0.0,smr with ccs
6199,on,2030,legislated,ref,low,high,low,no,high,0.0,smr with ccs
6211,on,2030,legislated,low,low,high,low,no,high,0.0,smr with ccs
6223,on,2030,legislated,high,ref,high,ref,no,high,0.0,smr with ccs
6235,on,2030,legislated,high,low,high,low,no,high,0.0,smr with ccs
6247,on,2030,legislated,ref,low,ref,low,yes,high,0.0,smr with ccs
6259,on,2030,legislated,low,low,ref,low,yes,high,0.0,smr with ccs
