id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,eu_name,technology
92437,on,2030,netzero,high,high,ref,ref,no,low,96.91411761,light-duty,ice
92451,on,2030,netzero,ref,high,low,ref,no,low,1.213043193,heavy-duty,fcev
92479,on,2030,netzero,ref,high,low,ref,no,low,89.47636931,light-duty,ice
92493,on,2030,netzero,low,ref,low,ref,no,low,1.175138183,heavy-duty,fcev
92521,on,2030,netzero,low,ref,low,ref,no,low,74.45820639,light-duty,ice
92535,on,2030,netzero,low,high,low,ref,no,low,1.184706286,heavy-duty,fcev
92563,on,2030,netzero,low,high,low,ref,no,low,74.40906923,light-duty,ice
92577,on,2030,netzero,high,high,low,ref,no,low,1.195555068,heavy-duty,fcev
92605,on,2030,netzero,high,high,low,ref,no,low,96.91578616,light-duty,ice
92619,on,2030,netzero,ref,high,high,ref,no,low,0.922711382,heavy-duty,fcev
92647,on,2030,netzero,ref,high,high,ref,no,low,89.47073566,light-duty,ice
92661,on,2030,netzero,low,high,high,ref,no,low,0.900308997,heavy-duty,fcev
92689,on,2030,netzero,low,high,high,ref,no,low,74.40552731,light-duty,ice
92703,on,2030,netzero,high,high,high,ref,no,low,0.912271725,heavy-duty,fcev
92731,on,2030,netzero,high,high,high,ref,no,low,96.9138874,light-duty,ice
92745,on,2030,netzero,ref,high,ref,ref,yes,low,0.968158524,heavy-duty,fcev
92773,on,2030,netzero,ref,high,ref,ref,yes,low,89.47167195,light-duty,ice
92787,on,2030,netzero,low,high,ref,ref,yes,low,0.944935324,heavy-duty,fcev
92815,on,2030,netzero,low,high,ref,ref,yes,low,74.40583302,light-duty,ice
92829,on,2030,netzero,high,high,ref,ref,yes,low,0.956759912,heavy-duty,fcev
92857,on,2030,netzero,high,high,ref,ref,yes,low,96.91309522,light-duty,ice
92871,on,2030,netzero,ref,high,low,ref,yes,low,1.212510876,heavy-duty,fcev
92899,on,2030,netzero,ref,high,low,ref,yes,low,89.47774172,light-duty,ice
92913,on,2030,netzero,low,high,low,ref,yes,low,1.184773533,heavy-duty,fcev
92941,on,2030,netzero,low,high,low,ref,yes,low,74.40925626,light-duty,ice
92955,on,2030,netzero,high,ref,low,ref,no,low,1.18800378,heavy-duty,fcev
92983,on,2030,netzero,high,ref,low,ref,no,low,96.92382781,light-duty,ice
92997,on,2030,netzero,high,high,low,ref,yes,low,1.196237337,heavy-duty,fcev
93025,on,2030,netzero,high,high,low,ref,yes,low,96.91433733,light-duty,ice
93039,on,2030,netzero,ref,high,high,ref,yes,low,0.92270912,heavy-duty,fcev
93067,on,2030,netzero,ref,high,high,ref,yes,low,89.47074998,light-duty,ice
93081,on,2030,netzero,low,high,high,ref,yes,low,0.900237943,heavy-duty,fcev
93109,on,2030,netzero,low,high,high,ref,yes,low,74.40579702,light-duty,ice
93123,on,2030,netzero,high,high,high,ref,yes,low,0.912280747,heavy-duty,fcev
93151,on,2030,netzero,high,high,high,ref,yes,low,96.91410734,light-duty,ice
93165,on,2030,netzero,ref,ref,ref,low,no,low,0.962403623,heavy-duty,fcev
93193,on,2030,netzero,ref,ref,ref,low,no,low,92.25000796,light-duty,ice
93207,on,2030,netzero,low,ref,ref,low,no,low,0.591244081,heavy-duty,fcev
93235,on,2030,netzero,low,ref,ref,low,no,low,81.34100671,light-duty,ice
93249,on,2030,netzero,high,ref,ref,low,no,low,1.139493578,heavy-duty,fcev
93277,on,2030,netzero,high,ref,ref,low,no,low,97.38145489,light-duty,ice
93291,on,2030,netzero,ref,ref,low,low,no,low,1.18947611,heavy-duty,fcev
93319,on,2030,netzero,ref,ref,low,low,no,low,92.28281271,light-duty,ice
93333,on,2030,netzero,low,ref,low,low,no,low,0.741775482,heavy-duty,fcev
93361,on,2030,netzero,low,ref,low,low,no,low,81.36568289,light-duty,ice
93375,on,2030,netzero,high,ref,low,low,no,low,1.422920452,heavy-duty,fcev
93403,on,2030,netzero,high,ref,low,low,no,low,97.38200831,light-duty,ice
93417,on,2030,netzero,ref,ref,high,ref,no,low,0.916847826,heavy-duty,fcev
93445,on,2030,netzero,ref,ref,high,ref,no,low,89.5598678,light-duty,ice
93459,on,2030,netzero,ref,ref,high,low,no,low,0.915207443,heavy-duty,fcev
93487,on,2030,netzero,ref,ref,high,low,no,low,92.24048178,light-duty,ice
93501,on,2030,netzero,low,ref,high,low,no,low,0.563889923,heavy-duty,fcev
93529,on,2030,netzero,low,ref,high,low,no,low,81.32996551,light-duty,ice
93543,on,2030,netzero,high,ref,high,low,no,low,1.077744935,heavy-duty,fcev
93571,on,2030,netzero,high,ref,high,low,no,low,97.38135964,light-duty,ice
93585,on,2030,netzero,ref,ref,ref,low,yes,low,0.966144065,heavy-duty,fcev
93613,on,2030,netzero,ref,ref,ref,low,yes,low,92.24054514,light-duty,ice
93627,on,2030,netzero,low,ref,ref,low,yes,low,0.591244588,heavy-duty,fcev
93655,on,2030,netzero,low,ref,ref,low,yes,low,81.34101631,light-duty,ice
93669,on,2030,netzero,high,ref,ref,low,yes,low,1.139520204,heavy-duty,fcev
93697,on,2030,netzero,high,ref,ref,low,yes,low,97.38145357,light-duty,ice
93711,on,2030,netzero,ref,ref,low,low,yes,low,1.192982027,heavy-duty,fcev
93739,on,2030,netzero,ref,ref,low,low,yes,low,92.27651359,light-duty,ice
93753,on,2030,netzero,low,ref,low,low,yes,low,0.74204647,heavy-duty,fcev
93781,on,2030,netzero,low,ref,low,low,yes,low,81.36529883,light-duty,ice
93795,on,2030,netzero,high,ref,low,low,yes,low,1.423124031,heavy-duty,fcev
93823,on,2030,netzero,high,ref,low,low,yes,low,97.382154,light-duty,ice
93837,on,2030,netzero,ref,ref,high,low,yes,low,0.916172499,heavy-duty,fcev
93865,on,2030,netzero,ref,ref,high,low,yes,low,92.23810235,light-duty,ice
93879,on,2030,netzero,low,ref,high,ref,no,low,0.892625809,heavy-duty,fcev
93907,on,2030,netzero,low,ref,high,ref,no,low,74.45634237,light-duty,ice
93921,on,2030,netzero,low,ref,high,low,yes,low,0.564038538,heavy-duty,fcev
93949,on,2030,netzero,low,ref,high,low,yes,low,81.33166978,light-duty,ice
93963,on,2030,netzero,high,ref,high,low,yes,low,1.07960297,heavy-duty,fcev
93991,on,2030,netzero,high,ref,high,low,yes,low,97.380341,light-duty,ice
94005,on,2030,netzero,ref,low,ref,low,no,low,0.792204862,heavy-duty,fcev
94033,on,2030,netzero,ref,low,ref,low,no,low,92.68005298,light-duty,ice
94047,on,2030,netzero,low,low,ref,low,no,low,0.568260232,heavy-duty,fcev
94075,on,2030,netzero,low,low,ref,low,no,low,81.57037282,light-duty,ice
94089,on,2030,netzero,high,low,ref,low,no,low,0.919203941,heavy-duty,fcev
94117,on,2030,netzero,high,low,ref,low,no,low,97.46576638,light-duty,ice
94131,on,2030,netzero,ref,low,low,low,no,low,0.986850945,heavy-duty,fcev
94159,on,2030,netzero,ref,low,low,low,no,low,92.70018691,light-duty,ice
94173,on,2030,netzero,low,low,low,low,no,low,0.707328344,heavy-duty,fcev
94201,on,2030,netzero,low,low,low,low,no,low,81.63023996,light-duty,ice
94215,on,2030,netzero,high,low,low,low,no,low,1.147490743,heavy-duty,fcev
94243,on,2030,netzero,high,low,low,low,no,low,97.46753878,light-duty,ice
94257,on,2030,netzero,ref,low,high,low,no,low,0.752949204,heavy-duty,fcev
94285,on,2030,netzero,ref,low,high,low,no,low,92.67571719,light-duty,ice
94299,on,2030,netzero,low,low,high,low,no,low,0.54397213,heavy-duty,fcev
94327,on,2030,netzero,low,low,high,low,no,low,81.54295094,light-duty,ice
94341,on,2030,netzero,high,ref,high,ref,no,low,0.905744338,heavy-duty,fcev
94369,on,2030,netzero,high,ref,high,ref,no,low,96.92437276,light-duty,ice
94383,on,2030,netzero,high,low,high,low,no,low,0.870972061,heavy-duty,fcev
94411,on,2030,netzero,high,low,high,low,no,low,97.46573314,light-duty,ice
94425,on,2030,netzero,ref,low,ref,low,yes,low,0.791579694,heavy-duty,fcev
94453,on,2030,netzero,ref,low,ref,low,yes,low,92.68156745,light-duty,ice
94467,on,2030,netzero,low,low,ref,low,yes,low,0.56990078,heavy-duty,fcev
94495,on,2030,netzero,low,low,ref,low,yes,low,81.55702981,light-duty,ice
94509,on,2030,netzero,high,low,ref,low,yes,low,0.919379031,heavy-duty,fcev
94537,on,2030,netzero,high,low,ref,low,yes,low,97.46564042,light-duty,ice
94551,on,2030,netzero,ref,low,low,low,yes,low,0.987932184,heavy-duty,fcev
94579,on,2030,netzero,ref,low,low,low,yes,low,92.69783236,light-duty,ice
94593,on,2030,netzero,low,low,low,low,yes,low,0.710455513,heavy-duty,fcev
94621,on,2030,netzero,low,low,low,low,yes,low,81.61247722,light-duty,ice
94635,on,2030,netzero,high,low,low,low,yes,low,1.147295051,heavy-duty,fcev
94663,on,2030,netzero,high,low,low,low,yes,low,97.46752321,light-duty,ice
94677,on,2030,netzero,ref,low,high,low,yes,low,0.752842044,heavy-duty,fcev
94705,on,2030,netzero,ref,low,high,low,yes,low,92.67681157,light-duty,ice
94719,on,2030,netzero,low,low,high,low,yes,low,0.540845714,heavy-duty,fcev
94747,on,2030,netzero,low,low,high,low,yes,low,81.56655636,light-duty,ice
94761,on,2030,netzero,high,low,high,low,yes,low,0.871563083,heavy-duty,fcev
94789,on,2030,netzero,high,low,high,low,yes,low,97.46532014,light-duty,ice
94803,on,2030,netzero,ref,ref,ref,ref,yes,low,0.961935808,heavy-duty,fcev
94831,on,2030,netzero,ref,ref,ref,ref,yes,low,89.56013886,light-duty,ice
94845,on,2030,netzero,ref,high,ref,low,no,low,0.98466861,heavy-duty,fcev
94873,on,2030,netzero,ref,high,ref,low,no,low,92.18302162,light-duty,ice
94887,on,2030,netzero,low,high,ref,low,no,low,0.591173477,heavy-duty,fcev
94915,on,2030,netzero,low,high,ref,low,no,low,81.30285386,light-duty,ice
94929,on,2030,netzero,high,high,ref,low,no,low,1.135503011,heavy-duty,fcev
94957,on,2030,netzero,high,high,ref,low,no,low,97.37300684,light-duty,ice
94971,on,2030,netzero,ref,high,low,low,no,low,1.218202298,heavy-duty,fcev
94999,on,2030,netzero,ref,high,low,low,no,low,92.21234513,light-duty,ice
95013,on,2030,netzero,low,high,low,low,no,low,0.741664444,heavy-duty,fcev
95041,on,2030,netzero,low,high,low,low,no,low,81.32688109,light-duty,ice
95055,on,2030,netzero,high,high,low,low,no,low,1.41815764,heavy-duty,fcev
95083,on,2030,netzero,high,high,low,low,no,low,97.37369883,light-duty,ice
95097,on,2030,netzero,ref,high,high,low,no,low,0.938747313,heavy-duty,fcev
95125,on,2030,netzero,ref,high,high,low,no,low,92.17016651,light-duty,ice
95139,on,2030,netzero,low,high,high,low,no,low,0.56449129,heavy-duty,fcev
95167,on,2030,netzero,low,high,high,low,no,low,81.28471947,light-duty,ice
95181,on,2030,netzero,high,high,high,low,no,low,1.074056374,heavy-duty,fcev
95209,on,2030,netzero,high,high,high,low,no,low,97.37263549,light-duty,ice
95223,on,2030,netzero,ref,high,ref,low,yes,low,0.984485711,heavy-duty,fcev
95251,on,2030,netzero,ref,high,ref,low,yes,low,92.18335337,light-duty,ice
18154,on,2035,legislated,ref,ref,ref,ref,no,high,1.986843545,heavy-duty,fcev
18182,on,2035,legislated,ref,ref,ref,ref,no,high,75.78676564,light-duty,ice
18196,on,2035,legislated,low,ref,ref,ref,no,high,1.935352548,heavy-duty,fcev
18224,on,2035,legislated,low,ref,ref,ref,no,high,56.43565825,light-duty,ice
18238,on,2035,legislated,low,ref,ref,ref,yes,high,1.935352548,heavy-duty,fcev
18266,on,2035,legislated,low,ref,ref,ref,yes,high,56.43565825,light-duty,ice
18280,on,2035,legislated,low,high,ref,low,yes,high,1.351598913,heavy-duty,fcev
18308,on,2035,legislated,low,high,ref,low,yes,high,62.310825,light-duty,ice
18322,on,2035,legislated,high,high,ref,low,yes,high,1.840611725,heavy-duty,fcev
18350,on,2035,legislated,high,high,ref,low,yes,high,96.80692207,light-duty,ice
18364,on,2035,legislated,ref,high,low,low,yes,high,2.239662721,heavy-duty,fcev
18392,on,2035,legislated,ref,high,low,low,yes,high,81.00268018,light-duty,ice
18406,on,2035,legislated,low,high,low,low,yes,high,1.779376933,heavy-duty,fcev
18434,on,2035,legislated,low,high,low,low,yes,high,62.36576303,light-duty,ice
18448,on,2035,legislated,high,high,low,low,yes,high,2.453669684,heavy-duty,fcev
18476,on,2035,legislated,high,high,low,low,yes,high,96.8079658,light-duty,ice
18490,on,2035,legislated,ref,high,high,low,yes,high,1.542176573,heavy-duty,fcev
18518,on,2035,legislated,ref,high,high,low,yes,high,80.98655451,light-duty,ice
18532,on,2035,legislated,low,high,high,low,yes,high,1.240671336,heavy-duty,fcev
18560,on,2035,legislated,low,high,high,low,yes,high,62.29940282,light-duty,ice
18574,on,2035,legislated,high,high,high,low,yes,high,1.678553833,heavy-duty,fcev
18602,on,2035,legislated,high,high,high,low,yes,high,96.80651183,light-duty,ice
18616,on,2035,legislated,high,ref,ref,ref,yes,high,2.179986557,heavy-duty,fcev
18644,on,2035,legislated,high,ref,ref,ref,yes,high,96.07859438,light-duty,ice
18658,on,2035,legislated,ref,ref,low,ref,yes,high,2.669325565,heavy-duty,fcev
18686,on,2035,legislated,ref,ref,low,ref,yes,high,75.7872712,light-duty,ice
18700,on,2035,legislated,low,ref,low,ref,yes,high,2.598552925,heavy-duty,fcev
18728,on,2035,legislated,low,ref,low,ref,yes,high,56.43841742,light-duty,ice
18742,on,2035,legislated,high,ref,low,ref,yes,high,2.928854735,heavy-duty,fcev
18770,on,2035,legislated,high,ref,low,ref,yes,high,96.08201849,light-duty,ice
18784,on,2035,legislated,ref,ref,high,ref,yes,high,1.794090658,heavy-duty,fcev
18812,on,2035,legislated,ref,ref,high,ref,yes,high,75.78720352,light-duty,ice
18826,on,2035,legislated,low,ref,high,ref,yes,high,1.749337653,heavy-duty,fcev
18854,on,2035,legislated,low,ref,high,ref,yes,high,56.437988,light-duty,ice
18868,on,2035,legislated,high,ref,high,ref,yes,high,1.970880181,heavy-duty,fcev
18896,on,2035,legislated,high,ref,high,ref,yes,high,96.07691015,light-duty,ice
18910,on,2035,legislated,ref,low,ref,ref,no,high,2.008560737,heavy-duty,fcev
18938,on,2035,legislated,ref,low,ref,ref,no,high,75.78939485,light-duty,ice
18952,on,2035,legislated,low,low,ref,ref,no,high,1.951304243,heavy-duty,fcev
18980,on,2035,legislated,low,low,ref,ref,no,high,56.43728385,light-duty,ice
18994,on,2035,legislated,high,ref,ref,ref,no,high,2.179986557,heavy-duty,fcev
19022,on,2035,legislated,high,ref,ref,ref,no,high,96.07859438,light-duty,ice
19036,on,2035,legislated,high,low,ref,ref,no,high,2.0069577,heavy-duty,fcev
19064,on,2035,legislated,high,low,ref,ref,no,high,96.18705287,light-duty,ice
19078,on,2035,legislated,ref,low,low,ref,no,high,2.696721253,heavy-duty,fcev
19106,on,2035,legislated,ref,low,low,ref,no,high,75.80912701,light-duty,ice
19120,on,2035,legislated,low,low,low,ref,no,high,2.61900704,heavy-duty,fcev
19148,on,2035,legislated,low,low,low,ref,no,high,56.44212632,light-duty,ice
19162,on,2035,legislated,high,low,low,ref,no,high,2.688148313,heavy-duty,fcev
19190,on,2035,legislated,high,low,low,ref,no,high,96.18758203,light-duty,ice
19204,on,2035,legislated,ref,low,high,ref,no,high,1.812772027,heavy-duty,fcev
19232,on,2035,legislated,ref,low,high,ref,no,high,75.78993825,light-duty,ice
19246,on,2035,legislated,low,low,high,ref,no,high,1.762840942,heavy-duty,fcev
19274,on,2035,legislated,low,low,high,ref,no,high,56.44010021,light-duty,ice
19288,on,2035,legislated,high,low,high,ref,no,high,1.812853835,heavy-duty,fcev
19316,on,2035,legislated,high,low,high,ref,no,high,96.18745091,light-duty,ice
19330,on,2035,legislated,ref,low,ref,ref,yes,high,2.008560737,heavy-duty,fcev
19358,on,2035,legislated,ref,low,ref,ref,yes,high,75.78939485,light-duty,ice
19372,on,2035,legislated,low,low,ref,ref,yes,high,1.951304243,heavy-duty,fcev
19400,on,2035,legislated,low,low,ref,ref,yes,high,56.43728385,light-duty,ice
19414,on,2035,legislated,high,low,ref,ref,yes,high,2.0069577,heavy-duty,fcev
19442,on,2035,legislated,high,low,ref,ref,yes,high,96.18705287,light-duty,ice
19456,on,2035,legislated,ref,ref,low,ref,no,high,2.669325565,heavy-duty,fcev
19484,on,2035,legislated,ref,ref,low,ref,no,high,75.7872712,light-duty,ice
19498,on,2035,legislated,ref,low,low,ref,yes,high,2.696721253,heavy-duty,fcev
19526,on,2035,legislated,ref,low,low,ref,yes,high,75.80912701,light-duty,ice
19540,on,2035,legislated,low,low,low,ref,yes,high,2.61900704,heavy-duty,fcev
19568,on,2035,legislated,low,low,low,ref,yes,high,56.44212632,light-duty,ice
19582,on,2035,legislated,high,low,low,ref,yes,high,2.688148313,heavy-duty,fcev
19610,on,2035,legislated,high,low,low,ref,yes,high,96.18758203,light-duty,ice
19624,on,2035,legislated,ref,low,high,ref,yes,high,1.812772027,heavy-duty,fcev
19652,on,2035,legislated,ref,low,high,ref,yes,high,75.78993825,light-duty,ice
19666,on,2035,legislated,low,low,high,ref,yes,high,1.762840942,heavy-duty,fcev
19694,on,2035,legislated,low,low,high,ref,yes,high,56.44010021,light-duty,ice
19708,on,2035,legislated,high,low,high,ref,yes,high,1.812853835,heavy-duty,fcev
19736,on,2035,legislated,high,low,high,ref,yes,high,96.18745091,light-duty,ice
19750,on,2035,legislated,ref,high,ref,ref,no,high,2.034173873,heavy-duty,fcev
19778,on,2035,legislated,ref,high,ref,ref,no,high,75.51234587,light-duty,ice
19792,on,2035,legislated,low,high,ref,ref,no,high,1.899981888,heavy-duty,fcev
19820,on,2035,legislated,low,high,ref,ref,no,high,56.39888853,light-duty,ice
19834,on,2035,legislated,high,high,ref,ref,no,high,2.216670213,heavy-duty,fcev
19862,on,2035,legislated,high,high,ref,ref,no,high,96.03646946,light-duty,ice
19876,on,2035,legislated,ref,high,low,ref,no,high,2.714650444,heavy-duty,fcev
19904,on,2035,legislated,ref,high,low,ref,no,high,75.55842213,light-duty,ice
19918,on,2035,legislated,low,ref,low,ref,no,high,2.598552925,heavy-duty,fcev
19946,on,2035,legislated,low,ref,low,ref,no,high,56.43841742,light-duty,ice
19960,on,2035,legislated,low,high,low,ref,no,high,2.550094651,heavy-duty,fcev
19988,on,2035,legislated,low,high,low,ref,no,high,56.42350038,light-duty,ice
20002,on,2035,legislated,high,high,low,ref,no,high,2.992387179,heavy-duty,fcev
20030,on,2035,legislated,high,high,low,ref,no,high,96.03779431,light-duty,ice
20044,on,2035,legislated,ref,high,high,ref,no,high,1.840463187,heavy-duty,fcev
20072,on,2035,legislated,ref,high,high,ref,no,high,75.50377982,light-duty,ice
20086,on,2035,legislated,low,high,high,ref,no,high,1.720162774,heavy-duty,fcev
20114,on,2035,legislated,low,high,high,ref,no,high,56.40722096,light-duty,ice
20128,on,2035,legislated,high,high,high,ref,no,high,2.001572538,heavy-duty,fcev
20156,on,2035,legislated,high,high,high,ref,no,high,96.03661821,light-duty,ice
20170,on,2035,legislated,ref,high,ref,ref,yes,high,2.034173873,heavy-duty,fcev
20198,on,2035,legislated,ref,high,ref,ref,yes,high,75.51234587,light-duty,ice
20212,on,2035,legislated,low,high,ref,ref,yes,high,1.899981888,heavy-duty,fcev
20240,on,2035,legislated,low,high,ref,ref,yes,high,56.39888853,light-duty,ice
20254,on,2035,legislated,high,high,ref,ref,yes,high,2.216670213,heavy-duty,fcev
20282,on,2035,legislated,high,high,ref,ref,yes,high,96.03646946,light-duty,ice
20296,on,2035,legislated,ref,high,low,ref,yes,high,2.714650444,heavy-duty,fcev
20324,on,2035,legislated,ref,high,low,ref,yes,high,75.55842213,light-duty,ice
20338,on,2035,legislated,low,high,low,ref,yes,high,2.550094651,heavy-duty,fcev
20366,on,2035,legislated,low,high,low,ref,yes,high,56.42350038,light-duty,ice
20380,on,2035,legislated,high,ref,low,ref,no,high,2.928854735,heavy-duty,fcev
20408,on,2035,legislated,high,ref,low,ref,no,high,96.08201849,light-duty,ice
20422,on,2035,legislated,high,high,low,ref,yes,high,2.992387179,heavy-duty,fcev
20450,on,2035,legislated,high,high,low,ref,yes,high,96.03779431,light-duty,ice
20464,on,2035,legislated,ref,high,high,ref,yes,high,1.840463187,heavy-duty,fcev
20492,on,2035,legislated,ref,high,high,ref,yes,high,75.50377982,light-duty,ice
20506,on,2035,legislated,low,high,high,ref,yes,high,1.720162774,heavy-duty,fcev
20534,on,2035,legislated,low,high,high,ref,yes,high,56.40722096,light-duty,ice
20548,on,2035,legislated,high,high,high,ref,yes,high,2.001572538,heavy-duty,fcev
20576,on,2035,legislated,high,high,high,ref,yes,high,96.03661821,light-duty,ice
20590,on,2035,legislated,ref,ref,ref,low,no,high,1.697097371,heavy-duty,fcev
20618,on,2035,legislated,ref,ref,ref,low,no,high,81.08705486,light-duty,ice
20632,on,2035,legislated,low,ref,ref,low,no,high,1.377317948,heavy-duty,fcev
20660,on,2035,legislated,low,ref,ref,low,no,high,62.42612585,light-duty,ice
20674,on,2035,legislated,high,ref,ref,low,no,high,1.740396356,heavy-duty,fcev
20702,on,2035,legislated,high,ref,ref,low,no,high,96.86388716,light-duty,ice
20716,on,2035,legislated,ref,ref,low,low,no,high,2.244758164,heavy-duty,fcev
20744,on,2035,legislated,ref,ref,low,low,no,high,81.11800818,light-duty,ice
20758,on,2035,legislated,low,ref,low,low,no,high,1.818054977,heavy-duty,fcev
20786,on,2035,legislated,low,ref,low,low,no,high,62.45991621,light-duty,ice
20800,on,2035,legislated,high,ref,low,low,no,high,2.306148671,heavy-duty,fcev
20828,on,2035,legislated,high,ref,low,low,no,high,96.86753674,light-duty,ice
20842,on,2035,legislated,ref,ref,high,ref,no,high,1.794090658,heavy-duty,fcev
20870,on,2035,legislated,ref,ref,high,ref,no,high,75.78720352,light-duty,ice
20884,on,2035,legislated,ref,ref,high,low,no,high,1.551769948,heavy-duty,fcev
20912,on,2035,legislated,ref,ref,high,low,no,high,81.07821842,light-duty,ice
20926,on,2035,legislated,low,ref,high,low,no,high,1.261434802,heavy-duty,fcev
20954,on,2035,legislated,low,ref,high,low,no,high,62.41551343,light-duty,ice
20968,on,2035,legislated,high,ref,high,low,no,high,1.590299204,heavy-duty,fcev
20996,on,2035,legislated,high,ref,high,low,no,high,96.86368345,light-duty,ice
21010,on,2035,legislated,ref,ref,ref,low,yes,high,1.697097371,heavy-duty,fcev
21038,on,2035,legislated,ref,ref,ref,low,yes,high,81.08705486,light-duty,ice
21052,on,2035,legislated,low,ref,ref,low,yes,high,1.377317948,heavy-duty,fcev
21080,on,2035,legislated,low,ref,ref,low,yes,high,62.42612585,light-duty,ice
21094,on,2035,legislated,high,ref,ref,low,yes,high,1.740396356,heavy-duty,fcev
21122,on,2035,legislated,high,ref,ref,low,yes,high,96.86388716,light-duty,ice
21136,on,2035,legislated,ref,ref,low,low,yes,high,2.244758164,heavy-duty,fcev
21164,on,2035,legislated,ref,ref,low,low,yes,high,81.11800818,light-duty,ice
21178,on,2035,legislated,low,ref,low,low,yes,high,1.818054977,heavy-duty,fcev
21206,on,2035,legislated,low,ref,low,low,yes,high,62.45991621,light-duty,ice
21220,on,2035,legislated,high,ref,low,low,yes,high,2.306148671,heavy-duty,fcev
21248,on,2035,legislated,high,ref,low,low,yes,high,96.86753674,light-duty,ice
21262,on,2035,legislated,ref,ref,high,low,yes,high,1.551769948,heavy-duty,fcev
21290,on,2035,legislated,ref,ref,high,low,yes,high,81.07821842,light-duty,ice
21304,on,2035,legislated,low,ref,high,ref,no,high,1.749337653,heavy-duty,fcev
21332,on,2035,legislated,low,ref,high,ref,no,high,56.437988,light-duty,ice
21346,on,2035,legislated,low,ref,high,low,yes,high,1.261434802,heavy-duty,fcev
21374,on,2035,legislated,low,ref,high,low,yes,high,62.41551343,light-duty,ice
21388,on,2035,legislated,high,ref,high,low,yes,high,1.590299204,heavy-duty,fcev
21416,on,2035,legislated,high,ref,high,low,yes,high,96.86368345,light-duty,ice
21430,on,2035,legislated,ref,low,ref,low,no,high,1.491415068,heavy-duty,fcev
21458,on,2035,legislated,ref,low,ref,low,no,high,81.90622926,light-duty,ice
21472,on,2035,legislated,low,low,ref,low,no,high,1.403052408,heavy-duty,fcev
21500,on,2035,legislated,low,low,ref,low,no,high,62.53956244,light-duty,ice
21514,on,2035,legislated,high,low,ref,low,no,high,1.590908984,heavy-duty,fcev
21542,on,2035,legislated,high,low,ref,low,no,high,96.94862817,light-duty,ice
21556,on,2035,legislated,ref,low,low,low,no,high,1.973308221,heavy-duty,fcev
21584,on,2035,legislated,ref,low,low,low,no,high,81.91937273,light-duty,ice
21598,on,2035,legislated,low,low,low,low,no,high,1.860916817,heavy-duty,fcev
21626,on,2035,legislated,low,low,low,low,no,high,62.53618997,light-duty,ice
21640,on,2035,legislated,high,low,low,low,no,high,2.103732107,heavy-duty,fcev
21668,on,2035,legislated,high,low,low,low,no,high,96.95158036,light-duty,ice
21682,on,2035,legislated,ref,low,high,low,no,high,1.363099687,heavy-duty,fcev
21710,on,2035,legislated,ref,low,high,low,no,high,81.89676046,light-duty,ice
21724,on,2035,legislated,low,low,high,low,no,high,1.281608026,heavy-duty,fcev
21752,on,2035,legislated,low,low,high,low,no,high,62.5394877,light-duty,ice
21766,on,2035,legislated,high,ref,high,ref,no,high,1.970880181,heavy-duty,fcev
21794,on,2035,legislated,high,ref,high,ref,no,high,96.07691015,light-duty,ice
21808,on,2035,legislated,high,low,high,low,no,high,1.451942164,heavy-duty,fcev
21836,on,2035,legislated,high,low,high,low,no,high,96.94861366,light-duty,ice
21850,on,2035,legislated,ref,low,ref,low,yes,high,1.491415068,heavy-duty,fcev
21878,on,2035,legislated,ref,low,ref,low,yes,high,81.90622926,light-duty,ice
21892,on,2035,legislated,low,low,ref,low,yes,high,1.403052408,heavy-duty,fcev
21920,on,2035,legislated,low,low,ref,low,yes,high,62.53956244,light-duty,ice
21934,on,2035,legislated,high,low,ref,low,yes,high,1.590908984,heavy-duty,fcev
21962,on,2035,legislated,high,low,ref,low,yes,high,96.94862817,light-duty,ice
21976,on,2035,legislated,ref,low,low,low,yes,high,1.973308221,heavy-duty,fcev
22004,on,2035,legislated,ref,low,low,low,yes,high,81.91937273,light-duty,ice
22018,on,2035,legislated,low,low,low,low,yes,high,1.860916817,heavy-duty,fcev
22046,on,2035,legislated,low,low,low,low,yes,high,62.53618997,light-duty,ice
22060,on,2035,legislated,high,low,low,low,yes,high,2.103732107,heavy-duty,fcev
22088,on,2035,legislated,high,low,low,low,yes,high,96.95158036,light-duty,ice
22102,on,2035,legislated,ref,low,high,low,yes,high,1.363099687,heavy-duty,fcev
22130,on,2035,legislated,ref,low,high,low,yes,high,81.89676046,light-duty,ice
22144,on,2035,legislated,low,low,high,low,yes,high,1.281608026,heavy-duty,fcev
22172,on,2035,legislated,low,low,high,low,yes,high,62.5394877,light-duty,ice
22186,on,2035,legislated,high,low,high,low,yes,high,1.451942164,heavy-duty,fcev
22214,on,2035,legislated,high,low,high,low,yes,high,96.94861366,light-duty,ice
22228,on,2035,legislated,ref,ref,ref,ref,yes,high,1.986843545,heavy-duty,fcev
22256,on,2035,legislated,ref,ref,ref,ref,yes,high,75.78676564,light-duty,ice
22270,on,2035,legislated,ref,high,ref,low,no,high,1.691827683,heavy-duty,fcev
22298,on,2035,legislated,ref,high,ref,low,no,high,80.97804551,light-duty,ice
22312,on,2035,legislated,low,high,ref,low,no,high,1.351598913,heavy-duty,fcev
22340,on,2035,legislated,low,high,ref,low,no,high,62.310825,light-duty,ice
22354,on,2035,legislated,high,high,ref,low,no,high,1.840611725,heavy-duty,fcev
