id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,fuel_name
31495,on,2030,legislated,high,ref,high,low,no,high,40.82234056,renewable natural gas
31558,on,2030,legislated,ref,ref,ref,low,yes,high,34.69513998,renewable natural gas
31621,on,2030,legislated,low,ref,ref,low,yes,high,3.386153635,renewable natural gas
31684,on,2030,legislated,high,ref,ref,low,yes,high,40.79353847,renewable natural gas
31747,on,2030,legislated,ref,ref,low,low,yes,high,33.41255299,renewable natural gas
31810,on,2030,legislated,low,ref,low,low,yes,high,2.912003415,renewable natural gas
31873,on,2030,legislated,high,ref,low,low,yes,high,40.06922025,renewable natural gas
31936,on,2030,legislated,ref,ref,high,low,yes,high,35.02353132,renewable natural gas
31999,on,2030,legislated,low,ref,high,ref,no,high,0.861380362,renewable natural gas
32062,on,2030,legislated,low,ref,high,low,yes,high,3.506018658,renewable natural gas
32125,on,2030,legislated,high,ref,high,low,yes,high,40.82234056,renewable natural gas
32188,on,2030,legislated,ref,low,ref,low,no,high,7.283385706,renewable natural gas
32251,on,2030,legislated,low,low,ref,low,no,high,0.253323314,renewable natural gas
32314,on,2030,legislated,high,low,ref,low,no,high,18.27668471,renewable natural gas
32377,on,2030,legislated,ref,low,low,low,no,high,6.872543243,renewable natural gas
32440,on,2030,legislated,low,low,low,low,no,high,0.244721697,renewable natural gas
32503,on,2030,legislated,high,low,low,low,no,high,17.74277582,renewable natural gas
32566,on,2030,legislated,ref,low,high,low,no,high,7.403503041,renewable natural gas
32629,on,2030,legislated,low,low,high,low,no,high,0.256436608,renewable natural gas
32692,on,2030,legislated,high,ref,high,ref,no,high,15.88996138,renewable natural gas
32755,on,2030,legislated,high,low,high,low,no,high,18.14847789,renewable natural gas
32818,on,2030,legislated,ref,low,ref,low,yes,high,7.283385706,renewable natural gas
32881,on,2030,legislated,low,low,ref,low,yes,high,0.253323314,renewable natural gas
32944,on,2030,legislated,high,low,ref,low,yes,high,18.27668471,renewable natural gas
33007,on,2030,legislated,ref,low,low,low,yes,high,6.872543243,renewable natural gas
33070,on,2030,legislated,low,low,low,low,yes,high,0.244721697,renewable natural gas
33133,on,2030,legislated,high,low,low,low,yes,high,17.74277582,renewable natural gas
33196,on,2030,legislated,ref,low,high,low,yes,high,7.403503041,renewable natural gas
33259,on,2030,legislated,low,low,high,low,yes,high,0.256436608,renewable natural gas
33322,on,2030,legislated,high,low,high,low,yes,high,18.14847789,renewable natural gas
33385,on,2030,legislated,ref,ref,ref,ref,yes,high,2.205659883,renewable natural gas
33448,on,2030,legislated,ref,high,ref,low,no,high,39.03849817,renewable natural gas
33511,on,2030,legislated,low,high,ref,low,no,high,4.737807023,renewable natural gas
33574,on,2030,legislated,high,high,ref,low,no,high,50.8552937,renewable natural gas
33637,on,2030,legislated,ref,high,low,low,no,high,38.04495069,renewable natural gas
33700,on,2030,legislated,low,high,low,low,no,high,4.135962298,renewable natural gas
33763,on,2030,legislated,high,high,low,low,no,high,50.85652511,renewable natural gas
33826,on,2030,legislated,ref,high,high,low,no,high,38.53986552,renewable natural gas
33889,on,2030,legislated,low,high,high,low,no,high,4.878630179,renewable natural gas
33952,on,2030,legislated,high,high,high,low,no,high,50.33558414,renewable natural gas
34015,on,2030,legislated,ref,high,ref,low,yes,high,39.03849817,renewable natural gas
81706,on,2030,netzero,ref,ref,ref,ref,no,high,1.810046477,renewable natural gas
81769,on,2030,netzero,low,ref,ref,ref,no,high,1.487476157,renewable natural gas
81832,on,2030,netzero,low,ref,ref,ref,yes,high,1.507072483,renewable natural gas
81895,on,2030,netzero,low,high,ref,low,yes,high,0.0,renewable natural gas
81958,on,2030,netzero,high,high,ref,low,yes,high,6.004475823,renewable natural gas
82021,on,2030,netzero,ref,high,low,low,yes,high,4.891048123,renewable natural gas
82084,on,2030,netzero,low,high,low,low,yes,high,0.0,renewable natural gas
82147,on,2030,netzero,high,high,low,low,yes,high,6.436169412,renewable natural gas
82210,on,2030,netzero,ref,high,high,low,yes,high,6.377437293,renewable natural gas
82273,on,2030,netzero,low,high,high,low,yes,high,0.0,renewable natural gas
82336,on,2030,netzero,high,high,high,low,yes,high,5.667650072,renewable natural gas
82399,on,2030,netzero,high,ref,ref,ref,yes,high,18.54763853,renewable natural gas
82462,on,2030,netzero,ref,ref,low,ref,yes,high,1.776326559,renewable natural gas
82525,on,2030,netzero,low,ref,low,ref,yes,high,1.494992898,renewable natural gas
82588,on,2030,netzero,high,ref,low,ref,yes,high,18.59962154,renewable natural gas
82651,on,2030,netzero,ref,ref,high,ref,yes,high,1.798414195,renewable natural gas
82714,on,2030,netzero,low,ref,high,ref,yes,high,1.498425434,renewable natural gas
82777,on,2030,netzero,high,ref,high,ref,yes,high,18.44367942,renewable natural gas
82840,on,2030,netzero,ref,low,ref,ref,no,high,16.15396634,renewable natural gas
82903,on,2030,netzero,low,low,ref,ref,no,high,12.96358195,renewable natural gas
82966,on,2030,netzero,high,ref,ref,ref,no,high,18.51024975,renewable natural gas
83029,on,2030,netzero,high,low,ref,ref,no,high,20.3953139,renewable natural gas
83092,on,2030,netzero,ref,low,low,ref,no,high,16.39430292,renewable natural gas
83155,on,2030,netzero,low,low,low,ref,no,high,12.96612517,renewable natural gas
83218,on,2030,netzero,high,low,low,ref,no,high,20.41600622,renewable natural gas
83281,on,2030,netzero,ref,low,high,ref,no,high,16.20892938,renewable natural gas
83344,on,2030,netzero,low,low,high,ref,no,high,12.98039808,renewable natural gas
83407,on,2030,netzero,high,low,high,ref,no,high,20.35699847,renewable natural gas
83470,on,2030,netzero,ref,low,ref,ref,yes,high,15.70981103,renewable natural gas
83533,on,2030,netzero,low,low,ref,ref,yes,high,12.98545866,renewable natural gas
83596,on,2030,netzero,high,low,ref,ref,yes,high,20.38697461,renewable natural gas
83659,on,2030,netzero,ref,ref,low,ref,no,high,1.808459541,renewable natural gas
83722,on,2030,netzero,ref,low,low,ref,yes,high,16.38139647,renewable natural gas
83785,on,2030,netzero,low,low,low,ref,yes,high,13.02651544,renewable natural gas
83848,on,2030,netzero,high,low,low,ref,yes,high,20.32249999,renewable natural gas
83911,on,2030,netzero,ref,low,high,ref,yes,high,15.7670061,renewable natural gas
83974,on,2030,netzero,low,low,high,ref,yes,high,13.05471826,renewable natural gas
84037,on,2030,netzero,high,low,high,ref,yes,high,19.11275373,renewable natural gas
84100,on,2030,netzero,ref,high,ref,ref,no,high,1.980789884,renewable natural gas
84163,on,2030,netzero,low,high,ref,ref,no,high,1.571307251,renewable natural gas
84226,on,2030,netzero,high,high,ref,ref,no,high,2.188931201,renewable natural gas
84289,on,2030,netzero,ref,high,low,ref,no,high,2.037384352,renewable natural gas
84352,on,2030,netzero,low,ref,low,ref,no,high,1.515955279,renewable natural gas
84415,on,2030,netzero,low,high,low,ref,no,high,1.543442064,renewable natural gas
84478,on,2030,netzero,high,high,low,ref,no,high,2.061429807,renewable natural gas
84541,on,2030,netzero,ref,high,high,ref,no,high,1.981177209,renewable natural gas
84604,on,2030,netzero,low,high,high,ref,no,high,1.582515449,renewable natural gas
84667,on,2030,netzero,high,high,high,ref,no,high,2.066032984,renewable natural gas
84730,on,2030,netzero,ref,high,ref,ref,yes,high,1.980259993,renewable natural gas
84793,on,2030,netzero,low,high,ref,ref,yes,high,1.569611998,renewable natural gas
84856,on,2030,netzero,high,high,ref,ref,yes,high,2.099530051,renewable natural gas
84919,on,2030,netzero,ref,high,low,ref,yes,high,2.004714512,renewable natural gas
84982,on,2030,netzero,low,high,low,ref,yes,high,1.610123459,renewable natural gas
85045,on,2030,netzero,high,ref,low,ref,no,high,18.91022757,renewable natural gas
85108,on,2030,netzero,high,high,low,ref,yes,high,1.979662622,renewable natural gas
85171,on,2030,netzero,ref,high,high,ref,yes,high,1.980888952,renewable natural gas
85234,on,2030,netzero,low,high,high,ref,yes,high,1.571098839,renewable natural gas
85297,on,2030,netzero,high,high,high,ref,yes,high,2.096034582,renewable natural gas
85360,on,2030,netzero,ref,ref,ref,low,no,high,5.246862085,renewable natural gas
85423,on,2030,netzero,low,ref,ref,low,no,high,0.0,renewable natural gas
85486,on,2030,netzero,high,ref,ref,low,no,high,6.112539273,renewable natural gas
85549,on,2030,netzero,ref,ref,low,low,no,high,3.149229352,renewable natural gas
85612,on,2030,netzero,low,ref,low,low,no,high,0.0,renewable natural gas
85675,on,2030,netzero,high,ref,low,low,no,high,6.163139073,renewable natural gas
85738,on,2030,netzero,ref,ref,high,ref,no,high,1.78543268,renewable natural gas
85801,on,2030,netzero,ref,ref,high,low,no,high,5.259716915,renewable natural gas
85864,on,2030,netzero,low,ref,high,low,no,high,0.0,renewable natural gas
85927,on,2030,netzero,high,ref,high,low,no,high,6.049303389,renewable natural gas
85990,on,2030,netzero,ref,ref,ref,low,yes,high,4.839774056,renewable natural gas
86053,on,2030,netzero,low,ref,ref,low,yes,high,0.0,renewable natural gas
86116,on,2030,netzero,high,ref,ref,low,yes,high,6.016908407,renewable natural gas
86179,on,2030,netzero,ref,ref,low,low,yes,high,4.25390125,renewable natural gas
86242,on,2030,netzero,low,ref,low,low,yes,high,0.0,renewable natural gas
86305,on,2030,netzero,high,ref,low,low,yes,high,6.077680689,renewable natural gas
86368,on,2030,netzero,ref,ref,high,low,yes,high,5.475696372,renewable natural gas
86431,on,2030,netzero,low,ref,high,ref,no,high,1.513625111,renewable natural gas
86494,on,2030,netzero,low,ref,high,low,yes,high,0.0,renewable natural gas
86557,on,2030,netzero,high,ref,high,low,yes,high,7.144230509,renewable natural gas
86620,on,2030,netzero,ref,low,ref,low,no,high,0.0,renewable natural gas
86683,on,2030,netzero,low,low,ref,low,no,high,0.0,renewable natural gas
86746,on,2030,netzero,high,low,ref,low,no,high,3.784343498,renewable natural gas
86809,on,2030,netzero,ref,low,low,low,no,high,0.0,renewable natural gas
86872,on,2030,netzero,low,low,low,low,no,high,0.0,renewable natural gas
86935,on,2030,netzero,high,low,low,low,no,high,3.738904938,renewable natural gas
86998,on,2030,netzero,ref,low,high,low,no,high,0.0,renewable natural gas
87061,on,2030,netzero,low,low,high,low,no,high,0.0,renewable natural gas
87124,on,2030,netzero,high,ref,high,ref,no,high,18.54204059,renewable natural gas
87187,on,2030,netzero,high,low,high,low,no,high,3.710849001,renewable natural gas
87250,on,2030,netzero,ref,low,ref,low,yes,high,0.0,renewable natural gas
87313,on,2030,netzero,low,low,ref,low,yes,high,0.0,renewable natural gas
87376,on,2030,netzero,high,low,ref,low,yes,high,3.794713278,renewable natural gas
87439,on,2030,netzero,ref,low,low,low,yes,high,0.0,renewable natural gas
87502,on,2030,netzero,low,low,low,low,yes,high,0.0,renewable natural gas
87565,on,2030,netzero,high,low,low,low,yes,high,3.747892963,renewable natural gas
87628,on,2030,netzero,ref,low,high,low,yes,high,0.0,renewable natural gas
87691,on,2030,netzero,low,low,high,low,yes,high,0.0,renewable natural gas
87754,on,2030,netzero,high,low,high,low,yes,high,3.771339058,renewable natural gas
87817,on,2030,netzero,ref,ref,ref,ref,yes,high,1.833628937,renewable natural gas
87880,on,2030,netzero,ref,high,ref,low,no,high,5.389239083,renewable natural gas
87943,on,2030,netzero,low,high,ref,low,no,high,0.0,renewable natural gas
88006,on,2030,netzero,high,high,ref,low,no,high,6.331128722,renewable natural gas
88069,on,2030,netzero,ref,high,low,low,no,high,5.584702606,renewable natural gas
88132,on,2030,netzero,low,high,low,low,no,high,0.0,renewable natural gas
88195,on,2030,netzero,high,high,low,low,no,high,6.2932546,renewable natural gas
88258,on,2030,netzero,ref,high,high,low,no,high,6.291550474,renewable natural gas
88321,on,2030,netzero,low,high,high,low,no,high,0.0,renewable natural gas
88384,on,2030,netzero,high,high,high,low,no,high,6.210215061,renewable natural gas
88447,on,2030,netzero,ref,high,ref,low,yes,high,6.472996406,renewable natural gas
136138,on,2030,netzero,ref,ref,ref,ref,no,low,1.810046477,renewable natural gas
136201,on,2030,netzero,low,ref,ref,ref,no,low,1.487476157,renewable natural gas
136264,on,2030,netzero,low,ref,ref,ref,yes,low,1.507072483,renewable natural gas
136327,on,2030,netzero,low,high,ref,low,yes,low,0.0,renewable natural gas
136390,on,2030,netzero,high,high,ref,low,yes,low,6.004475823,renewable natural gas
136453,on,2030,netzero,ref,high,low,low,yes,low,4.891048123,renewable natural gas
136516,on,2030,netzero,low,high,low,low,yes,low,0.0,renewable natural gas
136579,on,2030,netzero,high,high,low,low,yes,low,6.436169412,renewable natural gas
136642,on,2030,netzero,ref,high,high,low,yes,low,6.540425438,renewable natural gas
136705,on,2030,netzero,low,high,high,low,yes,low,0.0,renewable natural gas
136768,on,2030,netzero,high,high,high,low,yes,low,5.667650072,renewable natural gas
136831,on,2030,netzero,high,ref,ref,ref,yes,low,18.54763853,renewable natural gas
136894,on,2030,netzero,ref,ref,low,ref,yes,low,1.776326559,renewable natural gas
136957,on,2030,netzero,low,ref,low,ref,yes,low,1.494992898,renewable natural gas
137020,on,2030,netzero,high,ref,low,ref,yes,low,18.59962154,renewable natural gas
137083,on,2030,netzero,ref,ref,high,ref,yes,low,1.798414195,renewable natural gas
137146,on,2030,netzero,low,ref,high,ref,yes,low,1.498425434,renewable natural gas
137209,on,2030,netzero,high,ref,high,ref,yes,low,18.44367942,renewable natural gas
137272,on,2030,netzero,ref,low,ref,ref,no,low,16.15396634,renewable natural gas
137335,on,2030,netzero,low,low,ref,ref,no,low,12.96358195,renewable natural gas
137398,on,2030,netzero,high,ref,ref,ref,no,low,18.54560241,renewable natural gas
137461,on,2030,netzero,high,low,ref,ref,no,low,20.3953139,renewable natural gas
137524,on,2030,netzero,ref,low,low,ref,no,low,16.39430292,renewable natural gas
137587,on,2030,netzero,low,low,low,ref,no,low,12.96612517,renewable natural gas
137650,on,2030,netzero,high,low,low,ref,no,low,20.41600622,renewable natural gas
137713,on,2030,netzero,ref,low,high,ref,no,low,16.20892938,renewable natural gas
137776,on,2030,netzero,low,low,high,ref,no,low,12.98039808,renewable natural gas
137839,on,2030,netzero,high,low,high,ref,no,low,20.35699847,renewable natural gas
137902,on,2030,netzero,ref,low,ref,ref,yes,low,15.70981103,renewable natural gas
137965,on,2030,netzero,low,low,ref,ref,yes,low,12.98545866,renewable natural gas
138028,on,2030,netzero,high,low,ref,ref,yes,low,20.38697461,renewable natural gas
138091,on,2030,netzero,ref,ref,low,ref,no,low,1.808459541,renewable natural gas
138154,on,2030,netzero,ref,low,low,ref,yes,low,16.38139647,renewable natural gas
138217,on,2030,netzero,low,low,low,ref,yes,low,13.02651544,renewable natural gas
138280,on,2030,netzero,high,low,low,ref,yes,low,20.32249999,renewable natural gas
138343,on,2030,netzero,ref,low,high,ref,yes,low,15.7670061,renewable natural gas
138406,on,2030,netzero,low,low,high,ref,yes,low,13.05471826,renewable natural gas
138469,on,2030,netzero,high,low,high,ref,yes,low,19.11275373,renewable natural gas
138532,on,2030,netzero,ref,high,ref,ref,no,low,1.980789884,renewable natural gas
138595,on,2030,netzero,low,high,ref,ref,no,low,1.571307251,renewable natural gas
138658,on,2030,netzero,high,high,ref,ref,no,low,2.188931201,renewable natural gas
138721,on,2030,netzero,ref,high,low,ref,no,low,2.037384352,renewable natural gas
138784,on,2030,netzero,low,ref,low,ref,no,low,1.515955279,renewable natural gas
138847,on,2030,netzero,low,high,low,ref,no,low,1.543442064,renewable natural gas
138910,on,2030,netzero,high,high,low,ref,no,low,2.123141867,renewable natural gas
138973,on,2030,netzero,ref,high,high,ref,no,low,1.981177209,renewable natural gas
139036,on,2030,netzero,low,high,high,ref,no,low,1.582515449,renewable natural gas
139099,on,2030,netzero,high,high,high,ref,no,low,2.066032984,renewable natural gas
139162,on,2030,netzero,ref,high,ref,ref,yes,low,1.980259993,renewable natural gas
139225,on,2030,netzero,low,high,ref,ref,yes,low,1.569611998,renewable natural gas
139288,on,2030,netzero,high,high,ref,ref,yes,low,2.099530051,renewable natural gas
139351,on,2030,netzero,ref,high,low,ref,yes,low,2.004714512,renewable natural gas
139414,on,2030,netzero,low,high,low,ref,yes,low,1.610123459,renewable natural gas
139477,on,2030,netzero,high,ref,low,ref,no,low,18.91022757,renewable natural gas
139540,on,2030,netzero,high,high,low,ref,yes,low,1.979662622,renewable natural gas
139603,on,2030,netzero,ref,high,high,ref,yes,low,1.980888952,renewable natural gas
139666,on,2030,netzero,low,high,high,ref,yes,low,1.571098839,renewable natural gas
139729,on,2030,netzero,high,high,high,ref,yes,low,2.096034582,renewable natural gas
139792,on,2030,netzero,ref,ref,ref,low,no,low,5.246862085,renewable natural gas
139855,on,2030,netzero,low,ref,ref,low,no,low,0.0,renewable natural gas
139918,on,2030,netzero,high,ref,ref,low,no,low,6.112539273,renewable natural gas
139981,on,2030,netzero,ref,ref,low,low,no,low,3.149229352,renewable natural gas
140044,on,2030,netzero,low,ref,low,low,no,low,0.0,renewable natural gas
140107,on,2030,netzero,high,ref,low,low,no,low,6.163139073,renewable natural gas
140170,on,2030,netzero,ref,ref,high,ref,no,low,1.78543268,renewable natural gas
140233,on,2030,netzero,ref,ref,high,low,no,low,5.259716915,renewable natural gas
140296,on,2030,netzero,low,ref,high,low,no,low,0.0,renewable natural gas
140359,on,2030,netzero,high,ref,high,low,no,low,6.049303389,renewable natural gas
140422,on,2030,netzero,ref,ref,ref,low,yes,low,4.839774056,renewable natural gas
140485,on,2030,netzero,low,ref,ref,low,yes,low,0.0,renewable natural gas
140548,on,2030,netzero,high,ref,ref,low,yes,low,6.016908407,renewable natural gas
140611,on,2030,netzero,ref,ref,low,low,yes,low,4.25390125,renewable natural gas
140674,on,2030,netzero,low,ref,low,low,yes,low,0.0,renewable natural gas
140737,on,2030,netzero,high,ref,low,low,yes,low,6.077680689,renewable natural gas
140800,on,2030,netzero,ref,ref,high,low,yes,low,5.475696372,renewable natural gas
140863,on,2030,netzero,low,ref,high,ref,no,low,1.513625111,renewable natural gas
140926,on,2030,netzero,low,ref,high,low,yes,low,0.0,renewable natural gas
140989,on,2030,netzero,high,ref,high,low,yes,low,7.144230509,renewable natural gas
141052,on,2030,netzero,ref,low,ref,low,no,low,0.0,renewable natural gas
141115,on,2030,netzero,low,low,ref,low,no,low,0.0,renewable natural gas
141178,on,2030,netzero,high,low,ref,low,no,low,3.784343498,renewable natural gas
141241,on,2030,netzero,ref,low,low,low,no,low,0.0,renewable natural gas
141304,on,2030,netzero,low,low,low,low,no,low,0.0,renewable natural gas
141367,on,2030,netzero,high,low,low,low,no,low,3.738904938,renewable natural gas
141430,on,2030,netzero,ref,low,high,low,no,low,0.0,renewable natural gas
141493,on,2030,netzero,low,low,high,low,no,low,0.0,renewable natural gas
141556,on,2030,netzero,high,ref,high,ref,no,low,18.54204059,renewable natural gas
141619,on,2030,netzero,high,low,high,low,no,low,3.710849001,renewable natural gas
141682,on,2030,netzero,ref,low,ref,low,yes,low,0.0,renewable natural gas
141745,on,2030,netzero,low,low,ref,low,yes,low,0.0,renewable natural gas
141808,on,2030,netzero,high,low,ref,low,yes,low,3.794713278,renewable natural gas
141871,on,2030,netzero,ref,low,low,low,yes,low,0.0,renewable natural gas
141934,on,2030,netzero,low,low,low,low,yes,low,0.0,renewable natural gas
141997,on,2030,netzero,high,low,low,low,yes,low,3.747892963,renewable natural gas
142060,on,2030,netzero,ref,low,high,low,yes,low,0.0,renewable natural gas
142123,on,2030,netzero,low,low,high,low,yes,low,0.0,renewable natural gas
142186,on,2030,netzero,high,low,high,low,yes,low,3.771339058,renewable natural gas
142249,on,2030,netzero,ref,ref,ref,ref,yes,low,1.833628937,renewable natural gas
142312,on,2030,netzero,ref,high,ref,low,no,low,5.389239083,renewable natural gas
142375,on,2030,netzero,low,high,ref,low,no,low,0.0,renewable natural gas
142438,on,2030,netzero,high,high,ref,low,no,low,6.331128722,renewable natural gas
142501,on,2030,netzero,ref,high,low,low,no,low,5.584702606,renewable natural gas
142564,on,2030,netzero,low,high,low,low,no,low,0.0,renewable natural gas
142627,on,2030,netzero,high,high,low,low,no,low,6.2932546,renewable natural gas
142690,on,2030,netzero,ref,high,high,low,no,low,6.291550474,renewable natural gas
142753,on,2030,netzero,low,high,high,low,no,low,0.0,renewable natural gas
142816,on,2030,netzero,high,high,high,low,no,low,6.209632914,renewable natural gas
142879,on,2030,netzero,ref,high,ref,low,yes,low,5.159216914,renewable natural gas
27275,on,2035,legislated,ref,ref,ref,ref,no,high,0.0,renewable natural gas
27338,on,2035,legislated,low,ref,ref,ref,no,high,0.0,renewable natural gas
27401,on,2035,legislated,low,ref,ref,ref,yes,high,0.0,renewable natural gas
27464,on,2035,legislated,low,high,ref,low,yes,high,0.0,renewable natural gas
27527,on,2035,legislated,high,high,ref,low,yes,high,0.0,renewable natural gas
27590,on,2035,legislated,ref,high,low,low,yes,high,0.0,renewable natural gas
27653,on,2035,legislated,low,high,low,low,yes,high,0.0,renewable natural gas
27716,on,2035,legislated,high,high,low,low,yes,high,0.0,renewable natural gas
27779,on,2035,legislated,ref,high,high,low,yes,high,0.0,renewable natural gas
27842,on,2035,legislated,low,high,high,low,yes,high,0.0,renewable natural gas
27905,on,2035,legislated,high,high,high,low,yes,high,0.0,renewable natural gas
27968,on,2035,legislated,high,ref,ref,ref,yes,high,0.0,renewable natural gas
28031,on,2035,legislated,ref,ref,low,ref,yes,high,0.0,renewable natural gas
28094,on,2035,legislated,low,ref,low,ref,yes,high,0.0,renewable natural gas
28157,on,2035,legislated,high,ref,low,ref,yes,high,0.0,renewable natural gas
28220,on,2035,legislated,ref,ref,high,ref,yes,high,0.0,renewable natural gas
28283,on,2035,legislated,low,ref,high,ref,yes,high,0.0,renewable natural gas
28346,on,2035,legislated,high,ref,high,ref,yes,high,0.0,renewable natural gas
28409,on,2035,legislated,ref,low,ref,ref,no,high,0.0,renewable natural gas
28472,on,2035,legislated,low,low,ref,ref,no,high,0.0,renewable natural gas
28535,on,2035,legislated,high,ref,ref,ref,no,high,0.0,renewable natural gas
28598,on,2035,legislated,high,low,ref,ref,no,high,0.0,renewable natural gas
28661,on,2035,legislated,ref,low,low,ref,no,high,0.0,renewable natural gas
28724,on,2035,legislated,low,low,low,ref,no,high,0.0,renewable natural gas
28787,on,2035,legislated,high,low,low,ref,no,high,0.0,renewable natural gas
28850,on,2035,legislated,ref,low,high,ref,no,high,0.0,renewable natural gas
28913,on,2035,legislated,low,low,high,ref,no,high,0.0,renewable natural gas
28976,on,2035,legislated,high,low,high,ref,no,high,0.0,renewable natural gas
29039,on,2035,legislated,ref,low,ref,ref,yes,high,0.0,renewable natural gas
29102,on,2035,legislated,low,low,ref,ref,yes,high,0.0,renewable natural gas
29165,on,2035,legislated,high,low,ref,ref,yes,high,0.0,renewable natural gas
29228,on,2035,legislated,ref,ref,low,ref,no,high,0.0,renewable natural gas
29291,on,2035,legislated,ref,low,low,ref,yes,high,0.0,renewable natural gas
29354,on,2035,legislated,low,low,low,ref,yes,high,0.0,renewable natural gas
29417,on,2035,legislated,high,low,low,ref,yes,high,0.0,renewable natural gas
29480,on,2035,legislated,ref,low,high,ref,yes,high,0.0,renewable natural gas
29543,on,2035,legislated,low,low,high,ref,yes,high,0.0,renewable natural gas
29606,on,2035,legislated,high,low,high,ref,yes,high,0.0,renewable natural gas
29669,on,2035,legislated,ref,high,ref,ref,no,high,0.0,renewable natural gas
29732,on,2035,legislated,low,high,ref,ref,no,high,0.0,renewable natural gas
29795,on,2035,legislated,high,high,ref,ref,no,high,0.0,renewable natural gas
29858,on,2035,legislated,ref,high,low,ref,no,high,0.0,renewable natural gas
29921,on,2035,legislated,low,ref,low,ref,no,high,0.0,renewable natural gas
29984,on,2035,legislated,low,high,low,ref,no,high,0.0,renewable natural gas
30047,on,2035,legislated,high,high,low,ref,no,high,0.0,renewable natural gas
30110,on,2035,legislated,ref,high,high,ref,no,high,0.0,renewable natural gas
30173,on,2035,legislated,low,high,high,ref,no,high,0.0,renewable natural gas
30236,on,2035,legislated,high,high,high,ref,no,high,0.0,renewable natural gas
30299,on,2035,legislated,ref,high,ref,ref,yes,high,0.0,renewable natural gas
30362,on,2035,legislated,low,high,ref,ref,yes,high,0.0,renewable natural gas
30425,on,2035,legislated,high,high,ref,ref,yes,high,0.0,renewable natural gas
30488,on,2035,legislated,ref,high,low,ref,yes,high,0.0,renewable natural gas
30551,on,2035,legislated,low,high,low,ref,yes,high,0.0,renewable natural gas
30614,on,2035,legislated,high,ref,low,ref,no,high,0.0,renewable natural gas
30677,on,2035,legislated,high,high,low,ref,yes,high,0.0,renewable natural gas
30740,on,2035,legislated,ref,high,high,ref,yes,high,0.0,renewable natural gas
30803,on,2035,legislated,low,high,high,ref,yes,high,0.0,renewable natural gas
30866,on,2035,legislated,high,high,high,ref,yes,high,0.0,renewable natural gas
30929,on,2035,legislated,ref,ref,ref,low,no,high,0.0,renewable natural gas
30992,on,2035,legislated,low,ref,ref,low,no,high,0.0,renewable natural gas
31055,on,2035,legislated,high,ref,ref,low,no,high,0.0,renewable natural gas
31118,on,2035,legislated,ref,ref,low,low,no,high,0.0,renewable natural gas
31181,on,2035,legislated,low,ref,low,low,no,high,0.0,renewable natural gas
31244,on,2035,legislated,high,ref,low,low,no,high,0.0,renewable natural gas
31307,on,2035,legislated,ref,ref,high,ref,no,high,0.0,renewable natural gas
31370,on,2035,legislated,ref,ref,high,low,no,high,0.0,renewable natural gas
31433,on,2035,legislated,low,ref,high,low,no,high,0.0,renewable natural gas
31496,on,2035,legislated,high,ref,high,low,no,high,0.0,renewable natural gas
31559,on,2035,legislated,ref,ref,ref,low,yes,high,0.0,renewable natural gas
31622,on,2035,legislated,low,ref,ref,low,yes,high,0.0,renewable natural gas
31685,on,2035,legislated,high,ref,ref,low,yes,high,0.0,renewable natural gas
31748,on,2035,legislated,ref,ref,low,low,yes,high,0.0,renewable natural gas
31811,on,2035,legislated,low,ref,low,low,yes,high,0.0,renewable natural gas
31874,on,2035,legislated,high,ref,low,low,yes,high,0.0,renewable natural gas
31937,on,2035,legislated,ref,ref,high,low,yes,high,0.0,renewable natural gas
32000,on,2035,legislated,low,ref,high,ref,no,high,0.0,renewable natural gas
32063,on,2035,legislated,low,ref,high,low,yes,high,0.0,renewable natural gas
32126,on,2035,legislated,high,ref,high,low,yes,high,0.0,renewable natural gas
32189,on,2035,legislated,ref,low,ref,low,no,high,0.0,renewable natural gas
32252,on,2035,legislated,low,low,ref,low,no,high,0.0,renewable natural gas
32315,on,2035,legislated,high,low,ref,low,no,high,0.0,renewable natural gas
32378,on,2035,legislated,ref,low,low,low,no,high,0.0,renewable natural gas
32441,on,2035,legislated,low,low,low,low,no,high,0.0,renewable natural gas
32504,on,2035,legislated,high,low,low,low,no,high,0.0,renewable natural gas
32567,on,2035,legislated,ref,low,high,low,no,high,0.0,renewable natural gas
32630,on,2035,legislated,low,low,high,low,no,high,0.0,renewable natural gas
32693,on,2035,legislated,high,ref,high,ref,no,high,0.0,renewable natural gas
32756,on,2035,legislated,high,low,high,low,no,high,0.0,renewable natural gas
32819,on,2035,legislated,ref,low,ref,low,yes,high,0.0,renewable natural gas
32882,on,2035,legislated,low,low,ref,low,yes,high,0.0,renewable natural gas
32945,on,2035,legislated,high,low,ref,low,yes,high,0.0,renewable natural gas
33008,on,2035,legislated,ref,low,low,low,yes,high,0.0,renewable natural gas
33071,on,2035,legislated,low,low,low,low,yes,high,0.0,renewable natural gas
33134,on,2035,legislated,high,low,low,low,yes,high,0.0,renewable natural gas
33197,on,2035,legislated,ref,low,high,low,yes,high,0.0,renewable natural gas
33260,on,2035,legislated,low,low,high,low,yes,high,0.0,renewable natural gas
33323,on,2035,legislated,high,low,high,low,yes,high,0.0,renewable natural gas
33386,on,2035,legislated,ref,ref,ref,ref,yes,high,0.0,renewable natural gas
33449,on,2035,legislated,ref,high,ref,low,no,high,0.0,renewable natural gas
