id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,fuel_type,fuel_phase
62565,on,2050,netzero,ref,ref,high,low,yes,low,18.40732553,biofuel,liquid
62593,on,2050,netzero,low,ref,high,ref,no,low,205.7050147,biofuel,liquid
62621,on,2050,netzero,low,ref,high,low,yes,low,15.58448002,biofuel,liquid
62649,on,2050,netzero,high,ref,high,low,yes,low,15.546475,biofuel,liquid
62677,on,2050,netzero,ref,low,ref,low,no,low,208.533109,biofuel,liquid
62705,on,2050,netzero,low,low,ref,low,no,low,136.0950489,biofuel,liquid
62733,on,2050,netzero,high,low,ref,low,no,low,363.8514733,biofuel,liquid
62761,on,2050,netzero,ref,low,low,low,no,low,157.7073102,biofuel,liquid
62789,on,2050,netzero,low,low,low,low,no,low,115.9220285,biofuel,liquid
62817,on,2050,netzero,high,low,low,low,no,low,246.2544034,biofuel,liquid
62845,on,2050,netzero,ref,low,high,low,no,low,167.1436607,biofuel,liquid
62873,on,2050,netzero,low,low,high,low,no,low,161.105436,biofuel,liquid
62901,on,2050,netzero,high,ref,high,ref,no,low,377.9677668,biofuel,liquid
62929,on,2050,netzero,high,low,high,low,no,low,392.9476832,biofuel,liquid
62957,on,2050,netzero,ref,low,ref,low,yes,low,17.98436996,biofuel,liquid
62985,on,2050,netzero,low,low,ref,low,yes,low,15.0392216,biofuel,liquid
63013,on,2050,netzero,high,low,ref,low,yes,low,15.20451756,biofuel,liquid
63041,on,2050,netzero,ref,low,low,low,yes,low,17.52461354,biofuel,liquid
63069,on,2050,netzero,low,low,low,low,yes,low,14.92475363,biofuel,liquid
63097,on,2050,netzero,high,low,low,low,yes,low,14.57403129,biofuel,liquid
63125,on,2050,netzero,ref,low,high,low,yes,low,17.81630699,biofuel,liquid
63153,on,2050,netzero,low,low,high,low,yes,low,15.37374062,biofuel,liquid
63181,on,2050,netzero,high,low,high,low,yes,low,15.32644305,biofuel,liquid
63209,on,2050,netzero,ref,ref,ref,ref,yes,low,13.43488022,biofuel,liquid
63237,on,2050,netzero,ref,high,ref,low,no,low,174.6774746,biofuel,liquid
63265,on,2050,netzero,low,high,ref,low,no,low,160.0979099,biofuel,liquid
63293,on,2050,netzero,high,high,ref,low,no,low,325.4830638,biofuel,liquid
63321,on,2050,netzero,ref,high,low,low,no,low,181.158081,biofuel,liquid
63349,on,2050,netzero,low,high,low,low,no,low,148.1131549,biofuel,liquid
63377,on,2050,netzero,high,high,low,low,no,low,278.5808698,biofuel,liquid
63405,on,2050,netzero,ref,high,high,low,no,low,177.0390035,biofuel,liquid
63433,on,2050,netzero,low,high,high,low,no,low,168.1775409,biofuel,liquid
63461,on,2050,netzero,high,high,high,low,no,low,380.9626487,biofuel,liquid
63489,on,2050,netzero,ref,high,ref,low,yes,low,18.31802206,biofuel,liquid
12110,on,2020,legislated,ref,ref,ref,ref,no,high,1004.472761,fossil fuel,gas
12138,on,2020,legislated,low,ref,ref,ref,no,high,1004.981145,fossil fuel,gas
12166,on,2020,legislated,low,ref,ref,ref,yes,high,1004.981145,fossil fuel,gas
12194,on,2020,legislated,low,high,ref,low,yes,high,1004.978768,fossil fuel,gas
12222,on,2020,legislated,high,high,ref,low,yes,high,1004.039901,fossil fuel,gas
12250,on,2020,legislated,ref,high,low,low,yes,high,1004.462152,fossil fuel,gas
12278,on,2020,legislated,low,high,low,low,yes,high,1004.978768,fossil fuel,gas
12306,on,2020,legislated,high,high,low,low,yes,high,1004.039901,fossil fuel,gas
12334,on,2020,legislated,ref,high,high,low,yes,high,1004.462152,fossil fuel,gas
12362,on,2020,legislated,low,high,high,low,yes,high,1004.978768,fossil fuel,gas
12390,on,2020,legislated,high,high,high,low,yes,high,1004.039901,fossil fuel,gas
12418,on,2020,legislated,high,ref,ref,ref,yes,high,1004.050086,fossil fuel,gas
12446,on,2020,legislated,ref,ref,low,ref,yes,high,1004.4813,fossil fuel,gas
12474,on,2020,legislated,low,ref,low,ref,yes,high,1004.981145,fossil fuel,gas
12502,on,2020,legislated,high,ref,low,ref,yes,high,1004.050086,fossil fuel,gas
12530,on,2020,legislated,ref,ref,high,ref,yes,high,1004.4813,fossil fuel,gas
12558,on,2020,legislated,low,ref,high,ref,yes,high,1004.981145,fossil fuel,gas
12586,on,2020,legislated,high,ref,high,ref,yes,high,1004.050086,fossil fuel,gas
12614,on,2020,legislated,ref,low,ref,ref,no,high,1004.476565,fossil fuel,gas
12642,on,2020,legislated,low,low,ref,ref,no,high,1004.959024,fossil fuel,gas
12670,on,2020,legislated,high,ref,ref,ref,no,high,1004.050086,fossil fuel,gas
12698,on,2020,legislated,high,low,ref,ref,no,high,1004.035754,fossil fuel,gas
12726,on,2020,legislated,ref,low,low,ref,no,high,1004.476565,fossil fuel,gas
12754,on,2020,legislated,low,low,low,ref,no,high,1004.959024,fossil fuel,gas
12782,on,2020,legislated,high,low,low,ref,no,high,1004.035754,fossil fuel,gas
12810,on,2020,legislated,ref,low,high,ref,no,high,1004.476565,fossil fuel,gas
12838,on,2020,legislated,low,low,high,ref,no,high,1004.959024,fossil fuel,gas
12866,on,2020,legislated,high,low,high,ref,no,high,1004.035754,fossil fuel,gas
12894,on,2020,legislated,ref,low,ref,ref,yes,high,1004.476565,fossil fuel,gas
12922,on,2020,legislated,low,low,ref,ref,yes,high,1004.959024,fossil fuel,gas
12950,on,2020,legislated,high,low,ref,ref,yes,high,1004.035754,fossil fuel,gas
12978,on,2020,legislated,ref,ref,low,ref,no,high,1004.4813,fossil fuel,gas
13006,on,2020,legislated,ref,low,low,ref,yes,high,1004.476565,fossil fuel,gas
13034,on,2020,legislated,low,low,low,ref,yes,high,1004.959024,fossil fuel,gas
13062,on,2020,legislated,high,low,low,ref,yes,high,1004.035754,fossil fuel,gas
13090,on,2020,legislated,ref,low,high,ref,yes,high,1004.476565,fossil fuel,gas
13118,on,2020,legislated,low,low,high,ref,yes,high,1004.959024,fossil fuel,gas
13146,on,2020,legislated,high,low,high,ref,yes,high,1004.035754,fossil fuel,gas
13174,on,2020,legislated,ref,high,ref,ref,no,high,1004.462152,fossil fuel,gas
13202,on,2020,legislated,low,high,ref,ref,no,high,1004.978768,fossil fuel,gas
13230,on,2020,legislated,high,high,ref,ref,no,high,1004.039901,fossil fuel,gas
13258,on,2020,legislated,ref,high,low,ref,no,high,1004.462152,fossil fuel,gas
13286,on,2020,legislated,low,ref,low,ref,no,high,1004.981145,fossil fuel,gas
13314,on,2020,legislated,low,high,low,ref,no,high,1004.978768,fossil fuel,gas
13342,on,2020,legislated,high,high,low,ref,no,high,1004.039901,fossil fuel,gas
13370,on,2020,legislated,ref,high,high,ref,no,high,1004.462152,fossil fuel,gas
13398,on,2020,legislated,low,high,high,ref,no,high,1004.978768,fossil fuel,gas
13426,on,2020,legislated,high,high,high,ref,no,high,1004.039901,fossil fuel,gas
13454,on,2020,legislated,ref,high,ref,ref,yes,high,1004.462152,fossil fuel,gas
13482,on,2020,legislated,low,high,ref,ref,yes,high,1004.978768,fossil fuel,gas
13510,on,2020,legislated,high,high,ref,ref,yes,high,1004.039901,fossil fuel,gas
13538,on,2020,legislated,ref,high,low,ref,yes,high,1004.462152,fossil fuel,gas
13566,on,2020,legislated,low,high,low,ref,yes,high,1004.978768,fossil fuel,gas
13594,on,2020,legislated,high,ref,low,ref,no,high,1004.050086,fossil fuel,gas
13622,on,2020,legislated,high,high,low,ref,yes,high,1004.039901,fossil fuel,gas
13650,on,2020,legislated,ref,high,high,ref,yes,high,1004.462152,fossil fuel,gas
13678,on,2020,legislated,low,high,high,ref,yes,high,1004.978768,fossil fuel,gas
13706,on,2020,legislated,high,high,high,ref,yes,high,1004.039901,fossil fuel,gas
13734,on,2020,legislated,ref,ref,ref,low,no,high,1004.4813,fossil fuel,gas
13762,on,2020,legislated,low,ref,ref,low,no,high,1004.981145,fossil fuel,gas
13790,on,2020,legislated,high,ref,ref,low,no,high,1004.050086,fossil fuel,gas
13818,on,2020,legislated,ref,ref,low,low,no,high,1004.4813,fossil fuel,gas
13846,on,2020,legislated,low,ref,low,low,no,high,1004.981145,fossil fuel,gas
13874,on,2020,legislated,high,ref,low,low,no,high,1004.050086,fossil fuel,gas
13902,on,2020,legislated,ref,ref,high,ref,no,high,1004.4813,fossil fuel,gas
13930,on,2020,legislated,ref,ref,high,low,no,high,1004.4813,fossil fuel,gas
13958,on,2020,legislated,low,ref,high,low,no,high,1004.981145,fossil fuel,gas
13986,on,2020,legislated,high,ref,high,low,no,high,1004.050086,fossil fuel,gas
14014,on,2020,legislated,ref,ref,ref,low,yes,high,1004.4813,fossil fuel,gas
14042,on,2020,legislated,low,ref,ref,low,yes,high,1004.981145,fossil fuel,gas
14070,on,2020,legislated,high,ref,ref,low,yes,high,1004.050086,fossil fuel,gas
14098,on,2020,legislated,ref,ref,low,low,yes,high,1004.4813,fossil fuel,gas
14126,on,2020,legislated,low,ref,low,low,yes,high,1004.981145,fossil fuel,gas
14154,on,2020,legislated,high,ref,low,low,yes,high,1004.050086,fossil fuel,gas
14182,on,2020,legislated,ref,ref,high,low,yes,high,1004.4813,fossil fuel,gas
14210,on,2020,legislated,low,ref,high,ref,no,high,1004.981145,fossil fuel,gas
14238,on,2020,legislated,low,ref,high,low,yes,high,1004.981145,fossil fuel,gas
14266,on,2020,legislated,high,ref,high,low,yes,high,1004.050086,fossil fuel,gas
14294,on,2020,legislated,ref,low,ref,low,no,high,1004.476565,fossil fuel,gas
14322,on,2020,legislated,low,low,ref,low,no,high,1004.959024,fossil fuel,gas
14350,on,2020,legislated,high,low,ref,low,no,high,1004.035754,fossil fuel,gas
14378,on,2020,legislated,ref,low,low,low,no,high,1004.476565,fossil fuel,gas
14406,on,2020,legislated,low,low,low,low,no,high,1004.959024,fossil fuel,gas
14434,on,2020,legislated,high,low,low,low,no,high,1004.035754,fossil fuel,gas
14462,on,2020,legislated,ref,low,high,low,no,high,1004.476565,fossil fuel,gas
14490,on,2020,legislated,low,low,high,low,no,high,1004.959024,fossil fuel,gas
14518,on,2020,legislated,high,ref,high,ref,no,high,1004.050086,fossil fuel,gas
14546,on,2020,legislated,high,low,high,low,no,high,1004.035754,fossil fuel,gas
14574,on,2020,legislated,ref,low,ref,low,yes,high,1004.476565,fossil fuel,gas
14602,on,2020,legislated,low,low,ref,low,yes,high,1004.959024,fossil fuel,gas
14630,on,2020,legislated,high,low,ref,low,yes,high,1004.035754,fossil fuel,gas
14658,on,2020,legislated,ref,low,low,low,yes,high,1004.476565,fossil fuel,gas
14686,on,2020,legislated,low,low,low,low,yes,high,1004.959024,fossil fuel,gas
14714,on,2020,legislated,high,low,low,low,yes,high,1004.035754,fossil fuel,gas
14742,on,2020,legislated,ref,low,high,low,yes,high,1004.476565,fossil fuel,gas
14770,on,2020,legislated,low,low,high,low,yes,high,1004.959024,fossil fuel,gas
14798,on,2020,legislated,high,low,high,low,yes,high,1004.035754,fossil fuel,gas
14826,on,2020,legislated,ref,ref,ref,ref,yes,high,1004.472761,fossil fuel,gas
14854,on,2020,legislated,ref,high,ref,low,no,high,1004.462152,fossil fuel,gas
14882,on,2020,legislated,low,high,ref,low,no,high,1004.978768,fossil fuel,gas
14910,on,2020,legislated,high,high,ref,low,no,high,1004.039901,fossil fuel,gas
14938,on,2020,legislated,ref,high,low,low,no,high,1004.462152,fossil fuel,gas
14966,on,2020,legislated,low,high,low,low,no,high,1004.978768,fossil fuel,gas
14994,on,2020,legislated,high,high,low,low,no,high,1004.039901,fossil fuel,gas
15022,on,2020,legislated,ref,high,high,low,no,high,1004.462152,fossil fuel,gas
15050,on,2020,legislated,low,high,high,low,no,high,1004.978768,fossil fuel,gas
15078,on,2020,legislated,high,high,high,low,no,high,1004.039901,fossil fuel,gas
15106,on,2020,legislated,ref,high,ref,low,yes,high,1004.462152,fossil fuel,gas
36302,on,2020,netzero,ref,ref,ref,ref,no,high,1004.472761,fossil fuel,gas
36330,on,2020,netzero,low,ref,ref,ref,no,high,1004.981145,fossil fuel,gas
36358,on,2020,netzero,low,ref,ref,ref,yes,high,1004.981145,fossil fuel,gas
36386,on,2020,netzero,low,high,ref,low,yes,high,1004.978768,fossil fuel,gas
36414,on,2020,netzero,high,high,ref,low,yes,high,1004.039901,fossil fuel,gas
36442,on,2020,netzero,ref,high,low,low,yes,high,1004.462152,fossil fuel,gas
36470,on,2020,netzero,low,high,low,low,yes,high,1004.978768,fossil fuel,gas
36498,on,2020,netzero,high,high,low,low,yes,high,1004.039901,fossil fuel,gas
36526,on,2020,netzero,ref,high,high,low,yes,high,1004.462152,fossil fuel,gas
36554,on,2020,netzero,low,high,high,low,yes,high,1004.978768,fossil fuel,gas
36582,on,2020,netzero,high,high,high,low,yes,high,1004.039901,fossil fuel,gas
36610,on,2020,netzero,high,ref,ref,ref,yes,high,1004.050086,fossil fuel,gas
36638,on,2020,netzero,ref,ref,low,ref,yes,high,1004.4813,fossil fuel,gas
36666,on,2020,netzero,low,ref,low,ref,yes,high,1004.981145,fossil fuel,gas
36694,on,2020,netzero,high,ref,low,ref,yes,high,1004.050086,fossil fuel,gas
36722,on,2020,netzero,ref,ref,high,ref,yes,high,1004.4813,fossil fuel,gas
36750,on,2020,netzero,low,ref,high,ref,yes,high,1004.981145,fossil fuel,gas
36778,on,2020,netzero,high,ref,high,ref,yes,high,1004.050086,fossil fuel,gas
36806,on,2020,netzero,ref,low,ref,ref,no,high,1004.476565,fossil fuel,gas
36834,on,2020,netzero,low,low,ref,ref,no,high,1004.959024,fossil fuel,gas
36862,on,2020,netzero,high,ref,ref,ref,no,high,1004.047468,fossil fuel,gas
36890,on,2020,netzero,high,low,ref,ref,no,high,1004.035754,fossil fuel,gas
36918,on,2020,netzero,ref,low,low,ref,no,high,1004.476565,fossil fuel,gas
36946,on,2020,netzero,low,low,low,ref,no,high,1004.959024,fossil fuel,gas
36974,on,2020,netzero,high,low,low,ref,no,high,1004.035754,fossil fuel,gas
37002,on,2020,netzero,ref,low,high,ref,no,high,1004.476565,fossil fuel,gas
37030,on,2020,netzero,low,low,high,ref,no,high,1004.959024,fossil fuel,gas
37058,on,2020,netzero,high,low,high,ref,no,high,1004.035754,fossil fuel,gas
37086,on,2020,netzero,ref,low,ref,ref,yes,high,1004.476565,fossil fuel,gas
37114,on,2020,netzero,low,low,ref,ref,yes,high,1004.959024,fossil fuel,gas
37142,on,2020,netzero,high,low,ref,ref,yes,high,1004.035754,fossil fuel,gas
37170,on,2020,netzero,ref,ref,low,ref,no,high,1004.4813,fossil fuel,gas
37198,on,2020,netzero,ref,low,low,ref,yes,high,1004.476565,fossil fuel,gas
37226,on,2020,netzero,low,low,low,ref,yes,high,1004.959024,fossil fuel,gas
37254,on,2020,netzero,high,low,low,ref,yes,high,1004.035754,fossil fuel,gas
37282,on,2020,netzero,ref,low,high,ref,yes,high,1004.476565,fossil fuel,gas
37310,on,2020,netzero,low,low,high,ref,yes,high,1004.959024,fossil fuel,gas
37338,on,2020,netzero,high,low,high,ref,yes,high,1004.035754,fossil fuel,gas
37366,on,2020,netzero,ref,high,ref,ref,no,high,1004.462152,fossil fuel,gas
37394,on,2020,netzero,low,high,ref,ref,no,high,1004.978768,fossil fuel,gas
37422,on,2020,netzero,high,high,ref,ref,no,high,1004.039901,fossil fuel,gas
37450,on,2020,netzero,ref,high,low,ref,no,high,1004.462152,fossil fuel,gas
37478,on,2020,netzero,low,ref,low,ref,no,high,1004.981145,fossil fuel,gas
37506,on,2020,netzero,low,high,low,ref,no,high,1004.978768,fossil fuel,gas
37534,on,2020,netzero,high,high,low,ref,no,high,1004.039901,fossil fuel,gas
37562,on,2020,netzero,ref,high,high,ref,no,high,1004.462152,fossil fuel,gas
37590,on,2020,netzero,low,high,high,ref,no,high,1004.978768,fossil fuel,gas
37618,on,2020,netzero,high,high,high,ref,no,high,1004.039901,fossil fuel,gas
37646,on,2020,netzero,ref,high,ref,ref,yes,high,1004.462152,fossil fuel,gas
37674,on,2020,netzero,low,high,ref,ref,yes,high,1004.978768,fossil fuel,gas
37702,on,2020,netzero,high,high,ref,ref,yes,high,1004.039901,fossil fuel,gas
37730,on,2020,netzero,ref,high,low,ref,yes,high,1004.462152,fossil fuel,gas
37758,on,2020,netzero,low,high,low,ref,yes,high,1004.978768,fossil fuel,gas
37786,on,2020,netzero,high,ref,low,ref,no,high,1004.050086,fossil fuel,gas
37814,on,2020,netzero,high,high,low,ref,yes,high,1004.039901,fossil fuel,gas
37842,on,2020,netzero,ref,high,high,ref,yes,high,1004.462152,fossil fuel,gas
37870,on,2020,netzero,low,high,high,ref,yes,high,1004.978768,fossil fuel,gas
37898,on,2020,netzero,high,high,high,ref,yes,high,1004.039901,fossil fuel,gas
37926,on,2020,netzero,ref,ref,ref,low,no,high,1004.4813,fossil fuel,gas
37954,on,2020,netzero,low,ref,ref,low,no,high,1004.981145,fossil fuel,gas
37982,on,2020,netzero,high,ref,ref,low,no,high,1004.050086,fossil fuel,gas
38010,on,2020,netzero,ref,ref,low,low,no,high,1004.4813,fossil fuel,gas
38038,on,2020,netzero,low,ref,low,low,no,high,1004.981145,fossil fuel,gas
38066,on,2020,netzero,high,ref,low,low,no,high,1004.050086,fossil fuel,gas
38094,on,2020,netzero,ref,ref,high,ref,no,high,1004.4813,fossil fuel,gas
38122,on,2020,netzero,ref,ref,high,low,no,high,1004.4813,fossil fuel,gas
38150,on,2020,netzero,low,ref,high,low,no,high,1004.981145,fossil fuel,gas
38178,on,2020,netzero,high,ref,high,low,no,high,1004.050086,fossil fuel,gas
38206,on,2020,netzero,ref,ref,ref,low,yes,high,1004.4813,fossil fuel,gas
38234,on,2020,netzero,low,ref,ref,low,yes,high,1004.981145,fossil fuel,gas
38262,on,2020,netzero,high,ref,ref,low,yes,high,1004.050086,fossil fuel,gas
38290,on,2020,netzero,ref,ref,low,low,yes,high,1004.4813,fossil fuel,gas
38318,on,2020,netzero,low,ref,low,low,yes,high,1004.981145,fossil fuel,gas
38346,on,2020,netzero,high,ref,low,low,yes,high,1004.050086,fossil fuel,gas
38374,on,2020,netzero,ref,ref,high,low,yes,high,1004.4813,fossil fuel,gas
38402,on,2020,netzero,low,ref,high,ref,no,high,1004.981145,fossil fuel,gas
38430,on,2020,netzero,low,ref,high,low,yes,high,1004.981145,fossil fuel,gas
38458,on,2020,netzero,high,ref,high,low,yes,high,1004.050086,fossil fuel,gas
38486,on,2020,netzero,ref,low,ref,low,no,high,1004.476565,fossil fuel,gas
38514,on,2020,netzero,low,low,ref,low,no,high,1004.959024,fossil fuel,gas
38542,on,2020,netzero,high,low,ref,low,no,high,1004.035754,fossil fuel,gas
38570,on,2020,netzero,ref,low,low,low,no,high,1004.476565,fossil fuel,gas
38598,on,2020,netzero,low,low,low,low,no,high,1004.959024,fossil fuel,gas
38626,on,2020,netzero,high,low,low,low,no,high,1004.035754,fossil fuel,gas
38654,on,2020,netzero,ref,low,high,low,no,high,1004.476565,fossil fuel,gas
38682,on,2020,netzero,low,low,high,low,no,high,1004.959024,fossil fuel,gas
38710,on,2020,netzero,high,ref,high,ref,no,high,1004.050086,fossil fuel,gas
38738,on,2020,netzero,high,low,high,low,no,high,1004.035754,fossil fuel,gas
38766,on,2020,netzero,ref,low,ref,low,yes,high,1004.476565,fossil fuel,gas
38794,on,2020,netzero,low,low,ref,low,yes,high,1004.959024,fossil fuel,gas
38822,on,2020,netzero,high,low,ref,low,yes,high,1004.035754,fossil fuel,gas
38850,on,2020,netzero,ref,low,low,low,yes,high,1004.476565,fossil fuel,gas
38878,on,2020,netzero,low,low,low,low,yes,high,1004.959024,fossil fuel,gas
38906,on,2020,netzero,high,low,low,low,yes,high,1004.035754,fossil fuel,gas
38934,on,2020,netzero,ref,low,high,low,yes,high,1004.476565,fossil fuel,gas
38962,on,2020,netzero,low,low,high,low,yes,high,1004.959024,fossil fuel,gas
38990,on,2020,netzero,high,low,high,low,yes,high,1004.035754,fossil fuel,gas
39018,on,2020,netzero,ref,ref,ref,ref,yes,high,1004.4813,fossil fuel,gas
39046,on,2020,netzero,ref,high,ref,low,no,high,1004.462152,fossil fuel,gas
39074,on,2020,netzero,low,high,ref,low,no,high,1004.978768,fossil fuel,gas
39102,on,2020,netzero,high,high,ref,low,no,high,1004.039901,fossil fuel,gas
39130,on,2020,netzero,ref,high,low,low,no,high,1004.462152,fossil fuel,gas
39158,on,2020,netzero,low,high,low,low,no,high,1004.978768,fossil fuel,gas
39186,on,2020,netzero,high,high,low,low,no,high,1004.039901,fossil fuel,gas
39214,on,2020,netzero,ref,high,high,low,no,high,1004.462152,fossil fuel,gas
39242,on,2020,netzero,low,high,high,low,no,high,1004.978768,fossil fuel,gas
39270,on,2020,netzero,high,high,high,low,no,high,1004.039901,fossil fuel,gas
39298,on,2020,netzero,ref,high,ref,low,yes,high,1004.462152,fossil fuel,gas
60494,on,2020,netzero,ref,ref,ref,ref,no,low,1004.472761,fossil fuel,gas
60522,on,2020,netzero,low,ref,ref,ref,no,low,1004.981145,fossil fuel,gas
60550,on,2020,netzero,low,ref,ref,ref,yes,low,1004.981145,fossil fuel,gas
60578,on,2020,netzero,low,high,ref,low,yes,low,1004.978768,fossil fuel,gas
60606,on,2020,netzero,high,high,ref,low,yes,low,1004.039901,fossil fuel,gas
60634,on,2020,netzero,ref,high,low,low,yes,low,1004.462152,fossil fuel,gas
60662,on,2020,netzero,low,high,low,low,yes,low,1004.978768,fossil fuel,gas
60690,on,2020,netzero,high,high,low,low,yes,low,1004.039901,fossil fuel,gas
60718,on,2020,netzero,ref,high,high,low,yes,low,1004.462152,fossil fuel,gas
60746,on,2020,netzero,low,high,high,low,yes,low,1004.978768,fossil fuel,gas
60774,on,2020,netzero,high,high,high,low,yes,low,1004.039901,fossil fuel,gas
60802,on,2020,netzero,high,ref,ref,ref,yes,low,1004.050086,fossil fuel,gas
60830,on,2020,netzero,ref,ref,low,ref,yes,low,1004.4813,fossil fuel,gas
60858,on,2020,netzero,low,ref,low,ref,yes,low,1004.981145,fossil fuel,gas
60886,on,2020,netzero,high,ref,low,ref,yes,low,1004.050086,fossil fuel,gas
60914,on,2020,netzero,ref,ref,high,ref,yes,low,1004.4813,fossil fuel,gas
60942,on,2020,netzero,low,ref,high,ref,yes,low,1004.981145,fossil fuel,gas
60970,on,2020,netzero,high,ref,high,ref,yes,low,1004.050086,fossil fuel,gas
60998,on,2020,netzero,ref,low,ref,ref,no,low,1004.476565,fossil fuel,gas
61026,on,2020,netzero,low,low,ref,ref,no,low,1004.959024,fossil fuel,gas
61054,on,2020,netzero,high,ref,ref,ref,no,low,1004.050086,fossil fuel,gas
61082,on,2020,netzero,high,low,ref,ref,no,low,1004.035754,fossil fuel,gas
61110,on,2020,netzero,ref,low,low,ref,no,low,1004.476565,fossil fuel,gas
61138,on,2020,netzero,low,low,low,ref,no,low,1004.959024,fossil fuel,gas
61166,on,2020,netzero,high,low,low,ref,no,low,1004.035754,fossil fuel,gas
61194,on,2020,netzero,ref,low,high,ref,no,low,1004.476565,fossil fuel,gas
61222,on,2020,netzero,low,low,high,ref,no,low,1004.959024,fossil fuel,gas
61250,on,2020,netzero,high,low,high,ref,no,low,1004.035754,fossil fuel,gas
61278,on,2020,netzero,ref,low,ref,ref,yes,low,1004.476565,fossil fuel,gas
61306,on,2020,netzero,low,low,ref,ref,yes,low,1004.959024,fossil fuel,gas
61334,on,2020,netzero,high,low,ref,ref,yes,low,1004.035754,fossil fuel,gas
61362,on,2020,netzero,ref,ref,low,ref,no,low,1004.4813,fossil fuel,gas
61390,on,2020,netzero,ref,low,low,ref,yes,low,1004.476565,fossil fuel,gas
61418,on,2020,netzero,low,low,low,ref,yes,low,1004.959024,fossil fuel,gas
61446,on,2020,netzero,high,low,low,ref,yes,low,1004.035754,fossil fuel,gas
61474,on,2020,netzero,ref,low,high,ref,yes,low,1004.476565,fossil fuel,gas
61502,on,2020,netzero,low,low,high,ref,yes,low,1004.959024,fossil fuel,gas
61530,on,2020,netzero,high,low,high,ref,yes,low,1004.035754,fossil fuel,gas
61558,on,2020,netzero,ref,high,ref,ref,no,low,1004.462152,fossil fuel,gas
61586,on,2020,netzero,low,high,ref,ref,no,low,1004.978768,fossil fuel,gas
61614,on,2020,netzero,high,high,ref,ref,no,low,1004.039901,fossil fuel,gas
61642,on,2020,netzero,ref,high,low,ref,no,low,1004.462152,fossil fuel,gas
61670,on,2020,netzero,low,ref,low,ref,no,low,1004.981145,fossil fuel,gas
61698,on,2020,netzero,low,high,low,ref,no,low,1004.978768,fossil fuel,gas
61726,on,2020,netzero,high,high,low,ref,no,low,1004.021051,fossil fuel,gas
61754,on,2020,netzero,ref,high,high,ref,no,low,1004.462152,fossil fuel,gas
61782,on,2020,netzero,low,high,high,ref,no,low,1004.978768,fossil fuel,gas
61810,on,2020,netzero,high,high,high,ref,no,low,1004.039901,fossil fuel,gas
61838,on,2020,netzero,ref,high,ref,ref,yes,low,1004.462152,fossil fuel,gas
61866,on,2020,netzero,low,high,ref,ref,yes,low,1004.978768,fossil fuel,gas
61894,on,2020,netzero,high,high,ref,ref,yes,low,1004.039901,fossil fuel,gas
61922,on,2020,netzero,ref,high,low,ref,yes,low,1004.462152,fossil fuel,gas
61950,on,2020,netzero,low,high,low,ref,yes,low,1004.978768,fossil fuel,gas
61978,on,2020,netzero,high,ref,low,ref,no,low,1004.050086,fossil fuel,gas
62006,on,2020,netzero,high,high,low,ref,yes,low,1004.039901,fossil fuel,gas
62034,on,2020,netzero,ref,high,high,ref,yes,low,1004.462152,fossil fuel,gas
62062,on,2020,netzero,low,high,high,ref,yes,low,1004.978768,fossil fuel,gas
62090,on,2020,netzero,high,high,high,ref,yes,low,1004.039901,fossil fuel,gas
62118,on,2020,netzero,ref,ref,ref,low,no,low,1004.4813,fossil fuel,gas
62146,on,2020,netzero,low,ref,ref,low,no,low,1004.981145,fossil fuel,gas
62174,on,2020,netzero,high,ref,ref,low,no,low,1004.050086,fossil fuel,gas
62202,on,2020,netzero,ref,ref,low,low,no,low,1004.4813,fossil fuel,gas
62230,on,2020,netzero,low,ref,low,low,no,low,1004.981145,fossil fuel,gas
62258,on,2020,netzero,high,ref,low,low,no,low,1004.050086,fossil fuel,gas
62286,on,2020,netzero,ref,ref,high,ref,no,low,1004.4813,fossil fuel,gas
62314,on,2020,netzero,ref,ref,high,low,no,low,1004.4813,fossil fuel,gas
62342,on,2020,netzero,low,ref,high,low,no,low,1004.981145,fossil fuel,gas
62370,on,2020,netzero,high,ref,high,low,no,low,1004.050086,fossil fuel,gas
62398,on,2020,netzero,ref,ref,ref,low,yes,low,1004.4813,fossil fuel,gas
62426,on,2020,netzero,low,ref,ref,low,yes,low,1004.981145,fossil fuel,gas
62454,on,2020,netzero,high,ref,ref,low,yes,low,1004.050086,fossil fuel,gas
62482,on,2020,netzero,ref,ref,low,low,yes,low,1004.4813,fossil fuel,gas
62510,on,2020,netzero,low,ref,low,low,yes,low,1004.981145,fossil fuel,gas
62538,on,2020,netzero,high,ref,low,low,yes,low,1004.050086,fossil fuel,gas
62566,on,2020,netzero,ref,ref,high,low,yes,low,1004.4813,fossil fuel,gas
62594,on,2020,netzero,low,ref,high,ref,no,low,1004.981145,fossil fuel,gas
62622,on,2020,netzero,low,ref,high,low,yes,low,1004.981145,fossil fuel,gas
62650,on,2020,netzero,high,ref,high,low,yes,low,1004.050086,fossil fuel,gas
62678,on,2020,netzero,ref,low,ref,low,no,low,1004.476565,fossil fuel,gas
62706,on,2020,netzero,low,low,ref,low,no,low,1004.959024,fossil fuel,gas
62734,on,2020,netzero,high,low,ref,low,no,low,1004.035754,fossil fuel,gas
62762,on,2020,netzero,ref,low,low,low,no,low,1004.476565,fossil fuel,gas
62790,on,2020,netzero,low,low,low,low,no,low,1004.959024,fossil fuel,gas
