id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value
15143,on,2030,netzero,low,high,ref,low,yes,low,60.95670773
15150,on,2030,netzero,high,high,ref,low,yes,low,65.05259436
15157,on,2030,netzero,ref,high,low,low,yes,low,63.15821365
15164,on,2030,netzero,low,high,low,low,yes,low,60.95499206
15171,on,2030,netzero,high,high,low,low,yes,low,65.06796083
15178,on,2030,netzero,ref,high,high,low,yes,low,63.15900788
15185,on,2030,netzero,low,high,high,low,yes,low,60.95741924
15192,on,2030,netzero,high,high,high,low,yes,low,65.04885611
15199,on,2030,netzero,high,ref,ref,ref,yes,low,64.41191555
15206,on,2030,netzero,ref,ref,low,ref,yes,low,62.18245691
15213,on,2030,netzero,low,ref,low,ref,yes,low,60.51664689
15220,on,2030,netzero,high,ref,low,ref,yes,low,64.43184165
15227,on,2030,netzero,ref,ref,high,ref,yes,low,62.17842074
15234,on,2030,netzero,low,ref,high,ref,yes,low,60.52027137
15241,on,2030,netzero,high,ref,high,ref,yes,low,64.40955371
15248,on,2030,netzero,ref,low,ref,ref,no,low,62.14535106
15255,on,2030,netzero,low,low,ref,ref,no,low,60.48023984
15262,on,2030,netzero,high,ref,ref,ref,no,low,64.41677919
15269,on,2030,netzero,high,low,ref,ref,no,low,64.34585382
15276,on,2030,netzero,ref,low,low,ref,no,low,62.15510903
15283,on,2030,netzero,low,low,low,ref,no,low,60.47089769
15290,on,2030,netzero,high,low,low,ref,no,low,64.36767649
15297,on,2030,netzero,ref,low,high,ref,no,low,62.13904482
15304,on,2030,netzero,low,low,high,ref,no,low,60.48143251
15311,on,2030,netzero,high,low,high,ref,no,low,64.34205637
15318,on,2030,netzero,ref,low,ref,ref,yes,low,62.14125501
15325,on,2030,netzero,low,low,ref,ref,yes,low,60.48039686
15332,on,2030,netzero,high,low,ref,ref,yes,low,64.3454522
15339,on,2030,netzero,ref,ref,low,ref,no,low,62.1848163
15346,on,2030,netzero,ref,low,low,ref,yes,low,62.15609258
15353,on,2030,netzero,low,low,low,ref,yes,low,60.47240784
15360,on,2030,netzero,high,low,low,ref,yes,low,64.36690744
15367,on,2030,netzero,ref,low,high,ref,yes,low,62.13992243
15374,on,2030,netzero,low,low,high,ref,yes,low,60.47483179
15381,on,2030,netzero,high,low,high,ref,yes,low,64.34068418
15388,on,2030,netzero,ref,high,ref,ref,no,low,62.1641759
15395,on,2030,netzero,low,high,ref,ref,no,low,60.53245227
15402,on,2030,netzero,high,high,ref,ref,no,low,64.41226378
15409,on,2030,netzero,ref,high,low,ref,no,low,62.16634317
15416,on,2030,netzero,low,ref,low,ref,no,low,60.51761779
15423,on,2030,netzero,low,high,low,ref,no,low,60.53342329
15430,on,2030,netzero,high,high,low,ref,no,low,64.4321728
15437,on,2030,netzero,ref,high,high,ref,no,low,62.16164225
15444,on,2030,netzero,low,high,high,ref,no,low,60.53345339
15451,on,2030,netzero,high,high,high,ref,no,low,64.40673348
15458,on,2030,netzero,ref,high,ref,ref,yes,low,62.1645983
15465,on,2030,netzero,low,high,ref,ref,yes,low,60.53427483
15472,on,2030,netzero,high,high,ref,ref,yes,low,64.41173771
15479,on,2030,netzero,ref,high,low,ref,yes,low,62.16596735
15486,on,2030,netzero,low,high,low,ref,yes,low,60.53425136
15493,on,2030,netzero,high,ref,low,ref,no,low,64.43505874
15500,on,2030,netzero,high,high,low,ref,yes,low,64.43580138
15507,on,2030,netzero,ref,high,high,ref,yes,low,62.16177977
15514,on,2030,netzero,low,high,high,ref,yes,low,60.53256461
15521,on,2030,netzero,high,high,high,ref,yes,low,64.40549382
15528,on,2030,netzero,ref,ref,ref,low,no,low,63.1328306
15535,on,2030,netzero,low,ref,ref,low,no,low,61.16717673
15542,on,2030,netzero,high,ref,ref,low,no,low,65.19174809
15549,on,2030,netzero,ref,ref,low,low,no,low,63.1261435
15556,on,2030,netzero,low,ref,low,low,no,low,61.16999735
15563,on,2030,netzero,high,ref,low,low,no,low,65.21939437
15570,on,2030,netzero,ref,ref,high,ref,no,low,62.17511141
15577,on,2030,netzero,ref,ref,high,low,no,low,63.12633321
15584,on,2030,netzero,low,ref,high,low,no,low,61.16055302
15591,on,2030,netzero,high,ref,high,low,no,low,65.18683828
15598,on,2030,netzero,ref,ref,ref,low,yes,low,63.12214403
15605,on,2030,netzero,low,ref,ref,low,yes,low,61.16720907
15612,on,2030,netzero,high,ref,ref,low,yes,low,65.1908853
15619,on,2030,netzero,ref,ref,low,low,yes,low,63.12702991
15626,on,2030,netzero,low,ref,low,low,yes,low,61.17173544
15633,on,2030,netzero,high,ref,low,low,yes,low,65.22126309
15640,on,2030,netzero,ref,ref,high,low,yes,low,63.12629736
15647,on,2030,netzero,low,ref,high,ref,no,low,60.52149918
15654,on,2030,netzero,low,ref,high,low,yes,low,61.16023393
15661,on,2030,netzero,high,ref,high,low,yes,low,65.02327586
15668,on,2030,netzero,ref,low,ref,low,no,low,62.928514
15675,on,2030,netzero,low,low,ref,low,no,low,61.23269661
15682,on,2030,netzero,high,low,ref,low,no,low,66.52453867
15689,on,2030,netzero,ref,low,low,low,no,low,62.92886488
15696,on,2030,netzero,low,low,low,low,no,low,61.2258582
15703,on,2030,netzero,high,low,low,low,no,low,66.57673224
15710,on,2030,netzero,ref,low,high,low,no,low,62.91962403
15717,on,2030,netzero,low,low,high,low,no,low,61.23757103
15724,on,2030,netzero,high,ref,high,ref,no,low,64.40608175
15731,on,2030,netzero,high,low,high,low,no,low,66.48341987
15738,on,2030,netzero,ref,low,ref,low,yes,low,62.92641099
15745,on,2030,netzero,low,low,ref,low,yes,low,61.233007
15752,on,2030,netzero,high,low,ref,low,yes,low,66.53028238
15759,on,2030,netzero,ref,low,low,low,yes,low,62.92992257
15766,on,2030,netzero,low,low,low,low,yes,low,61.23164361
15773,on,2030,netzero,high,low,low,low,yes,low,66.56884694
15780,on,2030,netzero,ref,low,high,low,yes,low,62.92769033
15787,on,2030,netzero,low,low,high,low,yes,low,61.23008754
15794,on,2030,netzero,high,low,high,low,yes,low,66.47902871
15801,on,2030,netzero,ref,ref,ref,ref,yes,low,62.17829486
15808,on,2030,netzero,ref,high,ref,low,no,low,63.16497442
15815,on,2030,netzero,low,high,ref,low,no,low,60.95711227
15822,on,2030,netzero,high,high,ref,low,no,low,65.05244196
15829,on,2030,netzero,ref,high,low,low,no,low,63.14987953
15836,on,2030,netzero,low,high,low,low,no,low,60.95539014
15843,on,2030,netzero,high,high,low,low,no,low,65.06854812
15850,on,2030,netzero,ref,high,high,low,no,low,63.15892427
15857,on,2030,netzero,low,high,high,low,no,low,60.95784297
15864,on,2030,netzero,high,high,high,low,no,low,65.05062129
15871,on,2030,netzero,ref,high,ref,low,yes,low,63.16451253
3027,on,2035,legislated,ref,ref,ref,ref,no,high,62.54916053
3034,on,2035,legislated,low,ref,ref,ref,no,high,61.21747974
3041,on,2035,legislated,low,ref,ref,ref,yes,high,61.21747974
3048,on,2035,legislated,low,high,ref,low,yes,high,61.51213216
3055,on,2035,legislated,high,high,ref,low,yes,high,63.27858322
3062,on,2035,legislated,ref,high,low,low,yes,high,62.70623157
3069,on,2035,legislated,low,high,low,low,yes,high,61.50854087
3076,on,2035,legislated,high,high,low,low,yes,high,63.28694605
3083,on,2035,legislated,ref,high,high,low,yes,high,62.7053863
3090,on,2035,legislated,low,high,high,low,yes,high,61.51245315
3097,on,2035,legislated,high,high,high,low,yes,high,63.27816081
3104,on,2035,legislated,high,ref,ref,ref,yes,high,62.95831874
3111,on,2035,legislated,ref,ref,low,ref,yes,high,62.54976146
3118,on,2035,legislated,low,ref,low,ref,yes,high,61.21672631
3125,on,2035,legislated,high,ref,low,ref,yes,high,62.9591469
3132,on,2035,legislated,ref,ref,high,ref,yes,high,62.54803164
3139,on,2035,legislated,low,ref,high,ref,yes,high,61.21964852
3146,on,2035,legislated,high,ref,high,ref,yes,high,62.95762104
3153,on,2035,legislated,ref,low,ref,ref,no,high,62.54627872
3160,on,2035,legislated,low,low,ref,ref,no,high,61.234989
3167,on,2035,legislated,high,ref,ref,ref,no,high,62.95831874
3174,on,2035,legislated,high,low,ref,ref,no,high,62.99834815
3181,on,2035,legislated,ref,low,low,ref,no,high,62.56376447
3188,on,2035,legislated,low,low,low,ref,no,high,61.2398314
3195,on,2035,legislated,high,low,low,ref,no,high,62.9980014
3202,on,2035,legislated,ref,low,high,ref,no,high,62.54581938
3209,on,2035,legislated,low,low,high,ref,no,high,61.23876922
3216,on,2035,legislated,high,low,high,ref,no,high,63.00279783
3223,on,2035,legislated,ref,low,ref,ref,yes,high,62.54627872
3230,on,2035,legislated,low,low,ref,ref,yes,high,61.234989
3237,on,2035,legislated,high,low,ref,ref,yes,high,62.99834815
3244,on,2035,legislated,ref,ref,low,ref,no,high,62.54976146
3251,on,2035,legislated,ref,low,low,ref,yes,high,62.56376447
3258,on,2035,legislated,low,low,low,ref,yes,high,61.2398314
3265,on,2035,legislated,high,low,low,ref,yes,high,62.9980014
3272,on,2035,legislated,ref,low,high,ref,yes,high,62.54581938
3279,on,2035,legislated,low,low,high,ref,yes,high,61.23876922
3286,on,2035,legislated,high,low,high,ref,yes,high,63.00279783
3293,on,2035,legislated,ref,high,ref,ref,no,high,62.54173434
3300,on,2035,legislated,low,high,ref,ref,no,high,61.193619
3307,on,2035,legislated,high,high,ref,ref,no,high,62.94155089
3314,on,2035,legislated,ref,high,low,ref,no,high,62.53831952
3321,on,2035,legislated,low,ref,low,ref,no,high,61.21672631
3328,on,2035,legislated,low,high,low,ref,no,high,61.21035534
3335,on,2035,legislated,high,high,low,ref,no,high,62.95793108
3342,on,2035,legislated,ref,high,high,ref,no,high,62.54309974
3349,on,2035,legislated,low,high,high,ref,no,high,61.19809548
3356,on,2035,legislated,high,high,high,ref,no,high,62.94232912
3363,on,2035,legislated,ref,high,ref,ref,yes,high,62.54173434
3370,on,2035,legislated,low,high,ref,ref,yes,high,61.193619
3377,on,2035,legislated,high,high,ref,ref,yes,high,62.94155089
3384,on,2035,legislated,ref,high,low,ref,yes,high,62.53831952
3391,on,2035,legislated,low,high,low,ref,yes,high,61.21035534
3398,on,2035,legislated,high,ref,low,ref,no,high,62.9591469
3405,on,2035,legislated,high,high,low,ref,yes,high,62.95793108
3412,on,2035,legislated,ref,high,high,ref,yes,high,62.54309974
3419,on,2035,legislated,low,high,high,ref,yes,high,61.19809548
3426,on,2035,legislated,high,high,high,ref,yes,high,62.94232912
3433,on,2035,legislated,ref,ref,ref,low,no,high,62.70095247
3440,on,2035,legislated,low,ref,ref,low,no,high,61.4997988
3447,on,2035,legislated,high,ref,ref,low,no,high,63.27858142
3454,on,2035,legislated,ref,ref,low,low,no,high,62.70395593
3461,on,2035,legislated,low,ref,low,low,no,high,61.49861276
3468,on,2035,legislated,high,ref,low,low,no,high,63.28971781
3475,on,2035,legislated,ref,ref,high,ref,no,high,62.54803164
3482,on,2035,legislated,ref,ref,high,low,no,high,62.69798037
3489,on,2035,legislated,low,ref,high,low,no,high,61.50105799
3496,on,2035,legislated,high,ref,high,low,no,high,63.2889823
3503,on,2035,legislated,ref,ref,ref,low,yes,high,62.70095247
3510,on,2035,legislated,low,ref,ref,low,yes,high,61.4997988
3517,on,2035,legislated,high,ref,ref,low,yes,high,63.27858142
3524,on,2035,legislated,ref,ref,low,low,yes,high,62.70395593
3531,on,2035,legislated,low,ref,low,low,yes,high,61.49861276
3538,on,2035,legislated,high,ref,low,low,yes,high,63.28971781
3545,on,2035,legislated,ref,ref,high,low,yes,high,62.69798037
3552,on,2035,legislated,low,ref,high,ref,no,high,61.21964852
3559,on,2035,legislated,low,ref,high,low,yes,high,61.50105799
3566,on,2035,legislated,high,ref,high,low,yes,high,63.2889823
3573,on,2035,legislated,ref,low,ref,low,no,high,62.67178653
3580,on,2035,legislated,low,low,ref,low,no,high,61.50831536
3587,on,2035,legislated,high,low,ref,low,no,high,63.26996939
3594,on,2035,legislated,ref,low,low,low,no,high,62.66216743
3601,on,2035,legislated,low,low,low,low,no,high,61.5035686
3608,on,2035,legislated,high,low,low,low,no,high,63.27119689
3615,on,2035,legislated,ref,low,high,low,no,high,62.6667713
3622,on,2035,legislated,low,low,high,low,no,high,61.50841375
3629,on,2035,legislated,high,ref,high,ref,no,high,62.95762104
3636,on,2035,legislated,high,low,high,low,no,high,63.26243174
3643,on,2035,legislated,ref,low,ref,low,yes,high,62.67178653
3650,on,2035,legislated,low,low,ref,low,yes,high,61.50831536
3657,on,2035,legislated,high,low,ref,low,yes,high,63.26996939
3664,on,2035,legislated,ref,low,low,low,yes,high,62.66216743
3671,on,2035,legislated,low,low,low,low,yes,high,61.5035686
3678,on,2035,legislated,high,low,low,low,yes,high,63.27119689
3685,on,2035,legislated,ref,low,high,low,yes,high,62.6667713
3692,on,2035,legislated,low,low,high,low,yes,high,61.50841375
3699,on,2035,legislated,high,low,high,low,yes,high,63.26243174
3706,on,2035,legislated,ref,ref,ref,ref,yes,high,62.54916053
3713,on,2035,legislated,ref,high,ref,low,no,high,62.70555897
3720,on,2035,legislated,low,high,ref,low,no,high,61.51213216
3727,on,2035,legislated,high,high,ref,low,no,high,63.27858322
3734,on,2035,legislated,ref,high,low,low,no,high,62.70623157
3741,on,2035,legislated,low,high,low,low,no,high,61.50854087
3748,on,2035,legislated,high,high,low,low,no,high,63.28694605
3755,on,2035,legislated,ref,high,high,low,no,high,62.7053863
3762,on,2035,legislated,low,high,high,low,no,high,61.51245315
3769,on,2035,legislated,high,high,high,low,no,high,63.27816081
3776,on,2035,legislated,ref,high,ref,low,yes,high,62.70555897
9075,on,2035,netzero,ref,ref,ref,ref,no,high,65.6376491
9082,on,2035,netzero,low,ref,ref,ref,no,high,62.58498758
9089,on,2035,netzero,low,ref,ref,ref,yes,high,62.58498155
9096,on,2035,netzero,low,high,ref,low,yes,high,63.42281999
9103,on,2035,netzero,high,high,ref,low,yes,high,67.9681348
9110,on,2035,netzero,ref,high,low,low,yes,high,66.06010652
9117,on,2035,netzero,low,high,low,low,yes,high,63.41913335
9124,on,2035,netzero,high,high,low,low,yes,high,67.97466211
9131,on,2035,netzero,ref,high,high,low,yes,high,66.07101629
9138,on,2035,netzero,low,high,high,low,yes,high,63.42483952
9145,on,2035,netzero,high,high,high,low,yes,high,67.97920914
9152,on,2035,netzero,high,ref,ref,ref,yes,high,67.53237178
9159,on,2035,netzero,ref,ref,low,ref,yes,high,65.65418156
9166,on,2035,netzero,low,ref,low,ref,yes,high,62.58202416
9173,on,2035,netzero,high,ref,low,ref,yes,high,67.55037576
9180,on,2035,netzero,ref,ref,high,ref,yes,high,65.6173489
9187,on,2035,netzero,low,ref,high,ref,yes,high,62.5852943
9194,on,2035,netzero,high,ref,high,ref,yes,high,67.52516928
9201,on,2035,netzero,ref,low,ref,ref,no,high,65.2360753
9208,on,2035,netzero,low,low,ref,ref,no,high,62.39483801
9215,on,2035,netzero,high,ref,ref,ref,no,high,67.56106985
9222,on,2035,netzero,high,low,ref,ref,no,high,67.45826402
9229,on,2035,netzero,ref,low,low,ref,no,high,65.27190382
9236,on,2035,netzero,low,low,low,ref,no,high,62.38665225
9243,on,2035,netzero,high,low,low,ref,no,high,67.49730104
9250,on,2035,netzero,ref,low,high,ref,no,high,65.23470364
9257,on,2035,netzero,low,low,high,ref,no,high,62.39659828
9264,on,2035,netzero,high,low,high,ref,no,high,67.49703733
9271,on,2035,netzero,ref,low,ref,ref,yes,high,65.2678601
9278,on,2035,netzero,low,low,ref,ref,yes,high,62.39503484
9285,on,2035,netzero,high,low,ref,ref,yes,high,67.46546499
9292,on,2035,netzero,ref,ref,low,ref,no,high,65.67788812
9299,on,2035,netzero,ref,low,low,ref,yes,high,65.26962582
9306,on,2035,netzero,low,low,low,ref,yes,high,62.38740878
9313,on,2035,netzero,high,low,low,ref,yes,high,67.07913445
9320,on,2035,netzero,ref,low,high,ref,yes,high,65.25165368
9327,on,2035,netzero,low,low,high,ref,yes,high,62.39781134
9334,on,2035,netzero,high,low,high,ref,yes,high,67.43534388
9341,on,2035,netzero,ref,high,ref,ref,no,high,65.74653181
9348,on,2035,netzero,low,high,ref,ref,no,high,62.68752013
9355,on,2035,netzero,high,high,ref,ref,no,high,67.53137158
9362,on,2035,netzero,ref,high,low,ref,no,high,65.75168192
9369,on,2035,netzero,low,ref,low,ref,no,high,62.58326173
9376,on,2035,netzero,low,high,low,ref,no,high,62.68485993
9383,on,2035,netzero,high,high,low,ref,no,high,67.55235566
9390,on,2035,netzero,ref,high,high,ref,no,high,65.74358392
9397,on,2035,netzero,low,high,high,ref,no,high,62.68938923
9404,on,2035,netzero,high,high,high,ref,no,high,67.527872
9411,on,2035,netzero,ref,high,ref,ref,yes,high,65.71251466
9418,on,2035,netzero,low,high,ref,ref,yes,high,62.65996322
9425,on,2035,netzero,high,high,ref,ref,yes,high,67.50177052
9432,on,2035,netzero,ref,high,low,ref,yes,high,65.70502822
9439,on,2035,netzero,low,high,low,ref,yes,high,62.65886416
9446,on,2035,netzero,high,ref,low,ref,no,high,67.56824793
9453,on,2035,netzero,high,high,low,ref,yes,high,67.52233828
9460,on,2035,netzero,ref,high,high,ref,yes,high,65.70709083
9467,on,2035,netzero,low,high,high,ref,yes,high,62.66043812
9474,on,2035,netzero,high,high,high,ref,yes,high,67.49691583
9481,on,2035,netzero,ref,ref,ref,low,no,high,66.06960164
9488,on,2035,netzero,low,ref,ref,low,no,high,63.25707542
9495,on,2035,netzero,high,ref,ref,low,no,high,68.09650564
9502,on,2035,netzero,ref,ref,low,low,no,high,66.07249501
9509,on,2035,netzero,low,ref,low,low,no,high,63.27731692
9516,on,2035,netzero,high,ref,low,low,no,high,68.10834873
9523,on,2035,netzero,ref,ref,high,ref,no,high,65.63753155
9530,on,2035,netzero,ref,ref,high,low,no,high,66.07160456
9537,on,2035,netzero,low,ref,high,low,no,high,63.3905194
9544,on,2035,netzero,high,ref,high,low,no,high,68.09929077
9551,on,2035,netzero,ref,ref,ref,low,yes,high,66.03171967
9558,on,2035,netzero,low,ref,ref,low,yes,high,63.32109798
9565,on,2035,netzero,high,ref,ref,low,yes,high,67.95584197
9572,on,2035,netzero,ref,ref,low,low,yes,high,66.02892137
9579,on,2035,netzero,low,ref,low,low,yes,high,63.27921575
9586,on,2035,netzero,high,ref,low,low,yes,high,67.9539878
9593,on,2035,netzero,ref,ref,high,low,yes,high,66.03205197
9600,on,2035,netzero,low,ref,high,ref,no,high,62.58321874
9607,on,2035,netzero,low,ref,high,low,yes,high,63.26187119
9614,on,2035,netzero,high,ref,high,low,yes,high,67.94405852
9621,on,2035,netzero,ref,low,ref,low,no,high,65.37035411
9628,on,2035,netzero,low,low,ref,low,no,high,63.05324523
9635,on,2035,netzero,high,low,ref,low,no,high,67.36595745
9642,on,2035,netzero,ref,low,low,low,no,high,65.37206608
9649,on,2035,netzero,low,low,low,low,no,high,63.19558848
9656,on,2035,netzero,high,low,low,low,no,high,67.368599
9663,on,2035,netzero,ref,low,high,low,no,high,65.36964841
9670,on,2035,netzero,low,low,high,low,no,high,63.05725466
9677,on,2035,netzero,high,ref,high,ref,no,high,67.54718468
9684,on,2035,netzero,high,low,high,low,no,high,67.3630448
9691,on,2035,netzero,ref,low,ref,low,yes,high,65.37184466
9698,on,2035,netzero,low,low,ref,low,yes,high,63.04552582
9705,on,2035,netzero,high,low,ref,low,yes,high,67.51362886
9712,on,2035,netzero,ref,low,low,low,yes,high,65.37180421
9719,on,2035,netzero,low,low,low,low,yes,high,63.19185076
9726,on,2035,netzero,high,low,low,low,yes,high,67.50800169
9733,on,2035,netzero,ref,low,high,low,yes,high,65.37191241
9740,on,2035,netzero,low,low,high,low,yes,high,63.05048772
9747,on,2035,netzero,high,low,high,low,yes,high,67.5128151
9754,on,2035,netzero,ref,ref,ref,ref,yes,high,65.620722
9761,on,2035,netzero,ref,high,ref,low,no,high,66.14798988
9768,on,2035,netzero,low,high,ref,low,no,high,63.42230301
9775,on,2035,netzero,high,high,ref,low,no,high,68.16683138
9782,on,2035,netzero,ref,high,low,low,no,high,66.14425448
9789,on,2035,netzero,low,high,low,low,no,high,63.41733153
9796,on,2035,netzero,high,high,low,low,no,high,68.175037
9803,on,2035,netzero,ref,high,high,low,no,high,66.15253141
9810,on,2035,netzero,low,high,high,low,no,high,63.42448175
9817,on,2035,netzero,high,high,high,low,no,high,68.15899969
9824,on,2035,netzero,ref,high,ref,low,yes,high,66.06820042
15123,on,2035,netzero,ref,ref,ref,ref,no,low,65.77166594
15130,on,2035,netzero,low,ref,ref,ref,no,low,62.6624977
15137,on,2035,netzero,low,ref,ref,ref,yes,low,62.638126
15144,on,2035,netzero,low,high,ref,low,yes,low,63.44929542
15151,on,2035,netzero,high,high,ref,low,yes,low,67.98272226
15158,on,2035,netzero,ref,high,low,low,yes,low,66.11587593
15165,on,2035,netzero,low,high,low,low,yes,low,63.44774713
15172,on,2035,netzero,high,high,low,low,yes,low,68.00841177
15179,on,2035,netzero,ref,high,high,low,yes,low,66.09885378
15186,on,2035,netzero,low,high,high,low,yes,low,63.45027929
15193,on,2035,netzero,high,high,high,low,yes,low,68.00252875
15200,on,2035,netzero,high,ref,ref,ref,yes,low,67.55335602
15207,on,2035,netzero,ref,ref,low,ref,yes,low,65.69484506
15214,on,2035,netzero,low,ref,low,ref,yes,low,62.63254398
15221,on,2035,netzero,high,ref,low,ref,yes,low,67.57106637
15228,on,2035,netzero,ref,ref,high,ref,yes,low,65.68495878
15235,on,2035,netzero,low,ref,high,ref,yes,low,62.63930622
15242,on,2035,netzero,high,ref,high,ref,yes,low,67.55158515
15249,on,2035,netzero,ref,low,ref,ref,no,low,65.53946841
15256,on,2035,netzero,low,low,ref,ref,no,low,62.42006625
15263,on,2035,netzero,high,ref,ref,ref,no,low,67.64122531
15270,on,2035,netzero,high,low,ref,ref,no,low,67.67113553
15277,on,2035,netzero,ref,low,low,ref,no,low,65.54574953
15284,on,2035,netzero,low,low,low,ref,no,low,62.42006902
15291,on,2035,netzero,high,low,low,ref,no,low,67.61955207
15298,on,2035,netzero,ref,low,high,ref,no,low,65.51763271
15305,on,2035,netzero,low,low,high,ref,no,low,62.42279449
15312,on,2035,netzero,high,low,high,ref,no,low,67.57821368
15319,on,2035,netzero,ref,low,ref,ref,yes,low,65.37718612
15326,on,2035,netzero,low,low,ref,ref,yes,low,62.4222719
15333,on,2035,netzero,high,low,ref,ref,yes,low,67.42044106
15340,on,2035,netzero,ref,ref,low,ref,no,low,65.77522349
15347,on,2035,netzero,ref,low,low,ref,yes,low,65.47417018
15354,on,2035,netzero,low,low,low,ref,yes,low,62.42269084
15361,on,2035,netzero,high,low,low,ref,yes,low,67.22717039
15368,on,2035,netzero,ref,low,high,ref,yes,low,65.51706014
15375,on,2035,netzero,low,low,high,ref,yes,low,62.42409588
15382,on,2035,netzero,high,low,high,ref,yes,low,67.39900415
15389,on,2035,netzero,ref,high,ref,ref,no,low,65.82392374
15396,on,2035,netzero,low,high,ref,ref,no,low,62.74495215
15403,on,2035,netzero,high,high,ref,ref,no,low,67.69035676
15410,on,2035,netzero,ref,high,low,ref,no,low,65.8352128
15417,on,2035,netzero,low,ref,low,ref,no,low,62.65688033
15424,on,2035,netzero,low,high,low,ref,no,low,62.74443781
15431,on,2035,netzero,high,high,low,ref,no,low,67.70668472
15438,on,2035,netzero,ref,high,high,ref,no,low,65.82906111
15445,on,2035,netzero,low,high,high,ref,no,low,62.74506708
15452,on,2035,netzero,high,high,high,ref,no,low,67.68092593
15459,on,2035,netzero,ref,high,ref,ref,yes,low,65.73915778
15466,on,2035,netzero,low,high,ref,ref,yes,low,62.55608495
15473,on,2035,netzero,high,high,ref,ref,yes,low,67.52798511
15480,on,2035,netzero,ref,high,low,ref,yes,low,65.74163737
15487,on,2035,netzero,low,high,low,ref,yes,low,62.68682755
15494,on,2035,netzero,high,ref,low,ref,no,low,67.64707031
15501,on,2035,netzero,high,high,low,ref,yes,low,67.54438049
15508,on,2035,netzero,ref,high,high,ref,yes,low,65.73510504
15515,on,2035,netzero,low,high,high,ref,yes,low,62.68770296
15522,on,2035,netzero,high,high,high,ref,yes,low,67.52692382
15529,on,2035,netzero,ref,ref,ref,low,no,low,65.85932357
15536,on,2035,netzero,low,ref,ref,low,no,low,63.18109265
15543,on,2035,netzero,high,ref,ref,low,no,low,68.11893452
15550,on,2035,netzero,ref,ref,low,low,no,low,65.85930667
15557,on,2035,netzero,low,ref,low,low,no,low,63.17187268
15564,on,2035,netzero,high,ref,low,low,no,low,68.13021299
15571,on,2035,netzero,ref,ref,high,ref,no,low,65.77470197
15578,on,2035,netzero,ref,ref,high,low,no,low,65.86092915
15585,on,2035,netzero,low,ref,high,low,no,low,63.18545508
15592,on,2035,netzero,high,ref,high,low,no,low,68.11243504
15599,on,2035,netzero,ref,ref,ref,low,yes,low,66.06595067
15606,on,2035,netzero,low,ref,ref,low,yes,low,63.18593078
15613,on,2035,netzero,high,ref,ref,low,yes,low,67.99413175
15620,on,2035,netzero,ref,ref,low,low,yes,low,66.0662375
15627,on,2035,netzero,low,ref,low,low,yes,low,63.1879764
15634,on,2035,netzero,high,ref,low,low,yes,low,68.00702235
15641,on,2035,netzero,ref,ref,high,low,yes,low,66.06585467
15648,on,2035,netzero,low,ref,high,ref,no,low,62.65979416
15655,on,2035,netzero,low,ref,high,low,yes,low,63.18796313
15662,on,2035,netzero,high,ref,high,low,yes,low,67.98895401
15669,on,2035,netzero,ref,low,ref,low,no,low,65.53985713
15676,on,2035,netzero,low,low,ref,low,no,low,63.05446654
15683,on,2035,netzero,high,low,ref,low,no,low,67.49535079
15690,on,2035,netzero,ref,low,low,low,no,low,65.53642791
15697,on,2035,netzero,low,low,low,low,no,low,63.05144529
15704,on,2035,netzero,high,low,low,low,no,low,67.48243232
15711,on,2035,netzero,ref,low,high,low,no,low,65.52314003
15718,on,2035,netzero,low,low,high,low,no,low,63.05861612
15725,on,2035,netzero,high,ref,high,ref,no,low,67.63481449
15732,on,2035,netzero,high,low,high,low,no,low,67.49192857
15739,on,2035,netzero,ref,low,ref,low,yes,low,65.44626909
15746,on,2035,netzero,low,low,ref,low,yes,low,63.04930689
15753,on,2035,netzero,high,low,ref,low,yes,low,67.37347564
15760,on,2035,netzero,ref,low,low,low,yes,low,65.46639397
15767,on,2035,netzero,low,low,low,low,yes,low,63.04933148
15774,on,2035,netzero,high,low,low,low,yes,low,67.36976978
15781,on,2035,netzero,ref,low,high,low,yes,low,65.44784937
15788,on,2035,netzero,low,low,high,low,yes,low,63.04797672
15795,on,2035,netzero,high,low,high,low,yes,low,67.39198599
15802,on,2035,netzero,ref,ref,ref,ref,yes,low,65.70533473
15809,on,2035,netzero,ref,high,ref,low,no,low,65.88897741
15816,on,2035,netzero,low,high,ref,low,no,low,63.24027059
15823,on,2035,netzero,high,high,ref,low,no,low,68.21286893
15830,on,2035,netzero,ref,high,low,low,no,low,65.88560015
15837,on,2035,netzero,low,high,low,low,no,low,63.22900198
15844,on,2035,netzero,high,high,low,low,no,low,68.2217456
15851,on,2035,netzero,ref,high,high,low,no,low,65.88921228
15858,on,2035,netzero,low,high,high,low,no,low,63.22842273
15865,on,2035,netzero,high,high,high,low,no,low,68.20956953
15872,on,2035,netzero,ref,high,ref,low,yes,low,66.10843977
3028,on,2040,legislated,ref,ref,ref,ref,no,high,64.25766097
3035,on,2040,legislated,low,ref,ref,ref,no,high,62.15424867
3042,on,2040,legislated,low,ref,ref,ref,yes,high,62.15424867
3049,on,2040,legislated,low,high,ref,low,yes,high,62.35571144
3056,on,2040,legislated,high,high,ref,low,yes,high,64.95553273
3063,on,2040,legislated,ref,high,low,low,yes,high,64.15667684
3070,on,2040,legislated,low,high,low,low,yes,high,62.35459928
