id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,category
30235,on,2030,legislated,high,high,high,ref,no,high,16.67318896,utilities
30298,on,2030,legislated,ref,high,ref,ref,yes,high,17.13100791,utilities
30361,on,2030,legislated,low,high,ref,ref,yes,high,17.93281401,utilities
30424,on,2030,legislated,high,high,ref,ref,yes,high,16.67630229,utilities
30487,on,2030,legislated,ref,high,low,ref,yes,high,17.13589626,utilities
30550,on,2030,legislated,low,high,low,ref,yes,high,17.95054745,utilities
30613,on,2030,legislated,high,ref,low,ref,no,high,16.6764605,utilities
30676,on,2030,legislated,high,high,low,ref,yes,high,16.69172837,utilities
30739,on,2030,legislated,ref,high,high,ref,yes,high,17.13064973,utilities
30802,on,2030,legislated,low,high,high,ref,yes,high,17.93202559,utilities
30865,on,2030,legislated,high,high,high,ref,yes,high,16.67318896,utilities
30928,on,2030,legislated,ref,ref,ref,low,no,high,17.17729272,utilities
30991,on,2030,legislated,low,ref,ref,low,no,high,17.80580596,utilities
31054,on,2030,legislated,high,ref,ref,low,no,high,16.81151468,utilities
31117,on,2030,legislated,ref,ref,low,low,no,high,17.18334578,utilities
31180,on,2030,legislated,low,ref,low,low,no,high,17.80577016,utilities
31243,on,2030,legislated,high,ref,low,low,no,high,16.82436612,utilities
31306,on,2030,legislated,ref,ref,high,ref,no,high,17.1246639,utilities
31369,on,2030,legislated,ref,ref,high,low,no,high,17.17613905,utilities
31432,on,2030,legislated,low,ref,high,low,no,high,17.80493269,utilities
31495,on,2030,legislated,high,ref,high,low,no,high,16.80938494,utilities
31558,on,2030,legislated,ref,ref,ref,low,yes,high,17.17729272,utilities
31621,on,2030,legislated,low,ref,ref,low,yes,high,17.80580596,utilities
31684,on,2030,legislated,high,ref,ref,low,yes,high,16.81151468,utilities
31747,on,2030,legislated,ref,ref,low,low,yes,high,17.18334578,utilities
31810,on,2030,legislated,low,ref,low,low,yes,high,17.80577016,utilities
31873,on,2030,legislated,high,ref,low,low,yes,high,16.82436612,utilities
31936,on,2030,legislated,ref,ref,high,low,yes,high,17.17613905,utilities
31999,on,2030,legislated,low,ref,high,ref,no,high,17.93283965,utilities
32062,on,2030,legislated,low,ref,high,low,yes,high,17.80493269,utilities
32125,on,2030,legislated,high,ref,high,low,yes,high,16.80938494,utilities
32188,on,2030,legislated,ref,low,ref,low,no,high,17.09322105,utilities
32251,on,2030,legislated,low,low,ref,low,no,high,17.79868899,utilities
32314,on,2030,legislated,high,low,ref,low,no,high,16.74177653,utilities
32377,on,2030,legislated,ref,low,low,low,no,high,17.09545876,utilities
32440,on,2030,legislated,low,low,low,low,no,high,17.8077782,utilities
32503,on,2030,legislated,high,low,low,low,no,high,16.75173238,utilities
32566,on,2030,legislated,ref,low,high,low,no,high,17.09283125,utilities
32629,on,2030,legislated,low,low,high,low,no,high,17.79646904,utilities
32692,on,2030,legislated,high,ref,high,ref,no,high,16.66119049,utilities
32755,on,2030,legislated,high,low,high,low,no,high,16.7418149,utilities
32818,on,2030,legislated,ref,low,ref,low,yes,high,17.09322105,utilities
32881,on,2030,legislated,low,low,ref,low,yes,high,17.79868899,utilities
32944,on,2030,legislated,high,low,ref,low,yes,high,16.74177653,utilities
33007,on,2030,legislated,ref,low,low,low,yes,high,17.09545876,utilities
33070,on,2030,legislated,low,low,low,low,yes,high,17.8077782,utilities
33133,on,2030,legislated,high,low,low,low,yes,high,16.75173238,utilities
33196,on,2030,legislated,ref,low,high,low,yes,high,17.09283125,utilities
33259,on,2030,legislated,low,low,high,low,yes,high,17.79646904,utilities
33322,on,2030,legislated,high,low,high,low,yes,high,16.7418149,utilities
33385,on,2030,legislated,ref,ref,ref,ref,yes,high,17.12654929,utilities
33448,on,2030,legislated,ref,high,ref,low,no,high,17.19007568,utilities
33511,on,2030,legislated,low,high,ref,low,no,high,17.82186375,utilities
33574,on,2030,legislated,high,high,ref,low,no,high,16.84236475,utilities
33637,on,2030,legislated,ref,high,low,low,no,high,17.19728109,utilities
33700,on,2030,legislated,low,high,low,low,no,high,17.82302758,utilities
33763,on,2030,legislated,high,high,low,low,no,high,16.85906902,utilities
33826,on,2030,legislated,ref,high,high,low,no,high,17.18742385,utilities
33889,on,2030,legislated,low,high,high,low,no,high,17.80728462,utilities
33952,on,2030,legislated,high,high,high,low,no,high,16.83897428,utilities
34015,on,2030,legislated,ref,high,ref,low,yes,high,17.19007568,utilities
81706,on,2030,netzero,ref,ref,ref,ref,no,high,17.32724332,utilities
81769,on,2030,netzero,low,ref,ref,ref,no,high,18.01176946,utilities
81832,on,2030,netzero,low,ref,ref,ref,yes,high,18.0114933,utilities
81895,on,2030,netzero,low,high,ref,low,yes,high,17.8590665,utilities
81958,on,2030,netzero,high,high,ref,low,yes,high,17.26091725,utilities
82021,on,2030,netzero,ref,high,low,low,yes,high,17.55202921,utilities
82084,on,2030,netzero,low,high,low,low,yes,high,17.86341631,utilities
82147,on,2030,netzero,high,high,low,low,yes,high,17.27330465,utilities
82210,on,2030,netzero,ref,high,high,low,yes,high,17.53262827,utilities
82273,on,2030,netzero,low,high,high,low,yes,high,17.85853064,utilities
82336,on,2030,netzero,high,high,high,low,yes,high,17.25961083,utilities
82399,on,2030,netzero,high,ref,ref,ref,yes,high,16.94172464,utilities
82462,on,2030,netzero,ref,ref,low,ref,yes,high,17.33038528,utilities
82525,on,2030,netzero,low,ref,low,ref,yes,high,18.02485217,utilities
82588,on,2030,netzero,high,ref,low,ref,yes,high,16.95708524,utilities
82651,on,2030,netzero,ref,ref,high,ref,yes,high,17.32405635,utilities
82714,on,2030,netzero,low,ref,high,ref,yes,high,18.00817592,utilities
82777,on,2030,netzero,high,ref,high,ref,yes,high,16.93983772,utilities
82840,on,2030,netzero,ref,low,ref,ref,no,high,17.24253875,utilities
82903,on,2030,netzero,low,low,ref,ref,no,high,17.95942929,utilities
82966,on,2030,netzero,high,ref,ref,ref,no,high,16.94390289,utilities
83029,on,2030,netzero,high,low,ref,ref,no,high,16.93192683,utilities
83092,on,2030,netzero,ref,low,low,ref,no,high,17.26644901,utilities
83155,on,2030,netzero,low,low,low,ref,no,high,17.97161267,utilities
83218,on,2030,netzero,high,low,low,ref,no,high,16.93759715,utilities
83281,on,2030,netzero,ref,low,high,ref,no,high,17.23579037,utilities
83344,on,2030,netzero,low,low,high,ref,no,high,17.95682173,utilities
83407,on,2030,netzero,high,low,high,ref,no,high,16.91685473,utilities
83470,on,2030,netzero,ref,low,ref,ref,yes,high,17.25997972,utilities
83533,on,2030,netzero,low,low,ref,ref,yes,high,17.95936117,utilities
83596,on,2030,netzero,high,low,ref,ref,yes,high,16.92111223,utilities
83659,on,2030,netzero,ref,ref,low,ref,no,high,17.34207747,utilities
83722,on,2030,netzero,ref,low,low,ref,yes,high,17.2574768,utilities
83785,on,2030,netzero,low,low,low,ref,yes,high,17.97020361,utilities
83848,on,2030,netzero,high,low,low,ref,yes,high,16.93930918,utilities
83911,on,2030,netzero,ref,low,high,ref,yes,high,17.24642882,utilities
83974,on,2030,netzero,low,low,high,ref,yes,high,17.95686601,utilities
84037,on,2030,netzero,high,low,high,ref,yes,high,16.91549313,utilities
84100,on,2030,netzero,ref,high,ref,ref,no,high,17.30516439,utilities
84163,on,2030,netzero,low,high,ref,ref,no,high,18.00878928,utilities
84226,on,2030,netzero,high,high,ref,ref,no,high,17.0525319,utilities
84289,on,2030,netzero,ref,high,low,ref,no,high,17.32182421,utilities
84352,on,2030,netzero,low,ref,low,ref,no,high,18.02423535,utilities
84415,on,2030,netzero,low,high,low,ref,no,high,18.02145901,utilities
84478,on,2030,netzero,high,high,low,ref,no,high,17.08056161,utilities
84541,on,2030,netzero,ref,high,high,ref,no,high,17.30285608,utilities
84604,on,2030,netzero,low,high,high,ref,no,high,18.00516692,utilities
84667,on,2030,netzero,high,high,high,ref,no,high,17.05049279,utilities
84730,on,2030,netzero,ref,high,ref,ref,yes,high,17.30536074,utilities
84793,on,2030,netzero,low,high,ref,ref,yes,high,18.00855562,utilities
84856,on,2030,netzero,high,high,ref,ref,yes,high,17.06350047,utilities
84919,on,2030,netzero,ref,high,low,ref,yes,high,17.32063277,utilities
84982,on,2030,netzero,low,high,low,ref,yes,high,18.02202375,utilities
85045,on,2030,netzero,high,ref,low,ref,no,high,16.9663704,utilities
85108,on,2030,netzero,high,high,low,ref,yes,high,17.07059434,utilities
85171,on,2030,netzero,ref,high,high,ref,yes,high,17.30296384,utilities
85234,on,2030,netzero,low,high,high,ref,yes,high,18.00538891,utilities
85297,on,2030,netzero,high,high,high,ref,yes,high,17.0476967,utilities
85360,on,2030,netzero,ref,ref,ref,low,no,high,17.53671346,utilities
85423,on,2030,netzero,low,ref,ref,low,no,high,17.88203336,utilities
85486,on,2030,netzero,high,ref,ref,low,no,high,17.265135,utilities
85549,on,2030,netzero,ref,ref,low,low,no,high,17.56384793,utilities
85612,on,2030,netzero,low,ref,low,low,no,high,17.88745797,utilities
85675,on,2030,netzero,high,ref,low,low,no,high,17.28058364,utilities
85738,on,2030,netzero,ref,ref,high,ref,no,high,17.31082799,utilities
85801,on,2030,netzero,ref,ref,high,low,no,high,17.53404312,utilities
85864,on,2030,netzero,low,ref,high,low,no,high,17.88097547,utilities
85927,on,2030,netzero,high,ref,high,low,no,high,17.2606343,utilities
85990,on,2030,netzero,ref,ref,ref,low,yes,high,17.54095608,utilities
86053,on,2030,netzero,low,ref,ref,low,yes,high,17.88217514,utilities
86116,on,2030,netzero,high,ref,ref,low,yes,high,17.26573417,utilities
86179,on,2030,netzero,ref,ref,low,low,yes,high,17.55405527,utilities
86242,on,2030,netzero,low,ref,low,low,yes,high,17.88826906,utilities
86305,on,2030,netzero,high,ref,low,low,yes,high,17.28050233,utilities
86368,on,2030,netzero,ref,ref,high,low,yes,high,17.53256416,utilities
86431,on,2030,netzero,low,ref,high,ref,no,high,18.00815162,utilities
86494,on,2030,netzero,low,ref,high,low,yes,high,17.8814099,utilities
86557,on,2030,netzero,high,ref,high,low,yes,high,17.2337772,utilities
86620,on,2030,netzero,ref,low,ref,low,no,high,17.44951751,utilities
86683,on,2030,netzero,low,low,ref,low,no,high,17.87390925,utilities
86746,on,2030,netzero,high,low,ref,low,no,high,17.37874144,utilities
86809,on,2030,netzero,ref,low,low,low,no,high,17.45814836,utilities
86872,on,2030,netzero,low,low,low,low,no,high,17.86827881,utilities
86935,on,2030,netzero,high,low,low,low,no,high,17.39461301,utilities
86998,on,2030,netzero,ref,low,high,low,no,high,17.44582123,utilities
87061,on,2030,netzero,low,low,high,low,no,high,17.87003771,utilities
87124,on,2030,netzero,high,ref,high,ref,no,high,16.93724449,utilities
87187,on,2030,netzero,high,low,high,low,no,high,17.37411715,utilities
87250,on,2030,netzero,ref,low,ref,low,yes,high,17.4491692,utilities
87313,on,2030,netzero,low,low,ref,low,yes,high,17.87093743,utilities
87376,on,2030,netzero,high,low,ref,low,yes,high,17.37892495,utilities
87439,on,2030,netzero,ref,low,low,low,yes,high,17.45778781,utilities
87502,on,2030,netzero,low,low,low,low,yes,high,17.87182735,utilities
87565,on,2030,netzero,high,low,low,low,yes,high,17.39408172,utilities
87628,on,2030,netzero,ref,low,high,low,yes,high,17.44790602,utilities
87691,on,2030,netzero,low,low,high,low,yes,high,17.86969394,utilities
87754,on,2030,netzero,high,low,high,low,yes,high,17.37286361,utilities
87817,on,2030,netzero,ref,ref,ref,ref,yes,high,17.3137669,utilities
87880,on,2030,netzero,ref,high,ref,low,no,high,17.54255431,utilities
87943,on,2030,netzero,low,high,ref,low,no,high,17.85800423,utilities
88006,on,2030,netzero,high,high,ref,low,no,high,17.25866486,utilities
88069,on,2030,netzero,ref,high,low,low,no,high,17.54528501,utilities
88132,on,2030,netzero,low,high,low,low,no,high,17.86326912,utilities
88195,on,2030,netzero,high,high,low,low,no,high,17.27399447,utilities
88258,on,2030,netzero,ref,high,high,low,no,high,17.53234366,utilities
88321,on,2030,netzero,low,high,high,low,no,high,17.85872061,utilities
88384,on,2030,netzero,high,high,high,low,no,high,17.25562572,utilities
88447,on,2030,netzero,ref,high,ref,low,yes,high,17.53227996,utilities
136138,on,2030,netzero,ref,ref,ref,ref,no,low,17.32724332,utilities
136201,on,2030,netzero,low,ref,ref,ref,no,low,18.01176946,utilities
136264,on,2030,netzero,low,ref,ref,ref,yes,low,18.0114933,utilities
136327,on,2030,netzero,low,high,ref,low,yes,low,17.8590665,utilities
136390,on,2030,netzero,high,high,ref,low,yes,low,17.26091725,utilities
136453,on,2030,netzero,ref,high,low,low,yes,low,17.55202921,utilities
136516,on,2030,netzero,low,high,low,low,yes,low,17.86341631,utilities
136579,on,2030,netzero,high,high,low,low,yes,low,17.27330465,utilities
136642,on,2030,netzero,ref,high,high,low,yes,low,17.5312271,utilities
136705,on,2030,netzero,low,high,high,low,yes,low,17.85853064,utilities
136768,on,2030,netzero,high,high,high,low,yes,low,17.25961083,utilities
136831,on,2030,netzero,high,ref,ref,ref,yes,low,16.94172464,utilities
136894,on,2030,netzero,ref,ref,low,ref,yes,low,17.33038528,utilities
136957,on,2030,netzero,low,ref,low,ref,yes,low,18.02485217,utilities
137020,on,2030,netzero,high,ref,low,ref,yes,low,16.95708524,utilities
137083,on,2030,netzero,ref,ref,high,ref,yes,low,17.32405635,utilities
137146,on,2030,netzero,low,ref,high,ref,yes,low,18.00817592,utilities
137209,on,2030,netzero,high,ref,high,ref,yes,low,16.93983772,utilities
137272,on,2030,netzero,ref,low,ref,ref,no,low,17.24253875,utilities
137335,on,2030,netzero,low,low,ref,ref,no,low,17.95942929,utilities
137398,on,2030,netzero,high,ref,ref,ref,no,low,16.95482863,utilities
137461,on,2030,netzero,high,low,ref,ref,no,low,16.93192683,utilities
137524,on,2030,netzero,ref,low,low,ref,no,low,17.26644901,utilities
137587,on,2030,netzero,low,low,low,ref,no,low,17.97161267,utilities
137650,on,2030,netzero,high,low,low,ref,no,low,16.93759715,utilities
137713,on,2030,netzero,ref,low,high,ref,no,low,17.23579037,utilities
137776,on,2030,netzero,low,low,high,ref,no,low,17.95682173,utilities
137839,on,2030,netzero,high,low,high,ref,no,low,16.91685473,utilities
137902,on,2030,netzero,ref,low,ref,ref,yes,low,17.25997972,utilities
137965,on,2030,netzero,low,low,ref,ref,yes,low,17.95936117,utilities
138028,on,2030,netzero,high,low,ref,ref,yes,low,16.92111223,utilities
138091,on,2030,netzero,ref,ref,low,ref,no,low,17.34207747,utilities
138154,on,2030,netzero,ref,low,low,ref,yes,low,17.2574768,utilities
138217,on,2030,netzero,low,low,low,ref,yes,low,17.97020361,utilities
138280,on,2030,netzero,high,low,low,ref,yes,low,16.93930918,utilities
138343,on,2030,netzero,ref,low,high,ref,yes,low,17.24642882,utilities
138406,on,2030,netzero,low,low,high,ref,yes,low,17.95686601,utilities
138469,on,2030,netzero,high,low,high,ref,yes,low,16.91549313,utilities
138532,on,2030,netzero,ref,high,ref,ref,no,low,17.30516439,utilities
138595,on,2030,netzero,low,high,ref,ref,no,low,18.00878928,utilities
138658,on,2030,netzero,high,high,ref,ref,no,low,17.0525319,utilities
138721,on,2030,netzero,ref,high,low,ref,no,low,17.32182421,utilities
138784,on,2030,netzero,low,ref,low,ref,no,low,18.02423535,utilities
138847,on,2030,netzero,low,high,low,ref,no,low,18.02145901,utilities
138910,on,2030,netzero,high,high,low,ref,no,low,17.0708396,utilities
138973,on,2030,netzero,ref,high,high,ref,no,low,17.30285608,utilities
139036,on,2030,netzero,low,high,high,ref,no,low,18.00516692,utilities
139099,on,2030,netzero,high,high,high,ref,no,low,17.05049279,utilities
139162,on,2030,netzero,ref,high,ref,ref,yes,low,17.30536074,utilities
139225,on,2030,netzero,low,high,ref,ref,yes,low,18.00855562,utilities
139288,on,2030,netzero,high,high,ref,ref,yes,low,17.06350047,utilities
139351,on,2030,netzero,ref,high,low,ref,yes,low,17.32063277,utilities
139414,on,2030,netzero,low,high,low,ref,yes,low,18.02202375,utilities
139477,on,2030,netzero,high,ref,low,ref,no,low,16.9663704,utilities
139540,on,2030,netzero,high,high,low,ref,yes,low,17.07059434,utilities
139603,on,2030,netzero,ref,high,high,ref,yes,low,17.30296384,utilities
139666,on,2030,netzero,low,high,high,ref,yes,low,18.00538891,utilities
139729,on,2030,netzero,high,high,high,ref,yes,low,17.0476967,utilities
139792,on,2030,netzero,ref,ref,ref,low,no,low,17.53671346,utilities
139855,on,2030,netzero,low,ref,ref,low,no,low,17.88203336,utilities
139918,on,2030,netzero,high,ref,ref,low,no,low,17.265135,utilities
139981,on,2030,netzero,ref,ref,low,low,no,low,17.56384793,utilities
140044,on,2030,netzero,low,ref,low,low,no,low,17.88745797,utilities
140107,on,2030,netzero,high,ref,low,low,no,low,17.28058364,utilities
140170,on,2030,netzero,ref,ref,high,ref,no,low,17.31082799,utilities
140233,on,2030,netzero,ref,ref,high,low,no,low,17.53404312,utilities
140296,on,2030,netzero,low,ref,high,low,no,low,17.88097547,utilities
140359,on,2030,netzero,high,ref,high,low,no,low,17.2606343,utilities
140422,on,2030,netzero,ref,ref,ref,low,yes,low,17.54095608,utilities
140485,on,2030,netzero,low,ref,ref,low,yes,low,17.88217514,utilities
140548,on,2030,netzero,high,ref,ref,low,yes,low,17.26573417,utilities
140611,on,2030,netzero,ref,ref,low,low,yes,low,17.55405527,utilities
140674,on,2030,netzero,low,ref,low,low,yes,low,17.88826906,utilities
140737,on,2030,netzero,high,ref,low,low,yes,low,17.28050233,utilities
140800,on,2030,netzero,ref,ref,high,low,yes,low,17.53256416,utilities
140863,on,2030,netzero,low,ref,high,ref,no,low,18.00815162,utilities
140926,on,2030,netzero,low,ref,high,low,yes,low,17.8814099,utilities
140989,on,2030,netzero,high,ref,high,low,yes,low,17.2337772,utilities
141052,on,2030,netzero,ref,low,ref,low,no,low,17.44951751,utilities
141115,on,2030,netzero,low,low,ref,low,no,low,17.87390925,utilities
141178,on,2030,netzero,high,low,ref,low,no,low,17.37874144,utilities
141241,on,2030,netzero,ref,low,low,low,no,low,17.45814836,utilities
141304,on,2030,netzero,low,low,low,low,no,low,17.86827881,utilities
141367,on,2030,netzero,high,low,low,low,no,low,17.39461301,utilities
141430,on,2030,netzero,ref,low,high,low,no,low,17.44582123,utilities
141493,on,2030,netzero,low,low,high,low,no,low,17.87003771,utilities
141556,on,2030,netzero,high,ref,high,ref,no,low,16.93724449,utilities
141619,on,2030,netzero,high,low,high,low,no,low,17.37411715,utilities
141682,on,2030,netzero,ref,low,ref,low,yes,low,17.4491692,utilities
141745,on,2030,netzero,low,low,ref,low,yes,low,17.87093743,utilities
141808,on,2030,netzero,high,low,ref,low,yes,low,17.37892495,utilities
141871,on,2030,netzero,ref,low,low,low,yes,low,17.45778781,utilities
141934,on,2030,netzero,low,low,low,low,yes,low,17.87182735,utilities
141997,on,2030,netzero,high,low,low,low,yes,low,17.39408172,utilities
142060,on,2030,netzero,ref,low,high,low,yes,low,17.44790602,utilities
142123,on,2030,netzero,low,low,high,low,yes,low,17.86969394,utilities
142186,on,2030,netzero,high,low,high,low,yes,low,17.37286361,utilities
142249,on,2030,netzero,ref,ref,ref,ref,yes,low,17.3137669,utilities
142312,on,2030,netzero,ref,high,ref,low,no,low,17.54255431,utilities
142375,on,2030,netzero,low,high,ref,low,no,low,17.85800423,utilities
142438,on,2030,netzero,high,high,ref,low,no,low,17.25866486,utilities
142501,on,2030,netzero,ref,high,low,low,no,low,17.54528501,utilities
142564,on,2030,netzero,low,high,low,low,no,low,17.86326912,utilities
142627,on,2030,netzero,high,high,low,low,no,low,17.27399447,utilities
142690,on,2030,netzero,ref,high,high,low,no,low,17.53234366,utilities
142753,on,2030,netzero,low,high,high,low,no,low,17.85872061,utilities
142816,on,2030,netzero,high,high,high,low,no,low,17.25545888,utilities
142879,on,2030,netzero,ref,high,ref,low,yes,low,17.54423151,utilities
27275,on,2035,legislated,ref,ref,ref,ref,no,high,18.95877738,utilities
27338,on,2035,legislated,low,ref,ref,ref,no,high,20.17940694,utilities
27401,on,2035,legislated,low,ref,ref,ref,yes,high,20.17940694,utilities
27464,on,2035,legislated,low,high,ref,low,yes,high,19.90853804,utilities
27527,on,2035,legislated,high,high,ref,low,yes,high,17.78236607,utilities
27590,on,2035,legislated,ref,high,low,low,yes,high,18.77890732,utilities
27653,on,2035,legislated,low,high,low,low,yes,high,19.90494731,utilities
27716,on,2035,legislated,high,high,low,low,yes,high,17.78372516,utilities
27779,on,2035,legislated,ref,high,high,low,yes,high,18.77748047,utilities
27842,on,2035,legislated,low,high,high,low,yes,high,19.89519055,utilities
27905,on,2035,legislated,high,high,high,low,yes,high,17.77818033,utilities
27968,on,2035,legislated,high,ref,ref,ref,yes,high,17.73243536,utilities
28031,on,2035,legislated,ref,ref,low,ref,yes,high,18.96243764,utilities
28094,on,2035,legislated,low,ref,low,ref,yes,high,20.18178961,utilities
28157,on,2035,legislated,high,ref,low,ref,yes,high,17.73607516,utilities
28220,on,2035,legislated,ref,ref,high,ref,yes,high,18.95701663,utilities
28283,on,2035,legislated,low,ref,high,ref,yes,high,20.17795789,utilities
28346,on,2035,legislated,high,ref,high,ref,yes,high,17.73123704,utilities
28409,on,2035,legislated,ref,low,ref,ref,no,high,18.94309238,utilities
28472,on,2035,legislated,low,low,ref,ref,no,high,20.16553214,utilities
28535,on,2035,legislated,high,ref,ref,ref,no,high,17.73243536,utilities
28598,on,2035,legislated,high,low,ref,ref,no,high,17.71284616,utilities
28661,on,2035,legislated,ref,low,low,ref,no,high,18.94656144,utilities
28724,on,2035,legislated,low,low,low,ref,no,high,20.16736879,utilities
28787,on,2035,legislated,high,low,low,ref,no,high,17.71597786,utilities
28850,on,2035,legislated,ref,low,high,ref,no,high,18.94145143,utilities
28913,on,2035,legislated,low,low,high,ref,no,high,20.16453176,utilities
28976,on,2035,legislated,high,low,high,ref,no,high,17.7126094,utilities
29039,on,2035,legislated,ref,low,ref,ref,yes,high,18.94309238,utilities
29102,on,2035,legislated,low,low,ref,ref,yes,high,20.16553214,utilities
29165,on,2035,legislated,high,low,ref,ref,yes,high,17.71284616,utilities
29228,on,2035,legislated,ref,ref,low,ref,no,high,18.96243764,utilities
29291,on,2035,legislated,ref,low,low,ref,yes,high,18.94656144,utilities
29354,on,2035,legislated,low,low,low,ref,yes,high,20.16736879,utilities
29417,on,2035,legislated,high,low,low,ref,yes,high,17.71597786,utilities
29480,on,2035,legislated,ref,low,high,ref,yes,high,18.94145143,utilities
29543,on,2035,legislated,low,low,high,ref,yes,high,20.16453176,utilities
29606,on,2035,legislated,high,low,high,ref,yes,high,17.7126094,utilities
29669,on,2035,legislated,ref,high,ref,ref,no,high,18.97743891,utilities
29732,on,2035,legislated,low,high,ref,ref,no,high,20.17539755,utilities
29795,on,2035,legislated,high,high,ref,ref,no,high,17.72859313,utilities
29858,on,2035,legislated,ref,high,low,ref,no,high,18.97623649,utilities
29921,on,2035,legislated,low,ref,low,ref,no,high,20.18178961,utilities
29984,on,2035,legislated,low,high,low,ref,no,high,20.18042131,utilities
30047,on,2035,legislated,high,high,low,ref,no,high,17.74392998,utilities
30110,on,2035,legislated,ref,high,high,ref,no,high,18.97705614,utilities
30173,on,2035,legislated,low,high,high,ref,no,high,20.17360286,utilities
30236,on,2035,legislated,high,high,high,ref,no,high,17.7274206,utilities
30299,on,2035,legislated,ref,high,ref,ref,yes,high,18.97743891,utilities
30362,on,2035,legislated,low,high,ref,ref,yes,high,20.17539755,utilities
30425,on,2035,legislated,high,high,ref,ref,yes,high,17.72859313,utilities
30488,on,2035,legislated,ref,high,low,ref,yes,high,18.97623649,utilities
30551,on,2035,legislated,low,high,low,ref,yes,high,20.18042131,utilities
30614,on,2035,legislated,high,ref,low,ref,no,high,17.73607516,utilities
30677,on,2035,legislated,high,high,low,ref,yes,high,17.74392998,utilities
30740,on,2035,legislated,ref,high,high,ref,yes,high,18.97705614,utilities
30803,on,2035,legislated,low,high,high,ref,yes,high,20.17360286,utilities
30866,on,2035,legislated,high,high,high,ref,yes,high,17.7274206,utilities
30929,on,2035,legislated,ref,ref,ref,low,no,high,18.76733059,utilities
30992,on,2035,legislated,low,ref,ref,low,no,high,19.8942364,utilities
31055,on,2035,legislated,high,ref,ref,low,no,high,17.76176672,utilities
31118,on,2035,legislated,ref,ref,low,low,no,high,18.76678791,utilities
31181,on,2035,legislated,low,ref,low,low,no,high,19.89090031,utilities
31244,on,2035,legislated,high,ref,low,low,no,high,17.76596922,utilities
31307,on,2035,legislated,ref,ref,high,ref,no,high,18.95701663,utilities
31370,on,2035,legislated,ref,ref,high,low,no,high,18.76691595,utilities
31433,on,2035,legislated,low,ref,high,low,no,high,19.89425838,utilities
31496,on,2035,legislated,high,ref,high,low,no,high,17.7636477,utilities
31559,on,2035,legislated,ref,ref,ref,low,yes,high,18.76733059,utilities
31622,on,2035,legislated,low,ref,ref,low,yes,high,19.8942364,utilities
31685,on,2035,legislated,high,ref,ref,low,yes,high,17.76176672,utilities
31748,on,2035,legislated,ref,ref,low,low,yes,high,18.76678791,utilities
31811,on,2035,legislated,low,ref,low,low,yes,high,19.89090031,utilities
31874,on,2035,legislated,high,ref,low,low,yes,high,17.76596922,utilities
31937,on,2035,legislated,ref,ref,high,low,yes,high,18.76691595,utilities
32000,on,2035,legislated,low,ref,high,ref,no,high,20.17795789,utilities
32063,on,2035,legislated,low,ref,high,low,yes,high,19.89425838,utilities
32126,on,2035,legislated,high,ref,high,low,yes,high,17.7636477,utilities
32189,on,2035,legislated,ref,low,ref,low,no,high,18.67595932,utilities
32252,on,2035,legislated,low,low,ref,low,no,high,19.89365027,utilities
32315,on,2035,legislated,high,low,ref,low,no,high,17.72935796,utilities
32378,on,2035,legislated,ref,low,low,low,no,high,18.67408227,utilities
32441,on,2035,legislated,low,low,low,low,no,high,19.87946802,utilities
32504,on,2035,legislated,high,low,low,low,no,high,17.73132119,utilities
32567,on,2035,legislated,ref,low,high,low,no,high,18.67463532,utilities
32630,on,2035,legislated,low,low,high,low,no,high,19.89320029,utilities
32693,on,2035,legislated,high,ref,high,ref,no,high,17.73123704,utilities
32756,on,2035,legislated,high,low,high,low,no,high,17.72792482,utilities
32819,on,2035,legislated,ref,low,ref,low,yes,high,18.67595932,utilities
32882,on,2035,legislated,low,low,ref,low,yes,high,19.89365027,utilities
32945,on,2035,legislated,high,low,ref,low,yes,high,17.72935796,utilities
33008,on,2035,legislated,ref,low,low,low,yes,high,18.67408227,utilities
33071,on,2035,legislated,low,low,low,low,yes,high,19.87946802,utilities
33134,on,2035,legislated,high,low,low,low,yes,high,17.73132119,utilities
33197,on,2035,legislated,ref,low,high,low,yes,high,18.67463532,utilities
33260,on,2035,legislated,low,low,high,low,yes,high,19.89320029,utilities
33323,on,2035,legislated,high,low,high,low,yes,high,17.72792482,utilities
33386,on,2035,legislated,ref,ref,ref,ref,yes,high,18.95877738,utilities
33449,on,2035,legislated,ref,high,ref,low,no,high,18.77912164,utilities
33512,on,2035,legislated,low,high,ref,low,no,high,19.90853804,utilities
33575,on,2035,legislated,high,high,ref,low,no,high,17.78236607,utilities
33638,on,2035,legislated,ref,high,low,low,no,high,18.77890732,utilities
33701,on,2035,legislated,low,high,low,low,no,high,19.90494731,utilities
33764,on,2035,legislated,high,high,low,low,no,high,17.78372516,utilities
33827,on,2035,legislated,ref,high,high,low,no,high,18.77748047,utilities
33890,on,2035,legislated,low,high,high,low,no,high,19.89519055,utilities
33953,on,2035,legislated,high,high,high,low,no,high,17.77818033,utilities
34016,on,2035,legislated,ref,high,ref,low,yes,high,18.77912164,utilities
81707,on,2035,netzero,ref,ref,ref,ref,no,high,19.98409905,utilities
81770,on,2035,netzero,low,ref,ref,ref,no,high,20.72390874,utilities
81833,on,2035,netzero,low,ref,ref,ref,yes,high,20.72295892,utilities
