id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,eu_name
29437,on,2030,netzero,low,high,high,low,no,high,0.0,other ccs
29458,on,2030,netzero,high,high,high,low,no,high,0.0,other ccs
29479,on,2030,netzero,ref,high,ref,low,yes,high,0.0,other ccs
45376,on,2030,netzero,ref,ref,ref,ref,no,low,0.0,other ccs
45397,on,2030,netzero,low,ref,ref,ref,no,low,0.0,other ccs
45418,on,2030,netzero,low,ref,ref,ref,yes,low,0.0,other ccs
45439,on,2030,netzero,low,high,ref,low,yes,low,0.0,other ccs
45460,on,2030,netzero,high,high,ref,low,yes,low,0.0,other ccs
45481,on,2030,netzero,ref,high,low,low,yes,low,0.0,other ccs
45502,on,2030,netzero,low,high,low,low,yes,low,0.0,other ccs
45523,on,2030,netzero,high,high,low,low,yes,low,0.0,other ccs
45544,on,2030,netzero,ref,high,high,low,yes,low,0.0,other ccs
45565,on,2030,netzero,low,high,high,low,yes,low,0.0,other ccs
45586,on,2030,netzero,high,high,high,low,yes,low,0.0,other ccs
45607,on,2030,netzero,high,ref,ref,ref,yes,low,0.0,other ccs
45628,on,2030,netzero,ref,ref,low,ref,yes,low,0.0,other ccs
45649,on,2030,netzero,low,ref,low,ref,yes,low,0.0,other ccs
45670,on,2030,netzero,high,ref,low,ref,yes,low,0.0,other ccs
45691,on,2030,netzero,ref,ref,high,ref,yes,low,0.0,other ccs
45712,on,2030,netzero,low,ref,high,ref,yes,low,0.0,other ccs
45733,on,2030,netzero,high,ref,high,ref,yes,low,0.0,other ccs
45754,on,2030,netzero,ref,low,ref,ref,no,low,0.0,other ccs
45775,on,2030,netzero,low,low,ref,ref,no,low,0.0,other ccs
45796,on,2030,netzero,high,ref,ref,ref,no,low,0.0,other ccs
45817,on,2030,netzero,high,low,ref,ref,no,low,0.0,other ccs
45838,on,2030,netzero,ref,low,low,ref,no,low,0.0,other ccs
45859,on,2030,netzero,low,low,low,ref,no,low,0.0,other ccs
45880,on,2030,netzero,high,low,low,ref,no,low,0.0,other ccs
45901,on,2030,netzero,ref,low,high,ref,no,low,0.0,other ccs
45922,on,2030,netzero,low,low,high,ref,no,low,0.0,other ccs
45943,on,2030,netzero,high,low,high,ref,no,low,0.0,other ccs
45964,on,2030,netzero,ref,low,ref,ref,yes,low,0.0,other ccs
45985,on,2030,netzero,low,low,ref,ref,yes,low,0.0,other ccs
46006,on,2030,netzero,high,low,ref,ref,yes,low,0.0,other ccs
46027,on,2030,netzero,ref,ref,low,ref,no,low,0.0,other ccs
46048,on,2030,netzero,ref,low,low,ref,yes,low,0.0,other ccs
46069,on,2030,netzero,low,low,low,ref,yes,low,0.0,other ccs
46090,on,2030,netzero,high,low,low,ref,yes,low,0.0,other ccs
46111,on,2030,netzero,ref,low,high,ref,yes,low,0.0,other ccs
46132,on,2030,netzero,low,low,high,ref,yes,low,0.0,other ccs
46153,on,2030,netzero,high,low,high,ref,yes,low,0.0,other ccs
46174,on,2030,netzero,ref,high,ref,ref,no,low,0.0,other ccs
46195,on,2030,netzero,low,high,ref,ref,no,low,0.0,other ccs
46216,on,2030,netzero,high,high,ref,ref,no,low,0.0,other ccs
46237,on,2030,netzero,ref,high,low,ref,no,low,0.0,other ccs
46258,on,2030,netzero,low,ref,low,ref,no,low,0.0,other ccs
46279,on,2030,netzero,low,high,low,ref,no,low,0.0,other ccs
46300,on,2030,netzero,high,high,low,ref,no,low,0.0,other ccs
46321,on,2030,netzero,ref,high,high,ref,no,low,0.0,other ccs
46342,on,2030,netzero,low,high,high,ref,no,low,0.0,other ccs
46363,on,2030,netzero,high,high,high,ref,no,low,0.0,other ccs
46384,on,2030,netzero,ref,high,ref,ref,yes,low,0.0,other ccs
46405,on,2030,netzero,low,high,ref,ref,yes,low,0.0,other ccs
46426,on,2030,netzero,high,high,ref,ref,yes,low,0.0,other ccs
46447,on,2030,netzero,ref,high,low,ref,yes,low,0.0,other ccs
46468,on,2030,netzero,low,high,low,ref,yes,low,0.0,other ccs
46489,on,2030,netzero,high,ref,low,ref,no,low,0.0,other ccs
46510,on,2030,netzero,high,high,low,ref,yes,low,0.0,other ccs
46531,on,2030,netzero,ref,high,high,ref,yes,low,0.0,other ccs
46552,on,2030,netzero,low,high,high,ref,yes,low,0.0,other ccs
46573,on,2030,netzero,high,high,high,ref,yes,low,0.0,other ccs
46594,on,2030,netzero,ref,ref,ref,low,no,low,0.0,other ccs
46615,on,2030,netzero,low,ref,ref,low,no,low,0.0,other ccs
46636,on,2030,netzero,high,ref,ref,low,no,low,0.0,other ccs
46657,on,2030,netzero,ref,ref,low,low,no,low,0.0,other ccs
46678,on,2030,netzero,low,ref,low,low,no,low,0.0,other ccs
46699,on,2030,netzero,high,ref,low,low,no,low,0.0,other ccs
46720,on,2030,netzero,ref,ref,high,ref,no,low,0.0,other ccs
46741,on,2030,netzero,ref,ref,high,low,no,low,0.0,other ccs
46762,on,2030,netzero,low,ref,high,low,no,low,0.0,other ccs
46783,on,2030,netzero,high,ref,high,low,no,low,0.0,other ccs
46804,on,2030,netzero,ref,ref,ref,low,yes,low,0.0,other ccs
46825,on,2030,netzero,low,ref,ref,low,yes,low,0.0,other ccs
46846,on,2030,netzero,high,ref,ref,low,yes,low,0.0,other ccs
46867,on,2030,netzero,ref,ref,low,low,yes,low,0.0,other ccs
46888,on,2030,netzero,low,ref,low,low,yes,low,0.0,other ccs
46909,on,2030,netzero,high,ref,low,low,yes,low,0.0,other ccs
46930,on,2030,netzero,ref,ref,high,low,yes,low,0.0,other ccs
46951,on,2030,netzero,low,ref,high,ref,no,low,0.0,other ccs
46972,on,2030,netzero,low,ref,high,low,yes,low,0.0,other ccs
46993,on,2030,netzero,high,ref,high,low,yes,low,0.0,other ccs
47014,on,2030,netzero,ref,low,ref,low,no,low,0.0,other ccs
47035,on,2030,netzero,low,low,ref,low,no,low,0.0,other ccs
47056,on,2030,netzero,high,low,ref,low,no,low,0.0,other ccs
47077,on,2030,netzero,ref,low,low,low,no,low,0.0,other ccs
47098,on,2030,netzero,low,low,low,low,no,low,0.0,other ccs
47119,on,2030,netzero,high,low,low,low,no,low,0.0,other ccs
47140,on,2030,netzero,ref,low,high,low,no,low,0.0,other ccs
47161,on,2030,netzero,low,low,high,low,no,low,0.0,other ccs
47182,on,2030,netzero,high,ref,high,ref,no,low,0.0,other ccs
47203,on,2030,netzero,high,low,high,low,no,low,0.0,other ccs
47224,on,2030,netzero,ref,low,ref,low,yes,low,0.0,other ccs
47245,on,2030,netzero,low,low,ref,low,yes,low,0.0,other ccs
47266,on,2030,netzero,high,low,ref,low,yes,low,0.0,other ccs
47287,on,2030,netzero,ref,low,low,low,yes,low,0.0,other ccs
47308,on,2030,netzero,low,low,low,low,yes,low,0.0,other ccs
47329,on,2030,netzero,high,low,low,low,yes,low,0.0,other ccs
47350,on,2030,netzero,ref,low,high,low,yes,low,0.0,other ccs
47371,on,2030,netzero,low,low,high,low,yes,low,0.0,other ccs
47392,on,2030,netzero,high,low,high,low,yes,low,0.0,other ccs
47413,on,2030,netzero,ref,ref,ref,ref,yes,low,0.0,other ccs
47434,on,2030,netzero,ref,high,ref,low,no,low,0.0,other ccs
47455,on,2030,netzero,low,high,ref,low,no,low,0.0,other ccs
47476,on,2030,netzero,high,high,ref,low,no,low,0.0,other ccs
47497,on,2030,netzero,ref,high,low,low,no,low,0.0,other ccs
47518,on,2030,netzero,low,high,low,low,no,low,0.0,other ccs
47539,on,2030,netzero,high,high,low,low,no,low,0.0,other ccs
47560,on,2030,netzero,ref,high,high,low,no,low,0.0,other ccs
47581,on,2030,netzero,low,high,high,low,no,low,0.0,other ccs
47602,on,2030,netzero,high,high,high,low,no,low,0.0,other ccs
47623,on,2030,netzero,ref,high,ref,low,yes,low,0.0,other ccs
9089,on,2035,legislated,ref,ref,ref,ref,no,high,0.273298172,other ccs
9110,on,2035,legislated,low,ref,ref,ref,no,high,0.268849022,other ccs
9131,on,2035,legislated,low,ref,ref,ref,yes,high,0.268849022,other ccs
9152,on,2035,legislated,low,high,ref,low,yes,high,0.118530009,other ccs
9173,on,2035,legislated,high,high,ref,low,yes,high,0.150337904,other ccs
9194,on,2035,legislated,ref,high,low,low,yes,high,0.177860512,other ccs
9215,on,2035,legislated,low,high,low,low,yes,high,0.148596396,other ccs
9236,on,2035,legislated,high,high,low,low,yes,high,0.192228756,other ccs
9257,on,2035,legislated,ref,high,high,low,yes,high,0.128759846,other ccs
9278,on,2035,legislated,low,high,high,low,yes,high,0.110266185,other ccs
9299,on,2035,legislated,high,high,high,low,yes,high,0.138349359,other ccs
9320,on,2035,legislated,high,ref,ref,ref,yes,high,0.289479201,other ccs
9341,on,2035,legislated,ref,ref,low,ref,yes,high,0.319819342,other ccs
9362,on,2035,legislated,low,ref,low,ref,yes,high,0.311657657,other ccs
9383,on,2035,legislated,high,ref,low,ref,yes,high,0.340164208,other ccs
9404,on,2035,legislated,ref,ref,high,ref,yes,high,0.259253044,other ccs
9425,on,2035,legislated,low,ref,high,ref,yes,high,0.253146173,other ccs
9446,on,2035,legislated,high,ref,high,ref,yes,high,0.274287194,other ccs
9467,on,2035,legislated,ref,low,ref,ref,no,high,0.297892183,other ccs
9488,on,2035,legislated,low,low,ref,ref,no,high,0.282974201,other ccs
9509,on,2035,legislated,high,ref,ref,ref,no,high,0.289479201,other ccs
9530,on,2035,legislated,high,low,ref,ref,no,high,0.302653536,other ccs
9551,on,2035,legislated,ref,low,low,ref,no,high,0.343978205,other ccs
9572,on,2035,legislated,low,low,low,ref,no,high,0.326941354,other ccs
9593,on,2035,legislated,high,low,low,ref,no,high,0.347558891,other ccs
9614,on,2035,legislated,ref,low,high,ref,no,high,0.283994241,other ccs
9635,on,2035,legislated,low,low,high,ref,no,high,0.270269511,other ccs
9656,on,2035,legislated,high,low,high,ref,no,high,0.289161656,other ccs
9677,on,2035,legislated,ref,low,ref,ref,yes,high,0.297892183,other ccs
9698,on,2035,legislated,low,low,ref,ref,yes,high,0.282974201,other ccs
9719,on,2035,legislated,high,low,ref,ref,yes,high,0.302653536,other ccs
9740,on,2035,legislated,ref,ref,low,ref,no,high,0.319819342,other ccs
9761,on,2035,legislated,ref,low,low,ref,yes,high,0.343978205,other ccs
9782,on,2035,legislated,low,low,low,ref,yes,high,0.326941354,other ccs
9803,on,2035,legislated,high,low,low,ref,yes,high,0.347558891,other ccs
9824,on,2035,legislated,ref,low,high,ref,yes,high,0.283994241,other ccs
9845,on,2035,legislated,low,low,high,ref,yes,high,0.270269511,other ccs
9866,on,2035,legislated,high,low,high,ref,yes,high,0.289161656,other ccs
9887,on,2035,legislated,ref,high,ref,ref,no,high,0.190192528,other ccs
9908,on,2035,legislated,low,high,ref,ref,no,high,0.190198489,other ccs
9929,on,2035,legislated,high,high,ref,ref,no,high,0.204337175,other ccs
9950,on,2035,legislated,ref,high,low,ref,no,high,0.237282129,other ccs
9971,on,2035,legislated,low,ref,low,ref,no,high,0.311657657,other ccs
9992,on,2035,legislated,low,high,low,ref,no,high,0.226576944,other ccs
10013,on,2035,legislated,high,high,low,ref,no,high,0.257576927,other ccs
10034,on,2035,legislated,ref,high,high,ref,no,high,0.175879638,other ccs
10055,on,2035,legislated,low,high,high,ref,no,high,0.169350127,other ccs
10076,on,2035,legislated,high,high,high,ref,no,high,0.188574384,other ccs
10097,on,2035,legislated,ref,high,ref,ref,yes,high,0.190192528,other ccs
10118,on,2035,legislated,low,high,ref,ref,yes,high,0.190198489,other ccs
10139,on,2035,legislated,high,high,ref,ref,yes,high,0.204337175,other ccs
10160,on,2035,legislated,ref,high,low,ref,yes,high,0.237282129,other ccs
10181,on,2035,legislated,low,high,low,ref,yes,high,0.226576944,other ccs
10202,on,2035,legislated,high,ref,low,ref,no,high,0.340164208,other ccs
10223,on,2035,legislated,high,high,low,ref,yes,high,0.257576927,other ccs
10244,on,2035,legislated,ref,high,high,ref,yes,high,0.175879638,other ccs
10265,on,2035,legislated,low,high,high,ref,yes,high,0.169350127,other ccs
10286,on,2035,legislated,high,high,high,ref,yes,high,0.188574384,other ccs
10307,on,2035,legislated,ref,ref,ref,low,no,high,0.152682891,other ccs
10328,on,2035,legislated,low,ref,ref,low,no,high,0.13338551,other ccs
10349,on,2035,legislated,high,ref,ref,low,no,high,0.158522878,other ccs
10370,on,2035,legislated,ref,ref,low,low,no,high,0.190869192,other ccs
10391,on,2035,legislated,low,ref,low,low,no,high,0.164384337,other ccs
10412,on,2035,legislated,high,ref,low,low,no,high,0.197819274,other ccs
10433,on,2035,legislated,ref,ref,high,ref,no,high,0.259253044,other ccs
10454,on,2035,legislated,ref,ref,high,low,no,high,0.141949714,other ccs
10475,on,2035,legislated,low,ref,high,low,no,high,0.124909604,other ccs
10496,on,2035,legislated,high,ref,high,low,no,high,0.148086328,other ccs
10517,on,2035,legislated,ref,ref,ref,low,yes,high,0.152682891,other ccs
10538,on,2035,legislated,low,ref,ref,low,yes,high,0.13338551,other ccs
10559,on,2035,legislated,high,ref,ref,low,yes,high,0.158522878,other ccs
10580,on,2035,legislated,ref,ref,low,low,yes,high,0.190869192,other ccs
10601,on,2035,legislated,low,ref,low,low,yes,high,0.164384337,other ccs
10622,on,2035,legislated,high,ref,low,low,yes,high,0.197819274,other ccs
10643,on,2035,legislated,ref,ref,high,low,yes,high,0.141949714,other ccs
10664,on,2035,legislated,low,ref,high,ref,no,high,0.253146173,other ccs
10685,on,2035,legislated,low,ref,high,low,yes,high,0.124909604,other ccs
10706,on,2035,legislated,high,ref,high,low,yes,high,0.148086328,other ccs
10727,on,2035,legislated,ref,low,ref,low,no,high,0.205928467,other ccs
10748,on,2035,legislated,low,low,ref,low,no,high,0.19850122,other ccs
10769,on,2035,legislated,high,low,ref,low,no,high,0.21670597,other ccs
10790,on,2035,legislated,ref,low,low,low,no,high,0.245515626,other ccs
10811,on,2035,legislated,low,low,low,low,no,high,0.231485319,other ccs
10832,on,2035,legislated,high,low,low,low,no,high,0.253491341,other ccs
10853,on,2035,legislated,ref,low,high,low,no,high,0.198908796,other ccs
10874,on,2035,legislated,low,low,high,low,no,high,0.18959498,other ccs
10895,on,2035,legislated,high,ref,high,ref,no,high,0.274287194,other ccs
10916,on,2035,legislated,high,low,high,low,no,high,0.206138068,other ccs
10937,on,2035,legislated,ref,low,ref,low,yes,high,0.205928467,other ccs
10958,on,2035,legislated,low,low,ref,low,yes,high,0.19850122,other ccs
10979,on,2035,legislated,high,low,ref,low,yes,high,0.21670597,other ccs
11000,on,2035,legislated,ref,low,low,low,yes,high,0.245515626,other ccs
11021,on,2035,legislated,low,low,low,low,yes,high,0.231485319,other ccs
11042,on,2035,legislated,high,low,low,low,yes,high,0.253491341,other ccs
11063,on,2035,legislated,ref,low,high,low,yes,high,0.198908796,other ccs
11084,on,2035,legislated,low,low,high,low,yes,high,0.18959498,other ccs
11105,on,2035,legislated,high,low,high,low,yes,high,0.206138068,other ccs
11126,on,2035,legislated,ref,ref,ref,ref,yes,high,0.273298172,other ccs
11147,on,2035,legislated,ref,high,ref,low,no,high,0.139650275,other ccs
11168,on,2035,legislated,low,high,ref,low,no,high,0.118530009,other ccs
11189,on,2035,legislated,high,high,ref,low,no,high,0.150337904,other ccs
11210,on,2035,legislated,ref,high,low,low,no,high,0.177860512,other ccs
11231,on,2035,legislated,low,high,low,low,no,high,0.148596396,other ccs
11252,on,2035,legislated,high,high,low,low,no,high,0.192228756,other ccs
11273,on,2035,legislated,ref,high,high,low,no,high,0.128759846,other ccs
11294,on,2035,legislated,low,high,high,low,no,high,0.110266185,other ccs
11315,on,2035,legislated,high,high,high,low,no,high,0.138349359,other ccs
11336,on,2035,legislated,ref,high,ref,low,yes,high,0.139650275,other ccs
27233,on,2035,netzero,ref,ref,ref,ref,no,high,1.705117725,other ccs
27254,on,2035,netzero,low,ref,ref,ref,no,high,1.586316987,other ccs
27275,on,2035,netzero,low,ref,ref,ref,yes,high,1.586572852,other ccs
27296,on,2035,netzero,low,high,ref,low,yes,high,0.782975784,other ccs
27317,on,2035,netzero,high,high,ref,low,yes,high,0.793218301,other ccs
27338,on,2035,netzero,ref,high,low,low,yes,high,0.870163774,other ccs
27359,on,2035,netzero,low,high,low,low,yes,high,0.821941621,other ccs
27380,on,2035,netzero,high,high,low,low,yes,high,0.856222764,other ccs
27401,on,2035,netzero,ref,high,high,low,yes,high,0.79413167,other ccs
27422,on,2035,netzero,low,high,high,low,yes,high,0.768680417,other ccs
27443,on,2035,netzero,high,high,high,low,yes,high,0.776210821,other ccs
27464,on,2035,netzero,high,ref,ref,ref,yes,high,1.455898764,other ccs
27485,on,2035,netzero,ref,ref,low,ref,yes,high,1.755513286,other ccs
27506,on,2035,netzero,low,ref,low,ref,yes,high,1.65652111,other ccs
27527,on,2035,netzero,high,ref,low,ref,yes,high,1.510245529,other ccs
27548,on,2035,netzero,ref,ref,high,ref,yes,high,1.65057147,other ccs
27569,on,2035,netzero,low,ref,high,ref,yes,high,1.562115303,other ccs
27590,on,2035,netzero,high,ref,high,ref,yes,high,1.453141106,other ccs
27611,on,2035,netzero,ref,low,ref,ref,no,high,2.081075464,other ccs
27632,on,2035,netzero,low,low,ref,ref,no,high,2.521315354,other ccs
27653,on,2035,netzero,high,ref,ref,ref,no,high,1.597540862,other ccs
27674,on,2035,netzero,high,low,ref,ref,no,high,2.598527123,other ccs
27695,on,2035,netzero,ref,low,low,ref,no,high,2.14397561,other ccs
27716,on,2035,netzero,low,low,low,ref,no,high,2.588825164,other ccs
27737,on,2035,netzero,high,low,low,ref,no,high,2.76191845,other ccs
27758,on,2035,netzero,ref,low,high,ref,no,high,2.058491374,other ccs
27779,on,2035,netzero,low,low,high,ref,no,high,2.49534073,other ccs
27800,on,2035,netzero,high,low,high,ref,no,high,2.740363584,other ccs
27821,on,2035,netzero,ref,low,ref,ref,yes,high,2.08084503,other ccs
27842,on,2035,netzero,low,low,ref,ref,yes,high,2.520763696,other ccs
27863,on,2035,netzero,high,low,ref,ref,yes,high,2.603266308,other ccs
27884,on,2035,netzero,ref,ref,low,ref,no,high,1.775387566,other ccs
27905,on,2035,netzero,ref,low,low,ref,yes,high,2.143487639,other ccs
27926,on,2035,netzero,low,low,low,ref,yes,high,2.58752443,other ccs
27947,on,2035,netzero,high,low,low,ref,yes,high,2.632855079,other ccs
27968,on,2035,netzero,ref,low,high,ref,yes,high,2.053225247,other ccs
27989,on,2035,netzero,low,low,high,ref,yes,high,2.496471535,other ccs
28010,on,2035,netzero,high,low,high,ref,yes,high,2.576685372,other ccs
28031,on,2035,netzero,ref,high,ref,ref,no,high,1.216722359,other ccs
28052,on,2035,netzero,low,high,ref,ref,no,high,1.122120183,other ccs
28073,on,2035,netzero,high,high,ref,ref,no,high,1.345059615,other ccs
28094,on,2035,netzero,ref,high,low,ref,no,high,1.280472941,other ccs
28115,on,2035,netzero,low,ref,low,ref,no,high,1.656532761,other ccs
28136,on,2035,netzero,low,high,low,ref,no,high,1.185292861,other ccs
28157,on,2035,netzero,high,high,low,ref,no,high,1.418056534,other ccs
28178,on,2035,netzero,ref,high,high,ref,no,high,1.192340605,other ccs
28199,on,2035,netzero,low,high,high,ref,no,high,1.101215994,other ccs
28220,on,2035,netzero,high,high,high,ref,no,high,1.322137609,other ccs
28241,on,2035,netzero,ref,high,ref,ref,yes,high,1.111398443,other ccs
28262,on,2035,netzero,low,high,ref,ref,yes,high,1.086458768,other ccs
28283,on,2035,netzero,high,high,ref,ref,yes,high,1.132475689,other ccs
28304,on,2035,netzero,ref,high,low,ref,yes,high,1.18759032,other ccs
28325,on,2035,netzero,low,high,low,ref,yes,high,1.154601137,other ccs
28346,on,2035,netzero,high,ref,low,ref,no,high,1.636241624,other ccs
28367,on,2035,netzero,high,high,low,ref,yes,high,1.205166223,other ccs
28388,on,2035,netzero,ref,high,high,ref,yes,high,1.08558132,other ccs
28409,on,2035,netzero,low,high,high,ref,yes,high,1.063039905,other ccs
28430,on,2035,netzero,high,high,high,ref,yes,high,1.107515789,other ccs
28451,on,2035,netzero,ref,ref,ref,low,no,high,1.287963714,other ccs
28472,on,2035,netzero,low,ref,ref,low,no,high,1.055066766,other ccs
28493,on,2035,netzero,high,ref,ref,low,no,high,1.441863602,other ccs
28514,on,2035,netzero,ref,ref,low,low,no,high,1.327499751,other ccs
28535,on,2035,netzero,low,ref,low,low,no,high,1.097729435,other ccs
28556,on,2035,netzero,high,ref,low,low,no,high,1.513417487,other ccs
28577,on,2035,netzero,ref,ref,high,ref,no,high,1.678971474,other ccs
28598,on,2035,netzero,ref,ref,high,low,no,high,1.266688014,other ccs
28619,on,2035,netzero,low,ref,high,low,no,high,1.056726789,other ccs
28640,on,2035,netzero,high,ref,high,low,no,high,1.419453239,other ccs
28661,on,2035,netzero,ref,ref,ref,low,yes,high,1.179296177,other ccs
28682,on,2035,netzero,low,ref,ref,low,yes,high,1.055644975,other ccs
28703,on,2035,netzero,high,ref,ref,low,yes,high,1.151789767,other ccs
28724,on,2035,netzero,ref,ref,low,low,yes,high,1.238700449,other ccs
28745,on,2035,netzero,low,ref,low,low,yes,high,1.097995833,other ccs
28766,on,2035,netzero,high,ref,low,low,yes,high,1.219548487,other ccs
28787,on,2035,netzero,ref,ref,high,low,yes,high,1.160484038,other ccs
28808,on,2035,netzero,low,ref,high,ref,no,high,1.562435001,other ccs
28829,on,2035,netzero,low,ref,high,low,yes,high,1.044735341,other ccs
28850,on,2035,netzero,high,ref,high,low,yes,high,1.131755227,other ccs
28871,on,2035,netzero,ref,low,ref,low,no,high,2.410865158,other ccs
28892,on,2035,netzero,low,low,ref,low,no,high,1.786695999,other ccs
28913,on,2035,netzero,high,low,ref,low,no,high,2.578489167,other ccs
28934,on,2035,netzero,ref,low,low,low,no,high,2.43931568,other ccs
28955,on,2035,netzero,low,low,low,low,no,high,1.82618354,other ccs
28976,on,2035,netzero,high,low,low,low,no,high,2.615765214,other ccs
28997,on,2035,netzero,ref,low,high,low,no,high,2.385621354,other ccs
29018,on,2035,netzero,low,low,high,low,no,high,1.776233602,other ccs
29039,on,2035,netzero,high,ref,high,ref,no,high,1.577228164,other ccs
29060,on,2035,netzero,high,low,high,low,no,high,2.56790516,other ccs
29081,on,2035,netzero,ref,low,ref,low,yes,high,2.398857996,other ccs
29102,on,2035,netzero,low,low,ref,low,yes,high,1.79484119,other ccs
29123,on,2035,netzero,high,low,ref,low,yes,high,2.411150945,other ccs
29144,on,2035,netzero,ref,low,low,low,yes,high,2.434619893,other ccs
29165,on,2035,netzero,low,low,low,low,yes,high,1.826302983,other ccs
29186,on,2035,netzero,high,low,low,low,yes,high,2.472781816,other ccs
29207,on,2035,netzero,ref,low,high,low,yes,high,2.386935247,other ccs
29228,on,2035,netzero,low,low,high,low,yes,high,1.785278462,other ccs
29249,on,2035,netzero,high,low,high,low,yes,high,2.391450676,other ccs
29270,on,2035,netzero,ref,ref,ref,ref,yes,high,1.677371733,other ccs
29291,on,2035,netzero,ref,high,ref,low,no,high,0.949939038,other ccs
29312,on,2035,netzero,low,high,ref,low,no,high,0.787928553,other ccs
29333,on,2035,netzero,high,high,ref,low,no,high,1.039710836,other ccs
29354,on,2035,netzero,ref,high,low,low,no,high,1.005353056,other ccs
29375,on,2035,netzero,low,high,low,low,no,high,0.821341123,other ccs
29396,on,2035,netzero,high,high,low,low,no,high,1.104222571,other ccs
29417,on,2035,netzero,ref,high,high,low,no,high,0.93022795,other ccs
29438,on,2035,netzero,low,high,high,low,no,high,0.773937103,other ccs
29459,on,2035,netzero,high,high,high,low,no,high,1.018537743,other ccs
29480,on,2035,netzero,ref,high,ref,low,yes,high,0.813255813,other ccs
45377,on,2035,netzero,ref,ref,ref,ref,no,low,1.817987254,other ccs
45398,on,2035,netzero,low,ref,ref,ref,no,low,1.776078468,other ccs
45419,on,2035,netzero,low,ref,ref,ref,yes,low,1.697185546,other ccs
45440,on,2035,netzero,low,high,ref,low,yes,low,0.791117031,other ccs
45461,on,2035,netzero,high,high,ref,low,yes,low,0.80091706,other ccs
45482,on,2035,netzero,ref,high,low,low,yes,low,0.8799264,other ccs
45503,on,2035,netzero,low,high,low,low,yes,low,0.836001595,other ccs
45524,on,2035,netzero,high,high,low,low,yes,low,0.865001639,other ccs
45545,on,2035,netzero,ref,high,high,low,yes,low,0.803403656,other ccs
45566,on,2035,netzero,low,high,high,low,yes,low,0.776086052,other ccs
45587,on,2035,netzero,high,high,high,low,yes,low,0.784169645,other ccs
45608,on,2035,netzero,high,ref,ref,ref,yes,low,1.447374322,other ccs
45629,on,2035,netzero,ref,ref,low,ref,yes,low,1.78890036,other ccs
45650,on,2035,netzero,low,ref,low,ref,yes,low,1.769027513,other ccs
45671,on,2035,netzero,high,ref,low,ref,yes,low,1.496729673,other ccs
45692,on,2035,netzero,ref,ref,high,ref,yes,low,1.684561919,other ccs
45713,on,2035,netzero,low,ref,high,ref,yes,low,1.67405883,other ccs
45734,on,2035,netzero,high,ref,high,ref,yes,low,1.446845931,other ccs
45755,on,2035,netzero,ref,low,ref,ref,no,low,2.859301694,other ccs
45776,on,2035,netzero,low,low,ref,ref,no,low,2.879719105,other ccs
45797,on,2035,netzero,high,ref,ref,ref,no,low,1.713262694,other ccs
45818,on,2035,netzero,high,low,ref,ref,no,low,2.868007206,other ccs
45839,on,2035,netzero,ref,low,low,ref,no,low,2.814277159,other ccs
45860,on,2035,netzero,low,low,low,ref,no,low,2.93914006,other ccs
45881,on,2035,netzero,high,low,low,ref,no,low,3.00749016,other ccs
45902,on,2035,netzero,ref,low,high,ref,no,low,2.722773653,other ccs
45923,on,2035,netzero,low,low,high,ref,no,low,2.863640797,other ccs
45944,on,2035,netzero,high,low,high,ref,no,low,2.844057387,other ccs
45965,on,2035,netzero,ref,low,ref,ref,yes,low,2.563676938,other ccs
45986,on,2035,netzero,low,low,ref,ref,yes,low,2.891811025,other ccs
46007,on,2035,netzero,high,low,ref,ref,yes,low,2.71665589,other ccs
46028,on,2035,netzero,ref,ref,low,ref,no,low,1.885941633,other ccs
46049,on,2035,netzero,ref,low,low,ref,yes,low,2.821484565,other ccs
46070,on,2035,netzero,low,low,low,ref,yes,low,2.947581701,other ccs
46091,on,2035,netzero,high,low,low,ref,yes,low,2.784558309,other ccs
46112,on,2035,netzero,ref,low,high,ref,yes,low,2.65366692,other ccs
46133,on,2035,netzero,low,low,high,ref,yes,low,2.856647468,other ccs
46154,on,2035,netzero,high,low,high,ref,yes,low,2.681174047,other ccs
46175,on,2035,netzero,ref,high,ref,ref,no,low,1.310067666,other ccs
46196,on,2035,netzero,low,high,ref,ref,no,low,1.207619651,other ccs
46217,on,2035,netzero,high,high,ref,ref,no,low,2.257240888,other ccs
46238,on,2035,netzero,ref,high,low,ref,no,low,1.376838188,other ccs
46259,on,2035,netzero,low,ref,low,ref,no,low,1.848141237,other ccs
46280,on,2035,netzero,low,high,low,ref,no,low,1.274607877,other ccs
46301,on,2035,netzero,high,high,low,ref,no,low,2.299664876,other ccs
46322,on,2035,netzero,ref,high,high,ref,no,low,1.288586095,other ccs
46343,on,2035,netzero,low,high,high,ref,no,low,1.184071712,other ccs
46364,on,2035,netzero,high,high,high,ref,no,low,2.185405956,other ccs
46385,on,2035,netzero,ref,high,ref,ref,yes,low,1.122887578,other ccs
46406,on,2035,netzero,low,high,ref,ref,yes,low,1.101542888,other ccs
46427,on,2035,netzero,high,high,ref,ref,yes,low,1.141884917,other ccs
46448,on,2035,netzero,ref,high,low,ref,yes,low,1.198621667,other ccs
46469,on,2035,netzero,low,high,low,ref,yes,low,1.164041588,other ccs
46490,on,2035,netzero,high,ref,low,ref,no,low,1.806236605,other ccs
46511,on,2035,netzero,high,high,low,ref,yes,low,1.215249773,other ccs
