id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value
1073,on,2050,legislated,ref,high,high,low,no,high,14.97743648
1075,on,2050,legislated,low,high,high,low,no,high,11.08485553
1077,on,2050,legislated,high,high,high,low,no,high,21.79137691
1079,on,2050,legislated,ref,high,ref,low,yes,high,15.03612816
2593,on,2050,netzero,ref,ref,ref,ref,no,high,-13.28117822
2595,on,2050,netzero,low,ref,ref,ref,no,high,-13.25190355
2597,on,2050,netzero,low,ref,ref,ref,yes,high,-0.72102017
2599,on,2050,netzero,low,high,ref,low,yes,high,-0.219000099
2601,on,2050,netzero,high,high,ref,low,yes,high,7.205374833
2603,on,2050,netzero,ref,high,low,low,yes,high,3.259847115
2605,on,2050,netzero,low,high,low,low,yes,high,0.063762033
2607,on,2050,netzero,high,high,low,low,yes,high,7.565163786
2609,on,2050,netzero,ref,high,high,low,yes,high,2.877687705
2611,on,2050,netzero,low,high,high,low,yes,high,-0.289728172
2613,on,2050,netzero,high,high,high,low,yes,high,7.11673845
2615,on,2050,netzero,high,ref,ref,ref,yes,high,7.45372485
2617,on,2050,netzero,ref,ref,low,ref,yes,high,3.845054703
2619,on,2050,netzero,low,ref,low,ref,yes,high,-0.207538559
2621,on,2050,netzero,high,ref,low,ref,yes,high,7.821427483
2623,on,2050,netzero,ref,ref,high,ref,yes,high,2.679800016
2625,on,2050,netzero,low,ref,high,ref,yes,high,-1.020615988
2627,on,2050,netzero,high,ref,high,ref,yes,high,7.810072943
2629,on,2050,netzero,ref,low,ref,ref,no,high,-13.99350026
2631,on,2050,netzero,low,low,ref,ref,no,high,-11.16956854
2633,on,2050,netzero,high,ref,ref,ref,no,high,-13.62993175
2635,on,2050,netzero,high,low,ref,ref,no,high,-15.23518212
2637,on,2050,netzero,ref,low,low,ref,no,high,-12.96622185
2639,on,2050,netzero,low,low,low,ref,no,high,-10.27672606
2641,on,2050,netzero,high,low,low,ref,no,high,-10.83863123
2643,on,2050,netzero,ref,low,high,ref,no,high,-15.36856808
2645,on,2050,netzero,low,low,high,ref,no,high,-11.54627109
2647,on,2050,netzero,high,low,high,ref,no,high,-13.88551353
2649,on,2050,netzero,ref,low,ref,ref,yes,high,8.173972621
2651,on,2050,netzero,low,low,ref,ref,yes,high,0.846983429
2653,on,2050,netzero,high,low,ref,ref,yes,high,13.21678965
2655,on,2050,netzero,ref,ref,low,ref,no,high,-11.38716223
2657,on,2050,netzero,ref,low,low,ref,yes,high,8.166415724
2659,on,2050,netzero,low,low,low,ref,yes,high,1.37968954
2661,on,2050,netzero,high,low,low,ref,yes,high,14.44952172
2663,on,2050,netzero,ref,low,high,ref,yes,high,6.494997776
2665,on,2050,netzero,low,low,high,ref,yes,high,0.205565478
2667,on,2050,netzero,high,low,high,ref,yes,high,13.57070154
2669,on,2050,netzero,ref,high,ref,ref,no,high,-14.21417745
2671,on,2050,netzero,low,high,ref,ref,no,high,-15.79263295
2673,on,2050,netzero,high,high,ref,ref,no,high,-14.55482973
2675,on,2050,netzero,ref,high,low,ref,no,high,-12.87091568
2677,on,2050,netzero,low,ref,low,ref,no,high,-12.26079759
2679,on,2050,netzero,low,high,low,ref,no,high,-15.02657344
2681,on,2050,netzero,high,high,low,ref,no,high,-13.11327485
2683,on,2050,netzero,ref,high,high,ref,no,high,-14.85588071
2685,on,2050,netzero,low,high,high,ref,no,high,-16.01116918
2687,on,2050,netzero,high,high,high,ref,no,high,-15.78227699
2689,on,2050,netzero,ref,high,ref,ref,yes,high,2.916651114
2691,on,2050,netzero,low,high,ref,ref,yes,high,-0.522788214
2693,on,2050,netzero,high,high,ref,ref,yes,high,8.051471639
2695,on,2050,netzero,ref,high,low,ref,yes,high,3.521936005
2697,on,2050,netzero,low,high,low,ref,yes,high,-0.071702511
2699,on,2050,netzero,high,ref,low,ref,no,high,-12.32464186
2701,on,2050,netzero,high,high,low,ref,yes,high,7.81320126
2703,on,2050,netzero,ref,high,high,ref,yes,high,2.70969493
2705,on,2050,netzero,low,high,high,ref,yes,high,-0.644408862
2707,on,2050,netzero,high,high,high,ref,yes,high,7.437468775
2709,on,2050,netzero,ref,ref,ref,low,no,high,-14.97680165
2711,on,2050,netzero,low,ref,ref,low,no,high,-14.80443914
2713,on,2050,netzero,high,ref,ref,low,no,high,-16.09145449
2715,on,2050,netzero,ref,ref,low,low,no,high,-13.82625236
2717,on,2050,netzero,low,ref,low,low,no,high,-14.16333568
2719,on,2050,netzero,high,ref,low,low,no,high,-15.09333139
2721,on,2050,netzero,ref,ref,high,ref,no,high,-14.13997367
2723,on,2050,netzero,ref,ref,high,low,no,high,-15.61405742
2725,on,2050,netzero,low,ref,high,low,no,high,-15.5216766
2727,on,2050,netzero,high,ref,high,low,no,high,-17.19738594
2729,on,2050,netzero,ref,ref,ref,low,yes,high,3.01336832
2731,on,2050,netzero,low,ref,ref,low,yes,high,-0.315716822
2733,on,2050,netzero,high,ref,ref,low,yes,high,6.942224141
2735,on,2050,netzero,ref,ref,low,low,yes,high,3.25264334
2737,on,2050,netzero,low,ref,low,low,yes,high,0.027601425
2739,on,2050,netzero,high,ref,low,low,yes,high,7.2810941
2741,on,2050,netzero,ref,ref,high,low,yes,high,2.789024947
2743,on,2050,netzero,low,ref,high,ref,no,high,-13.94560543
2745,on,2050,netzero,low,ref,high,low,yes,high,-0.372383138
2747,on,2050,netzero,high,ref,high,low,yes,high,6.822341449
2749,on,2050,netzero,ref,low,ref,low,no,high,-13.75026887
2751,on,2050,netzero,low,low,ref,low,no,high,-13.73298207
2753,on,2050,netzero,high,low,ref,low,no,high,-15.00756636
2755,on,2050,netzero,ref,low,low,low,no,high,-12.65579224
2757,on,2050,netzero,low,low,low,low,no,high,-12.63137951
2759,on,2050,netzero,high,low,low,low,no,high,-13.88251797
2761,on,2050,netzero,ref,low,high,low,no,high,-14.73157283
2763,on,2050,netzero,low,low,high,low,no,high,-14.11448874
2765,on,2050,netzero,high,ref,high,ref,no,high,-15.17179027
2767,on,2050,netzero,high,low,high,low,no,high,-15.9737916
2769,on,2050,netzero,ref,low,ref,low,yes,high,6.420752869
2771,on,2050,netzero,low,low,ref,low,yes,high,0.189002291
2773,on,2050,netzero,high,low,ref,low,yes,high,11.50273887
2775,on,2050,netzero,ref,low,low,low,yes,high,4.209561164
2777,on,2050,netzero,low,low,low,low,yes,high,0.590371803
2779,on,2050,netzero,high,low,low,low,yes,high,12.23288633
2781,on,2050,netzero,ref,low,high,low,yes,high,5.982009186
2783,on,2050,netzero,low,low,high,low,yes,high,0.127815703
2785,on,2050,netzero,high,low,high,low,yes,high,10.94242693
2787,on,2050,netzero,ref,ref,ref,ref,yes,high,3.113511369
2789,on,2050,netzero,ref,high,ref,low,no,high,-15.93887737
2791,on,2050,netzero,low,high,ref,low,no,high,-15.93431939
2793,on,2050,netzero,high,high,ref,low,no,high,-16.81028177
2795,on,2050,netzero,ref,high,low,low,no,high,-14.88160794
2797,on,2050,netzero,low,high,low,low,no,high,-15.20199028
2799,on,2050,netzero,high,high,low,low,no,high,-15.93661486
2801,on,2050,netzero,ref,high,high,low,no,high,-16.36869637
2803,on,2050,netzero,low,high,high,low,no,high,-16.17348011
2805,on,2050,netzero,high,high,high,low,no,high,-17.9075972
2807,on,2050,netzero,ref,high,ref,low,yes,high,2.872913774
4321,on,2050,netzero,ref,ref,ref,ref,no,low,-15.56963096
4323,on,2050,netzero,low,ref,ref,ref,no,low,-16.17807923
4325,on,2050,netzero,low,ref,ref,ref,yes,low,-0.384539728
4327,on,2050,netzero,low,high,ref,low,yes,low,-0.268904895
4329,on,2050,netzero,high,high,ref,low,yes,low,7.184352932
4331,on,2050,netzero,ref,high,low,low,yes,low,3.310993984
4333,on,2050,netzero,low,high,low,low,yes,low,-0.003429006
4335,on,2050,netzero,high,high,low,low,yes,low,7.429854451
4337,on,2050,netzero,ref,high,high,low,yes,low,2.827722678
4339,on,2050,netzero,low,high,high,low,yes,low,-0.335807575
4341,on,2050,netzero,high,high,high,low,yes,low,7.019322249
4343,on,2050,netzero,high,ref,ref,ref,yes,low,7.032949181
4345,on,2050,netzero,ref,ref,low,ref,yes,low,3.862997465
4347,on,2050,netzero,low,ref,low,ref,yes,low,0.06065396
4349,on,2050,netzero,high,ref,low,ref,yes,low,7.696733406
4351,on,2050,netzero,ref,ref,high,ref,yes,low,2.857889076
4353,on,2050,netzero,low,ref,high,ref,yes,low,-0.505187116
4355,on,2050,netzero,high,ref,high,ref,yes,low,7.387635983
4357,on,2050,netzero,ref,low,ref,ref,no,low,-10.86933114
4359,on,2050,netzero,low,low,ref,ref,no,low,-9.812301652
4361,on,2050,netzero,high,ref,ref,ref,no,low,-14.74869966
4363,on,2050,netzero,high,low,ref,ref,no,low,-16.88385267
4365,on,2050,netzero,ref,low,low,ref,no,low,-9.64117893
4367,on,2050,netzero,low,low,low,ref,no,low,-9.286777743
4369,on,2050,netzero,high,low,low,ref,no,low,-13.03777873
4371,on,2050,netzero,ref,low,high,ref,no,low,-12.86552608
4373,on,2050,netzero,low,low,high,ref,no,low,-10.15841691
4375,on,2050,netzero,high,low,high,ref,no,low,-18.39755495
4377,on,2050,netzero,ref,low,ref,ref,yes,low,8.445306953
4379,on,2050,netzero,low,low,ref,ref,yes,low,0.025013283
4381,on,2050,netzero,high,low,ref,ref,yes,low,13.97542554
4383,on,2050,netzero,ref,ref,low,ref,no,low,-12.52334232
4385,on,2050,netzero,ref,low,low,ref,yes,low,7.489461371
4387,on,2050,netzero,low,low,low,ref,yes,low,2.0654105
4389,on,2050,netzero,high,low,low,ref,yes,low,15.65457513
4391,on,2050,netzero,ref,low,high,ref,yes,low,7.056460529
4393,on,2050,netzero,low,low,high,ref,yes,low,2.194290384
4395,on,2050,netzero,high,low,high,ref,yes,low,14.89640901
4397,on,2050,netzero,ref,high,ref,ref,no,low,-15.23652555
4399,on,2050,netzero,low,high,ref,ref,no,low,-17.55330372
4401,on,2050,netzero,high,high,ref,ref,no,low,-15.84369322
4403,on,2050,netzero,ref,high,low,ref,no,low,-13.68247179
4405,on,2050,netzero,low,ref,low,ref,no,low,-13.93892251
4407,on,2050,netzero,low,high,low,ref,no,low,-16.50888887
4409,on,2050,netzero,high,high,low,ref,no,low,-14.54257331
4411,on,2050,netzero,ref,high,high,ref,no,low,-16.27706909
4413,on,2050,netzero,low,high,high,ref,no,low,-17.67049569
4415,on,2050,netzero,high,high,high,ref,no,low,-17.28807158
4417,on,2050,netzero,ref,high,ref,ref,yes,low,3.094399015
4419,on,2050,netzero,low,high,ref,ref,yes,low,-0.748348858
4421,on,2050,netzero,high,high,ref,ref,yes,low,8.016090262
4423,on,2050,netzero,ref,high,low,ref,yes,low,3.602705552
4425,on,2050,netzero,low,high,low,ref,yes,low,-0.231477092
4427,on,2050,netzero,high,ref,low,ref,no,low,-13.45126991
4429,on,2050,netzero,high,high,low,ref,yes,low,8.14585857
4431,on,2050,netzero,ref,high,high,ref,yes,low,2.855917345
4433,on,2050,netzero,low,high,high,ref,yes,low,-0.813104353
4435,on,2050,netzero,high,high,high,ref,yes,low,7.666274037
4437,on,2050,netzero,ref,ref,ref,low,no,low,-17.00315846
4439,on,2050,netzero,low,ref,ref,low,no,low,-17.32075666
4441,on,2050,netzero,high,ref,ref,low,no,low,-17.53374636
4443,on,2050,netzero,ref,ref,low,low,no,low,-15.58975046
4445,on,2050,netzero,low,ref,low,low,no,low,-16.43450389
4447,on,2050,netzero,high,ref,low,low,no,low,-16.72893817
4449,on,2050,netzero,ref,ref,high,ref,no,low,-16.57201409
4451,on,2050,netzero,ref,ref,high,low,no,low,-18.28883117
4453,on,2050,netzero,low,ref,high,low,no,low,-17.8270633
4455,on,2050,netzero,high,ref,high,low,no,low,-18.59228981
4457,on,2050,netzero,ref,ref,ref,low,yes,low,2.894931671
4459,on,2050,netzero,low,ref,ref,low,yes,low,-0.42383633
4461,on,2050,netzero,high,ref,ref,low,yes,low,6.95424111
4463,on,2050,netzero,ref,ref,low,low,yes,low,3.369694478
4465,on,2050,netzero,low,ref,low,low,yes,low,-0.05710597
4467,on,2050,netzero,high,ref,low,low,yes,low,7.308356732
4469,on,2050,netzero,ref,ref,high,low,yes,low,2.939466119
4471,on,2050,netzero,low,ref,high,ref,no,low,-16.37078082
4473,on,2050,netzero,low,ref,high,low,yes,low,-0.498483968
4475,on,2050,netzero,high,ref,high,low,yes,low,6.836531534
4477,on,2050,netzero,ref,low,ref,low,no,low,-15.19461418
4479,on,2050,netzero,low,low,ref,low,no,low,-15.8123876
4481,on,2050,netzero,high,low,ref,low,no,low,-16.62218276
4483,on,2050,netzero,ref,low,low,low,no,low,-14.20447265
4485,on,2050,netzero,low,low,low,low,no,low,-14.73902965
4487,on,2050,netzero,high,low,low,low,no,low,-16.47904473
4489,on,2050,netzero,ref,low,high,low,no,low,-16.85297929
4491,on,2050,netzero,low,low,high,low,no,low,-16.06813018
4493,on,2050,netzero,high,ref,high,ref,no,low,-16.22786807
4495,on,2050,netzero,high,low,high,low,no,low,-17.43232516
4497,on,2050,netzero,ref,low,ref,low,yes,low,4.883613133
4499,on,2050,netzero,low,low,ref,low,yes,low,0.204763148
4501,on,2050,netzero,high,low,ref,low,yes,low,12.04538344
4503,on,2050,netzero,ref,low,low,low,yes,low,5.889060142
4505,on,2050,netzero,low,low,low,low,yes,low,0.666821765
4507,on,2050,netzero,high,low,low,low,yes,low,12.36879309
4509,on,2050,netzero,ref,low,high,low,yes,low,6.633436834
4511,on,2050,netzero,low,low,high,low,yes,low,0.128118063
4513,on,2050,netzero,high,low,high,low,yes,low,11.85360931
4515,on,2050,netzero,ref,ref,ref,ref,yes,low,3.069183153
4517,on,2050,netzero,ref,high,ref,low,no,low,-17.74853599
4519,on,2050,netzero,low,high,ref,low,no,low,-17.82264465
4521,on,2050,netzero,high,high,ref,low,no,low,-18.14988603
4523,on,2050,netzero,ref,high,low,low,no,low,-16.28056319
4525,on,2050,netzero,low,high,low,low,no,low,-16.96915716
4527,on,2050,netzero,high,high,low,low,no,low,-17.58024961
4529,on,2050,netzero,ref,high,high,low,no,low,-18.29047377
4531,on,2050,netzero,low,high,high,low,no,low,-18.19857638
4533,on,2050,netzero,high,high,high,low,no,low,-19.17510942
4535,on,2050,netzero,ref,high,ref,low,yes,low,3.049344779
