region,period,commodity,demand,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
NB,2035,T_D_pkm_hdv_bt,0.34564895292856296,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NB,2040,T_D_pkm_hdv_bt,0.36970896552979887,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NB,2045,T_D_pkm_hdv_bt,0.3985583824786046,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NLLAB,2025,T_D_pkm_hdv_bt,0.26311004754589734,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NLLAB,2030,T_D_pkm_hdv_bt,0.28781398975214917,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NLLAB,2035,T_D_pkm_hdv_bt,0.3116170080637106,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NLLAB,2040,T_D_pkm_hdv_bt,0.33330811714200675,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NLLAB,2045,T_D_pkm_hdv_bt,0.35931707483680225,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NS,2025,T_D_pkm_hdv_bt,0.37423905748661945,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NS,2030,T_D_pkm_hdv_bt,0.4093771304477398,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NS,2035,T_D_pkm_hdv_bt,0.4432337589624741,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NS,2040,T_D_pkm_hdv_bt,0.4740864774086784,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
NS,2045,T_D_pkm_hdv_bt,0.5110807613772969,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
PEI,2025,T_D_pkm_hdv_bt,0.017556963115011343,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
PEI,2030,T_D_pkm_hdv_bt,0.019205422404787703,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
PEI,2035,T_D_pkm_hdv_bt,0.02079376431122563,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
PEI,2040,T_D_pkm_hdv_bt,0.022241181487283494,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
PEI,2045,T_D_pkm_hdv_bt,0.02397672262365062,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
QC,2025,T_D_pkm_hdv_bt,3.302802229760652,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
QC,2030,T_D_pkm_hdv_bt,3.6129091077142723,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
QC,2035,T_D_pkm_hdv_bt,3.9117067503270833,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
QC,2040,T_D_pkm_hdv_bt,4.183993742397505,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
QC,2045,T_D_pkm_hdv_bt,4.510482389521997,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
SK,2025,T_D_pkm_hdv_bt,0.6520578476450546,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
SK,2030,T_D_pkm_hdv_bt,0.7132808968353231,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
SK,2035,T_D_pkm_hdv_bt,0.7722712129880541,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
SK,2040,T_D_pkm_hdv_bt,0.8260276469614113,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
SK,2045,T_D_pkm_hdv_bt,0.8904848774326316,bn passenger-km,CEUD 2023 urban_transit; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-urban-transit:composite:1:86d7bef3b3be7296
ON,2025,T_D_pkm_hdv_bic,0.819704110801976,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
ON,2030,T_D_pkm_hdv_bic,0.8966678116121726,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
ON,2035,T_D_pkm_hdv_bic,0.9708247362202229,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
ON,2040,T_D_pkm_hdv_bic,1.0384021299578443,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
ON,2045,T_D_pkm_hdv_bic,1.119431530921255,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
AB,2025,T_D_pkm_hdv_bic,0.4112097462684801,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
AB,2030,T_D_pkm_hdv_bic,0.44981907305480107,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
AB,2035,T_D_pkm_hdv_bic,0.4870203628254387,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
AB,2040,T_D_pkm_hdv_bic,0.5209209893638918,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
AB,2045,T_D_pkm_hdv_bic,0.5615699003201288,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
BCT,2025,T_D_pkm_hdv_bic,0.2597249708485292,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
BCT,2030,T_D_pkm_hdv_bic,0.2841110812582551,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
BCT,2035,T_D_pkm_hdv_bic,0.3076078587273819,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
BCT,2040,T_D_pkm_hdv_bic,0.3290198980074477,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
BCT,2045,T_D_pkm_hdv_bic,0.3546942340584227,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
MB,2025,T_D_pkm_hdv_bic,0.0900293913108014,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
MB,2030,T_D_pkm_hdv_bic,0.09848243558087282,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
MB,2035,T_D_pkm_hdv_bic,0.10662720720756606,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
MB,2040,T_D_pkm_hdv_bic,0.11404933861375854,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
MB,2045,T_D_pkm_hdv_bic,0.12294892512416102,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NB,2025,T_D_pkm_hdv_bic,0.06425461602096383,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NB,2030,T_D_pkm_hdv_bic,0.07028761375507693,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NB,2035,T_D_pkm_hdv_bic,0.07610059511407483,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NB,2040,T_D_pkm_hdv_bic,0.08139782301507939,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NB,2045,T_D_pkm_hdv_bic,0.08774952111772615,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NLLAB,2025,T_D_pkm_hdv_bic,0.05434010323534706,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NLLAB,2030,T_D_pkm_hdv_bic,0.059442207021686115,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NLLAB,2035,T_D_pkm_hdv_bic,0.06435824304702062,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NLLAB,2040,T_D_pkm_hdv_bic,0.06883810657788092,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NLLAB,2045,T_D_pkm_hdv_bic,0.07420973513924332,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NS,2025,T_D_pkm_hdv_bic,0.08345719612489924,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NS,2030,T_D_pkm_hdv_bic,0.09129316350431178,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NS,2035,T_D_pkm_hdv_bic,0.09884336231321898,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NS,2040,T_D_pkm_hdv_bic,0.10572367403600925,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
NS,2045,T_D_pkm_hdv_bic,0.11397358582609438,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
PEI,2025,T_D_pkm_hdv_bic,0.004427093400056091,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
PEI,2030,T_D_pkm_hdv_bic,0.004842762282779341,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
PEI,2035,T_D_pkm_hdv_bic,0.005243272207244106,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
PEI,2040,T_D_pkm_hdv_bic,0.005608247116929644,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
PEI,2045,T_D_pkm_hdv_bic,0.006045874208813625,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
QC,2025,T_D_pkm_hdv_bic,0.5181184993243276,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
QC,2030,T_D_pkm_hdv_bic,0.566765708287586,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
QC,2035,T_D_pkm_hdv_bic,0.6136388104059092,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
QC,2040,T_D_pkm_hdv_bic,0.6563531232539072,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
QC,2045,T_D_pkm_hdv_bic,0.7075701795978563,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
SK,2025,T_D_pkm_hdv_bic,0.15128943488811344,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
SK,2030,T_D_pkm_hdv_bic,0.16549431034137974,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
SK,2035,T_D_pkm_hdv_bic,0.17918115059159617,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
SK,2040,T_D_pkm_hdv_bic,0.19165363374136793,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
SK,2045,T_D_pkm_hdv_bic,0.20660889884194547,bn passenger-km,CEUD 2023 inter_city_buses; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-road-inter-city-buses:composite:1:4e4474fdce1783ad
AB,2025,T_D_pkm_hdv_aj,32.62414629148027,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
AB,2030,T_D_pkm_hdv_aj,35.68729432413928,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
AB,2035,T_D_pkm_hdv_aj,38.63873292870151,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
AB,2040,T_D_pkm_hdv_aj,41.3283068252337,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
AB,2045,T_D_pkm_hdv_aj,44.55326934049421,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
BCT,2025,T_D_pkm_hdv_aj,63.70703019620534,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
BCT,2030,T_D_pkm_hdv_aj,69.6886139737099,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
BCT,2035,T_D_pkm_hdv_aj,75.45205638299663,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
BCT,2040,T_D_pkm_hdv_aj,80.70414064936864,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
BCT,2045,T_D_pkm_hdv_aj,87.00170879125086,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
MB,2025,T_D_pkm_hdv_aj,8.245077503357749,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
MB,2030,T_D_pkm_hdv_aj,9.019224747177791,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
MB,2035,T_D_pkm_hdv_aj,9.765139745951952,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
MB,2040,T_D_pkm_hdv_aj,10.444873861590926,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
MB,2045,T_D_pkm_hdv_aj,11.259916365574865,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NB,2025,T_D_pkm_hdv_aj,1.2174713644181256,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NB,2030,T_D_pkm_hdv_aj,1.3317822487985684,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NB,2035,T_D_pkm_hdv_aj,1.4419243488488949,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NB,2040,T_D_pkm_hdv_aj,1.5422941538472725,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NB,2045,T_D_pkm_hdv_aj,1.6626436483159406,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NLLAB,2025,T_D_pkm_hdv_aj,10.915464745200792,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NLLAB,2030,T_D_pkm_hdv_aj,11.94034012618669,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NLLAB,2035,T_D_pkm_hdv_aj,12.927839500051896,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NLLAB,2040,T_D_pkm_hdv_aj,13.827723554791934,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NLLAB,2045,T_D_pkm_hdv_aj,14.906739211643409,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NS,2025,T_D_pkm_hdv_aj,4.726278197546863,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NS,2030,T_D_pkm_hdv_aj,5.170038154765898,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NS,2035,T_D_pkm_hdv_aj,5.5976147050765315,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NS,2040,T_D_pkm_hdv_aj,5.987254769656272,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
NS,2045,T_D_pkm_hdv_aj,6.454456880865602,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
ON,2025,T_D_pkm_hdv_aj,82.69772409009096,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
ON,2030,T_D_pkm_hdv_aj,90.4623830818909,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
ON,2035,T_D_pkm_hdv_aj,97.94387403672611,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
ON,2040,T_D_pkm_hdv_aj,104.76157397063719,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
ON,2045,T_D_pkm_hdv_aj,112.93641042168468,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
PEI,2025,T_D_pkm_hdv_aj,0.3059154333144541,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
PEI,2030,T_D_pkm_hdv_aj,0.3346384610174628,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
PEI,2035,T_D_pkm_hdv_aj,0.3623139934758079,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
PEI,2040,T_D_pkm_hdv_aj,0.38753403009033716,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
PEI,2045,T_D_pkm_hdv_aj,0.41777438631190145,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
QC,2025,T_D_pkm_hdv_aj,66.15485885575748,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
QC,2030,T_D_pkm_hdv_aj,72.36627428849687,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
QC,2035,T_D_pkm_hdv_aj,78.35116666121276,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
QC,2040,T_D_pkm_hdv_aj,83.80505286922313,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
