region,period,tech,vintage,cost,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
NB,2045,T_LDV_C_FCEV400_N,2040,44.253132132446105,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_FCEV400_N,2045,32.0124041416998,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_HEV_N,2025,90.31800613870796,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_HEV_N,2030,89.67282731139001,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_HEV_N,2035,78.63651228091237,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_HEV_N,2040,65.2246036067847,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_HEV_N,2045,49.33058998884887,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_N,2025,95.7048742056751,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_N,2030,96.24991198276479,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_N,2035,85.58174790985893,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_N,2040,70.77920303644763,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_N,2045,53.00414456248655,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_PHEV35_N,2025,87.27546013863925,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_PHEV35_N,2030,86.12159240778709,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_PHEV35_N,2035,75.20435265145949,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_PHEV35_N,2040,62.346693880887806,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_PHEV35_N,2045,47.231415946770184,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_PHEV50_N,2025,88.45369573298301,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
NB,2045,T_LDV_C_GSL_PHEV50_N,2030,87.0454099731016,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
