region,road_class,tech,vintage,capacity,units
PEI,passenger_light_trucks,T_LDV_LTP_DSL_EX,2023,0.7246998604561914,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_EX,2000,0.20115730379702526,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_EX,2005,2.6666289234293212,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_EX,2010,8.585053294908267,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_EX,2015,17.86092848565018,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_EX,2020,19.52833871483349,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_EX,2023,11.621582087385898,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2015,0.02484024742237424,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2020,0.1541069493607089,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2023,0.8923665367406792,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2020,0.015506727888599659,k vehicles
PEI,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2023,0.22664164077140142,k vehicles
QC,cars,T_LDV_C_BEV150_EX,2015,2.727256727891824,k vehicles
QC,cars,T_LDV_C_BEV150_EX,2020,34.078442490938734,k vehicles
QC,cars,T_LDV_C_BEV150_EX,2023,67.9368293001228,k vehicles
QC,cars,T_LDV_C_DSL_EX,2000,0.4011064148232901,k vehicles
QC,cars,T_LDV_C_DSL_EX,2005,4.615825679770466,k vehicles
QC,cars,T_LDV_C_DSL_EX,2010,9.446458578747992,k vehicles
QC,cars,T_LDV_C_DSL_EX,2015,15.962444271984861,k vehicles
QC,cars,T_LDV_C_DSL_EX,2020,0.9409803665679871,k vehicles
QC,cars,T_LDV_C_GSL_EX,2000,19.37129023488205,k vehicles
QC,cars,T_LDV_C_GSL_EX,2005,222.91964329677333,k vehicles
QC,cars,T_LDV_C_GSL_EX,2010,456.21332409090525,k vehicles
QC,cars,T_LDV_C_GSL_EX,2015,769.2783404659584,k vehicles
QC,cars,T_LDV_C_GSL_EX,2020,699.6126559024873,k vehicles
QC,cars,T_LDV_C_GSL_EX,2023,300.60322636153796,k vehicles
QC,cars,T_LDV_C_GSL_HEV_EX,2015,16.723764673621574,k vehicles
QC,cars,T_LDV_C_GSL_HEV_EX,2020,17.678126100029647,k vehicles
QC,cars,T_LDV_C_GSL_HEV_EX,2023,19.427672721491323,k vehicles
QC,cars,T_LDV_C_GSL_PHEV35_EX,2015,3.5372177293034026,k vehicles
QC,cars,T_LDV_C_GSL_PHEV35_EX,2020,25.81606413889859,k vehicles
QC,cars,T_LDV_C_GSL_PHEV35_EX,2023,13.294330453263612,k vehicles
QC,freight_light_trucks,T_LDV_LTF_DSL_EX,2000,0.057286124750430274,k vehicles
QC,freight_light_trucks,T_LDV_LTF_DSL_EX,2005,0.7594098463599349,k vehicles
QC,freight_light_trucks,T_LDV_LTF_DSL_EX,2010,2.444874855438783,k vehicles
QC,freight_light_trucks,T_LDV_LTF_DSL_EX,2015,8.004660986928405,k vehicles
QC,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,8.081302516084888,k vehicles
QC,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,6.97979957219759,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_EX,2000,2.0096160721089893,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_EX,2005,26.640346841602,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_EX,2010,85.76701295802027,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_EX,2015,176.56754053395028,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,193.17154360095697,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,119.52475712134222,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,0.3193355342249465,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,2.620407419696493,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,7.2679994234083285,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2015,0.009872487466593857,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,1.3298933818253205,k vehicles
QC,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,6.132340723637628,k vehicles
QC,heavy_trucks,T_HDV_T_DSL_EX,2000,0.6379015339565013,k vehicles
QC,heavy_trucks,T_HDV_T_DSL_EX,2005,6.711721803128608,k vehicles
QC,heavy_trucks,T_HDV_T_DSL_EX,2010,11.910972015042997,k vehicles
QC,heavy_trucks,T_HDV_T_DSL_EX,2015,19.90973322432101,k vehicles
QC,heavy_trucks,T_HDV_T_DSL_EX,2020,28.072605436450218,k vehicles
QC,heavy_trucks,T_HDV_T_DSL_EX,2023,19.068065987100677,k vehicles
QC,medium_trucks,T_MDV_T_BEV_EX,2023,3.3036715063988824,k vehicles
QC,medium_trucks,T_MDV_T_DSL_EX,2000,1.0979155461019343,k vehicles
QC,medium_trucks,T_MDV_T_DSL_EX,2005,11.551788664092935,k vehicles
QC,medium_trucks,T_MDV_T_DSL_EX,2010,20.500407427132053,k vehicles
QC,medium_trucks,T_MDV_T_DSL_EX,2015,34.26736645410671,k vehicles
QC,medium_trucks,T_MDV_T_DSL_EX,2020,47.7119782809102,k vehicles
QC,medium_trucks,T_MDV_T_DSL_EX,2023,29.425504882585102,k vehicles
QC,medium_trucks,T_MDV_T_GSL_EX,2000,0.6024038199529909,k vehicles
QC,medium_trucks,T_MDV_T_GSL_EX,2005,6.338230334059918,k vehicles
QC,medium_trucks,T_MDV_T_GSL_EX,2010,11.248154549357697,k vehicles
QC,medium_trucks,T_MDV_T_GSL_EX,2015,18.801803585870992,k vehicles
QC,medium_trucks,T_MDV_T_GSL_EX,2020,27.11523585535485,k vehicles
QC,medium_trucks,T_MDV_T_GSL_EX,2023,18.096539094075748,k vehicles
QC,motorcycles,T_LDV_M_GSL_EX,2010,32.250019837601286,k vehicles
QC,motorcycles,T_LDV_M_GSL_EX,2015,93.5889915950202,k vehicles
QC,motorcycles,T_LDV_M_GSL_EX,2020,91.15530469014826,k vehicles
QC,motorcycles,T_LDV_M_GSL_EX,2023,55.10068387723027,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2015,0.13362986489234782,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2020,4.980624161564177,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2023,40.80913351172961,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_DSL_EX,2000,0.20573502837705943,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_DSL_EX,2005,2.7273132363436057,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_DSL_EX,2010,8.78042283281309,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_DSL_EX,2015,28.740093510944746,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_DSL_EX,2020,28.827574301566294,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_DSL_EX,2023,23.038617329854958,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_EX,2000,7.217252369985669,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_EX,2005,95.6750441282123,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_EX,2010,308.0201169411689,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_EX,2015,633.9914920835987,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_EX,2020,689.1007248940762,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_EX,2023,394.8641927770864,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2015,1.1466541913518513,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2020,9.322609759529549,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2023,23.77442560775462,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2015,0.03543508356245431,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2020,4.7265948466236285,k vehicles
QC,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2023,19.962313538964146,k vehicles
SK,cars,T_LDV_C_BEV150_EX,2015,0.029795307126847404,k vehicles
SK,cars,T_LDV_C_BEV150_EX,2020,0.40495916893775785,k vehicles
SK,cars,T_LDV_C_BEV150_EX,2023,1.3830097762070117,k vehicles
SK,cars,T_LDV_C_DSL_EX,2000,0.07029121272089828,k vehicles
SK,cars,T_LDV_C_DSL_EX,2005,0.8088925351200629,k vehicles
SK,cars,T_LDV_C_DSL_EX,2010,1.655428596699108,k vehicles
SK,cars,T_LDV_C_DSL_EX,2015,2.6044326762403047,k vehicles
SK,cars,T_LDV_C_DSL_EX,2020,0.2880658636624455,k vehicles
SK,cars,T_LDV_C_GSL_EX,2000,1.6931782686857888,k vehicles
SK,cars,T_LDV_C_GSL_EX,2005,19.484644084967552,k vehicles
SK,cars,T_LDV_C_GSL_EX,2010,39.87604732929298,k vehicles
SK,cars,T_LDV_C_GSL_EX,2015,68.40698912084443,k vehicles
SK,cars,T_LDV_C_GSL_EX,2020,67.24054039025413,k vehicles
SK,cars,T_LDV_C_GSL_EX,2023,32.16449248545306,k vehicles
SK,cars,T_LDV_C_GSL_HEV_EX,2015,0.9943315983613226,k vehicles
SK,cars,T_LDV_C_GSL_HEV_EX,2020,1.24241341945642,k vehicles
SK,cars,T_LDV_C_GSL_HEV_EX,2023,2.0282219086473154,k vehicles
SK,cars,T_LDV_C_GSL_PHEV35_EX,2015,0.049148101287530534,k vehicles
SK,cars,T_LDV_C_GSL_PHEV35_EX,2020,0.223899805222816,k vehicles
SK,cars,T_LDV_C_GSL_PHEV35_EX,2023,0.2122183508122623,k vehicles
SK,freight_light_trucks,T_LDV_LTF_DSL_EX,2000,0.06135229096660306,k vehicles
SK,freight_light_trucks,T_LDV_LTF_DSL_EX,2005,0.8133127185641597,k vehicles
SK,freight_light_trucks,T_LDV_LTF_DSL_EX,2010,2.618411948116374,k vehicles
SK,freight_light_trucks,T_LDV_LTF_DSL_EX,2015,5.305760951327301,k vehicles
SK,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,5.493635250809383,k vehicles
SK,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,4.726440081796338,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_EX,2000,0.6210188967846799,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_EX,2005,8.232497259126045,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_EX,2010,26.50403552545754,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_EX,2015,55.68453573034782,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,61.909773641612254,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,39.22215473483642,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,0.05308170873156719,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,0.3079203502183592,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,1.945628284071457,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,0.034844381774150765,k vehicles
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,0.29425682562699895,k vehicles
SK,heavy_trucks,T_HDV_T_DSL_EX,2000,0.380970100808191,k vehicles
SK,heavy_trucks,T_HDV_T_DSL_EX,2005,4.008401290517667,k vehicles
SK,heavy_trucks,T_HDV_T_DSL_EX,2010,7.113518259079623,k vehicles
SK,heavy_trucks,T_HDV_T_DSL_EX,2015,11.890570361994126,k vehicles
SK,heavy_trucks,T_HDV_T_DSL_EX,2020,16.765633493212906,k vehicles
SK,heavy_trucks,T_HDV_T_DSL_EX,2023,11.387906494387487,k vehicles
SK,medium_trucks,T_MDV_T_BEV_EX,2023,0.1350986978766531,k vehicles
SK,medium_trucks,T_MDV_T_DSL_EX,2000,0.652127088010367,k vehicles
SK,medium_trucks,T_MDV_T_DSL_EX,2005,6.861396880272137,k vehicles
SK,medium_trucks,T_MDV_T_DSL_EX,2010,12.176593223355738,k vehicles
SK,medium_trucks,T_MDV_T_DSL_EX,2015,20.353731194390065,k vehicles
SK,medium_trucks,T_MDV_T_DSL_EX,2020,27.56618560214138,k vehicles
SK,medium_trucks,T_MDV_T_DSL_EX,2023,18.27663864077669,k vehicles
SK,medium_trucks,T_MDV_T_GSL_EX,2000,0.2517890896380895,k vehicles
SK,medium_trucks,T_MDV_T_GSL_EX,2005,2.649215016355653,k vehicles
SK,medium_trucks,T_MDV_T_GSL_EX,2010,4.70143531678189,k vehicles
SK,medium_trucks,T_MDV_T_GSL_EX,2015,7.858663659885246,k vehicles
SK,medium_trucks,T_MDV_T_GSL_EX,2020,12.21312335383882,k vehicles
SK,medium_trucks,T_MDV_T_GSL_EX,2023,8.608002236677276,k vehicles
SK,motorcycles,T_LDV_M_GSL_EX,2010,0.9107449693383864,k vehicles
SK,motorcycles,T_LDV_M_GSL_EX,2015,2.642965917845367,k vehicles
SK,motorcycles,T_LDV_M_GSL_EX,2020,2.5742382669255193,k vehicles
SK,motorcycles,T_LDV_M_GSL_EX,2023,1.5560508458907267,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2020,0.05187619148019011,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_BEV300_EX,2023,0.7728884877238162,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_DSL_EX,2000,0.1246060154723223,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_DSL_EX,2005,1.6518316691451398,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_DSL_EX,2010,5.3179738617667365,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_DSL_EX,2015,10.775913550665328,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_DSL_EX,2020,11.153164842350296,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_DSL_EX,2023,9.518897832337295,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_EX,2000,1.261284445001074,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_EX,2005,16.720136521143317,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_EX,2010,53.829485561702704,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_EX,2015,113.09436846144516,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_EX,2020,125.69125410950707,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_EX,2023,79.00787647163034,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2015,0.10780811482937841,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2020,0.6249201442792705,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_HEV_EX,2023,3.91673906623737,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2020,0.07072505947688305,k vehicles
SK,passenger_light_trucks,T_LDV_LTP_GSL_PHEV35_EX,2023,0.5920338771994996,k vehicles
