VEHICLE_CLASS	MAKE	MODEL	MODEL-YEAR	FIT-ACTIVE	FIT-INACTIVE	UNFIT	WRECKED	OUT-OF-PROV	SOLD	SUSPENDED	TEMPORARY	TOTAL
TRAILER	HAUL	HAC	2019	10	1	0	0	0	0	0	0	11
TRAILER	HAUL	HAC	2018	76	2	0	0	2	1	0	0	81
TRAILER	HAUL	HAC	2017	19	1	0	0	0	0	0	0	20
TRAILER	HAUL	HAC	2016	29	4	0	0	2	0	0	0	35
TRAILER	HAUL	HAC	2015	19	1	1	0	0	0	0	0	21
TRAILER	HAUL	HAC	2014	16	0	0	0	0	0	0	0	16
TRAILER	HAUL	HAC	2013	14	0	1	0	1	0	0	0	16
TRAILER	HAUL	HAC	2012	4	1	0	0	0	0	0	0	5
TRAILER	HAUL	HAC	2011	1	1	0	0	0	0	0	0	2
TRAILER	HAUL	HAC	2010	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	HAC	2009	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	HAC	2008	16	0	0	0	0	0	0	0	16
TRAILER	HAUL	HAC	2007	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	HAC	2006	2	0	0	0	1	0	0	0	3
TRAILER	HAUL	HAL	2017	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	HAL	2016	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	HAL	2015	184	10	0	0	6	0	0	0	200
TRAILER	HAUL	HAL	2014	129	5	0	0	7	0	0	0	141
TRAILER	HAUL	HAL	2013	65	1	0	0	4	0	0	0	70
TRAILER	HAUL	HAL	2012	143	8	0	0	4	0	0	0	155
TRAILER	HAUL	HAL	2011	138	3	0	0	4	0	0	0	145
TRAILER	HAUL	HAL	2010	418	27	4	0	12	2	0	0	463
TRAILER	HAUL	HAL	2009	445	29	4	0	16	1	0	0	495
TRAILER	HAUL	HAL	2008	451	27	4	0	15	5	0	0	502
TRAILER	HAUL	HAL	2007	63	3	0	0	1	0	0	0	67
TRAILER	HAUL	HAL	2006	55	3	1	0	1	0	0	0	60
TRAILER	HAUL	HAL	2005	21	1	0	0	1	0	0	0	23
TRAILER	HAUL	HAL	2004	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	HAL	2003	8	0	0	0	0	0	0	0	8
TRAILER	HAUL	HAL	2002	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	HAL	2001	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	HAL	1997	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	HAL	1969	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	HLA	2022	420	8	0	0	4	0	0	0	432
TRAILER	HAUL	HLA	2021	652	8	1	0	12	0	0	0	673
TRAILER	HAUL	HLA	2020	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	HLA	2019	333	7	0	0	6	1	0	0	347
TRAILER	HAUL	HLA	2018	303	6	0	0	5	0	0	0	314
TRAILER	HAUL	HLA	2017	199	6	0	0	3	2	0	0	210
TRAILER	HAUL	HLA	2016	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	HLA	2015	149	4	1	0	4	1	0	0	159
TRAILER	HAUL	HLA	2014	93	5	0	0	4	0	0	0	102
TRAILER	HAUL	HLA	2013	112	4	0	0	0	0	0	0	116
TRAILER	HAUL	HLA	2011	26	1	0	0	2	0	0	0	29
TRAILER	HAUL	MRK	2021	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	MRK	2020	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	MRK	2019	0	1	0	0	0	0	0	0	1
TRAILER	HAUL	MRK	2017	16	1	0	0	1	0	0	0	18
TRAILER	HAUL	MRK	2016	11	0	0	0	1	0	0	0	12
TRAILER	HAUL	MRK	2015	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	MRK	2014	17	1	0	0	0	0	0	0	18
TRAILER	HAUL	MRK	2013	112	2	0	0	6	0	0	0	120
TRAILER	HAUL	MRK	2012	31	0	1	0	2	1	0	0	35
TRAILER	HAUL	MRK	2011	8	0	0	0	0	0	0	0	8
TRAILER	HAUL	MRK	2010	11	0	0	0	1	0	0	0	12
TRAILER	HAUL	MRK	2009	16	1	0	0	0	0	0	0	17
TRAILER	HAUL	MRK	2008	15	1	1	0	1	0	0	0	18
TRAILER	HAUL	MRK	2007	18	4	0	0	1	0	0	0	23
TRAILER	HAUL	MRK	2006	155	7	2	0	15	0	0	0	179
TRAILER	HAUL	MRK	2005	120	11	0	0	8	0	0	0	139
TRAILER	HAUL	MRK	2004	39	1	1	0	3	0	0	0	44
TRAILER	HAUL	MRK	2003	12	4	0	0	1	0	0	0	17
TRAILER	HAUL	MRK	2002	7	1	0	0	0	0	0	0	8
TRAILER	HAUL	MRK	2001	5	0	0	0	1	0	0	0	6
TRAILER	HAUL	MRK	2000	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	MRK	1999	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	MRK	1998	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	MRK	1997	7	0	0	0	0	0	0	0	7
TRAILER	HAUL	MRK	1996	4	0	0	0	0	1	0	0	5
TRAILER	HAUL	MRK	1995	4	1	0	0	0	0	0	0	5
TRAILER	HAUL	MRK	1994	8	1	0	0	0	0	0	0	9
TRAILER	HAUL	MRK	1993	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	MRK	1992	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	MRK	1991	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	MRK	1990	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	MRK	1988	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	MRK	1987	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	PPT	2019	7	0	0	0	0	0	0	0	7
TRAILER	HAUL	PPT	2018	25	0	0	0	0	0	0	0	25
TRAILER	HAUL	PPT	2017	41	2	0	0	1	0	0	0	44
TRAILER	HAUL	PPT	2016	36	0	0	0	0	0	0	0	36
TRAILER	HAUL	PPT	2015	120	1	1	0	2	0	0	0	124
TRAILER	HAUL	PPT	2014	115	6	0	0	3	2	0	0	126
TRAILER	HAUL	PPT	2013	102	3	0	0	1	0	0	0	106
TRAILER	HAUL	PPT	2012	43	1	0	0	1	0	0	0	45
TRAILER	HAUL	PPT	2011	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	TH8	2009	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	TH8	2008	63	3	0	0	3	0	0	0	69
TRAILER	HAUL	TH8	2007	20	0	0	0	0	0	0	0	20
TRAILER	HAUL	TH8	2006	19	1	0	0	1	0	0	0	21
TRAILER	HAUL	TH8	2005	13	1	0	0	2	0	0	0	16
TRAILER	HAUL	TH8	2004	62	8	1	0	3	0	0	0	74
TRAILER	HAUL	TH8	2003	30	2	1	0	1	0	0	0	34
TRAILER	HAUL	TH8	2002	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	TH8	2001	2	1	0	0	0	1	0	0	4
TRAILER	HAUL	TST	2019	1	1	0	0	0	0	0	0	2
TRAILER	HAUL	TST	2018	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	TST	2017	25	1	0	0	0	0	0	0	26
TRAILER	HAUL	TST	2016	16	1	0	0	1	0	0	0	18
TRAILER	HAUL	TST	2015	57	2	0	0	1	0	0	0	60
TRAILER	HAUL	TST	2014	88	2	1	0	5	0	0	0	96
TRAILER	HAUL	TST	2013	29	0	0	0	0	0	0	0	29
TRAILER	HAUL	TST	2012	416	5	0	0	12	1	0	0	434
TRAILER	HAUL	TST	2011	21	1	0	0	0	0	0	0	22
TRAILER	HAUL	TS5	2020	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	TS5	2019	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	TS5	2011	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	TS5	2010	38	1	0	0	2	0	0	0	41
TRAILER	HAUL	TS5	2009	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	TS5	2008	73	1	0	0	3	0	0	0	77
TRAILER	HAUL	TS5	2006	1	0	0	0	0	1	0	0	2
TRAILER	HAUL	TS5	2005	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	TS5	2004	76	1	0	0	3	1	0	0	81
TRAILER	HAUL	TS5	2002	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	TS5	2001	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	TS5	2000	5	1	0	0	2	0	0	0	8
TRAILER	HAUL	TS5	1999	1	1	0	0	0	0	0	0	2
TRAILER	HAUL	TS6	2019	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	TS6	2011	148	4	0	0	4	2	0	0	158
TRAILER	HAUL	TS6	2010	77	3	0	0	6	0	0	0	86
TRAILER	HAUL	TS6	2009	245	4	2	0	6	1	0	0	258
TRAILER	HAUL	TS6	2008	14	3	0	0	1	0	0	0	18
TRAILER	HAUL	TS6	2007	491	19	5	0	23	1	0	0	539
TRAILER	HAUL	TS6	2006	147	8	1	0	5	0	0	0	161
TRAILER	HAUL	TS6	2005	11	1	0	0	0	0	0	0	12
TRAILER	HAUL	TS6	2004	410	27	3	0	15	0	0	0	455
TRAILER	HAUL	TS6	2003	251	21	4	0	6	3	0	0	285
TRAILER	HAUL	TS6	2002	72	4	2	0	6	1	0	0	85
TRAILER	HAUL	TS6	2001	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	TS6	2000	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	TS7	2022	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	TS7	2021	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	TS7	2020	1	0	0	0	1	0	0	0	2
TRAILER	HAUL	TS7	2019	5	2	0	0	0	0	0	0	7
TRAILER	HAUL	TS7	2011	20	0	1	0	1	0	0	0	22
TRAILER	HAUL	TS7	2010	67	1	1	0	3	0	0	0	72
TRAILER	HAUL	TS7	2009	18	0	0	0	0	0	0	0	18
TRAILER	HAUL	TS7	2008	115	8	1	0	6	0	0	0	130
TRAILER	HAUL	TS7	2007	159	7	1	0	5	0	0	0	172
TRAILER	HAUL	TS7	2006	4	0	1	0	0	0	0	0	5
TRAILER	HAUL	TS7	2005	9	0	0	0	0	0	0	0	9
TRAILER	HAUL	TS7	2004	48	3	1	0	4	0	0	0	56
TRAILER	HAUL	TS7	2003	42	4	4	0	2	0	0	0	52
TRAILER	HAUL	TS7	2002	10	0	0	0	0	0	0	0	10
TRAILER	HAUL	VHA	2017	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	VHA	2016	8	0	0	0	1	0	0	0	9
TRAILER	HAUL	VHA	2015	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	VHA	2014	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	VHA	2013	67	1	0	0	2	0	0	0	70
TRAILER	HAUL	VHA	2012	11	1	0	0	0	0	0	0	12
TRAILER	HAUL	VHA	2011	90	1	0	0	4	0	0	0	95
TRAILER	HAUL	VHA	2010	11	2	0	0	1	0	0	0	14
TRAILER	HAUL	VHA	2009	6	1	0	0	0	0	0	0	7
TRAILER	HAUL	VHA	2008	12	0	0	0	1	0	0	0	13
TRAILER	HAUL	VHA	2007	14	1	0	0	0	0	0	0	15
TRAILER	HAUL	VHA	2006	5	2	0	0	0	0	0	0	7
TRAILER	HAUL	VHA	2005	4	1	0	0	0	0	0	0	5
TRAILER	HAUL	5X8	2015	4	2	0	0	0	0	0	0	6
TRAILER	HAUL	5X8	2014	16	0	0	0	0	0	0	0	16
TRAILER	HAUL	5X8	2013	44	1	0	0	0	0	0	0	45
TRAILER	HAUL	5X8	2011	7	0	0	0	0	1	0	0	8
TRAILER	HAUL	5X8	2009	32	3	0	0	1	0	0	0	36
TRAILER	HAUL	5X8	2007	90	6	1	0	6	1	0	0	104
TRAILER	HAUL	5X8	2006	75	4	0	0	3	0	0	0	82
TRAILER	HAUL	5X8	2005	52	4	0	0	0	0	0	0	56
TRAILER	HAUL	5X8	2003	56	2	0	0	2	0	0	0	60
TRAILER	HAUL	5X8	2002	45	2	0	0	2	0	0	0	49
TRAILER	HAUL	5X8	2001	5	1	0	0	0	0	0	0	6
TRAILER	HAUL	5X8	2000	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	5X8	1991	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	5X8	1990	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	5X8	1989	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	610	2022	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	610	2021	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	610	2020	195	4	0	0	3	0	0	0	202
TRAILER	HAUL	610	2019	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	610	2018	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	610	2016	187	7	1	0	5	0	0	0	200
TRAILER	HAUL	610	2014	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	610	2010	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	610	2008	147	5	0	0	7	1	0	0	160
TRAILER	HAUL	610	2005	173	10	1	0	5	0	0	0	189
TRAILER	HAUL	610	2002	103	5	2	0	3	0	0	0	113
TRAILER	HAUL	610	2001	38	1	3	0	2	0	0	0	44
TRAILER	HAUL	610	2000	35	1	0	0	1	1	0	0	38
TRAILER	HAUL	610	1999	8	0	1	0	0	0	0	0	9
TRAILER	HAUL	610	1998	9	1	0	0	0	0	0	0	10
TRAILER	HAUL	610	1997	3	0	1	0	1	0	0	0	5
TRAILER	HAUL	610	1996	8	0	0	1	0	0	0	0	9
TRAILER	HAUL	610	1994	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	610	1991	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	610	1990	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	610	1988	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	612	2022	7	0	0	0	0	0	0	0	7
TRAILER	HAUL	612	2021	16	0	0	0	0	0	0	0	16
TRAILER	HAUL	612	2020	308	3	1	0	5	0	0	0	317
TRAILER	HAUL	612	2019	294	2	0	0	5	1	0	0	302
TRAILER	HAUL	612	2018	452	7	0	0	6	0	0	0	465
TRAILER	HAUL	612	2017	221	7	0	0	4	0	0	0	232
TRAILER	HAUL	612	2016	240	12	0	0	8	1	0	0	261
TRAILER	HAUL	612	2015	15	0	1	0	0	0	0	0	16
TRAILER	HAUL	612	2014	12	0	0	0	0	0	0	0	12
TRAILER	HAUL	612	2013	86	1	1	0	0	0	0	0	88
TRAILER	HAUL	612	2012	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	612	2011	167	5	1	0	0	0	0	0	173
TRAILER	HAUL	612	2010	105	4	0	0	4	1	0	0	114
TRAILER	HAUL	612	2009	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	612	2008	152	5	0	0	6	0	0	0	163
TRAILER	HAUL	612	2007	2	1	0	0	0	0	0	0	3
TRAILER	HAUL	612	2006	234	17	3	0	7	2	0	0	263
TRAILER	HAUL	612	2005	206	6	3	0	9	0	0	0	224
TRAILER	HAUL	612	2001	36	2	0	0	1	1	0	0	40
TRAILER	HAUL	612	2000	34	2	0	0	0	1	0	0	37
TRAILER	HAUL	612	1999	7	1	0	0	0	0	0	0	8
TRAILER	HAUL	612	1998	12	1	0	0	1	0	0	0	14
TRAILER	HAUL	612	1997	3	1	0	0	1	0	0	0	5
TRAILER	HAUL	612	1996	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	612	1995	7	0	1	0	0	1	0	0	9
TRAILER	HAUL	612	1992	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	612	1991	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	612	1989	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	612	1987	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	614	2020	35	0	0	0	0	0	0	0	35
TRAILER	HAUL	614	2019	36	0	0	0	0	0	0	0	36
TRAILER	HAUL	614	2018	36	1	0	0	0	0	0	0	37
TRAILER	HAUL	614	2017	16	0	0	0	0	0	0	0	16
TRAILER	HAUL	614	2016	21	0	0	0	2	0	0	0	23
TRAILER	HAUL	614	2015	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	614	2014	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	614	2013	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	614	2012	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	614	2011	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	614	2010	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	614	2009	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	614	2008	32	1	0	0	1	0	0	0	34
TRAILER	HAUL	614	2007	29	1	0	0	1	0	0	0	31
TRAILER	HAUL	614	2006	19	3	0	0	1	0	0	0	23
TRAILER	HAUL	614	2005	1	0	1	0	0	0	0	0	2
TRAILER	HAUL	614	2004	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	614	2003	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	614	2001	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	614	2000	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	614	1999	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	614	1998	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	614	1997	1	1	0	0	0	0	0	0	2
TRAILER	HAUL	614	1996	0	1	0	0	0	0	0	0	1
TRAILER	HAUL	614	1995	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	614	1988	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	714	2022	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	714	2021	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	714	2020	133	3	0	0	1	0	0	0	137
TRAILER	HAUL	714	2019	119	3	0	0	3	0	0	0	125
TRAILER	HAUL	714	2018	142	1	1	0	4	0	0	0	148
TRAILER	HAUL	714	2017	122	7	1	0	4	0	0	0	134
TRAILER	HAUL	714	2016	131	1	0	0	6	0	0	0	138
TRAILER	HAUL	714	2015	7	0	0	0	0	0	0	0	7
TRAILER	HAUL	714	2014	8	0	0	0	1	0	0	0	9
TRAILER	HAUL	714	2013	68	5	0	0	0	0	0	0	73
TRAILER	HAUL	714	2011	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	714	2010	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	714	2009	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	714	2006	53	3	1	0	1	0	0	0	58
TRAILER	HAUL	714	2005	36	7	0	0	1	0	0	0	44
TRAILER	HAUL	714	2003	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	714	2002	6	0	0	0	1	0	0	0	7
TRAILER	HAUL	714	2001	3	0	0	0	1	0	0	0	4
TRAILER	HAUL	714	2000	8	0	0	0	0	0	0	0	8
TRAILER	HAUL	714	1999	10	0	0	0	0	0	0	0	10
TRAILER	HAUL	714	1998	13	1	0	0	0	0	0	0	14
TRAILER	HAUL	714	1997	6	1	0	0	0	0	0	0	7
TRAILER	HAUL	714	1996	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	714	1995	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	714	1991	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	714	1990	1	1	0	0	0	0	0	0	2
TRAILER	HAUL	714	1989	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	714	1988	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	716	2022	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	716	2021	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	716	2020	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	716	2019	104	2	0	0	1	0	0	0	107
TRAILER	HAUL	716	2018	78	3	0	0	4	0	0	0	85
TRAILER	HAUL	716	2017	75	1	0	0	1	0	0	0	77
TRAILER	HAUL	716	2016	86	1	0	0	1	0	0	0	88
TRAILER	HAUL	716	2015	6	0	0	0	1	0	0	0	7
TRAILER	HAUL	716	2014	11	1	0	0	0	0	0	0	12
TRAILER	HAUL	716	2013	59	2	0	0	0	0	0	0	61
TRAILER	HAUL	716	2012	4	0	0	0	1	0	0	0	5
TRAILER	HAUL	716	2011	58	0	0	0	0	0	0	0	58
TRAILER	HAUL	716	2010	38	1	1	0	0	0	0	0	40
TRAILER	HAUL	716	2009	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	716	2007	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	716	2006	57	4	1	0	1	0	0	0	63
TRAILER	HAUL	716	2005	5	0	0	0	0	0	0	0	5
TRAILER	HAUL	716	2003	34	2	0	0	1	0	0	0	37
TRAILER	HAUL	716	2002	27	1	1	0	1	0	0	0	30
TRAILER	HAUL	716	2001	12	1	0	0	3	0	0	0	16
TRAILER	HAUL	716	2000	12	2	0	0	1	0	0	0	15
TRAILER	HAUL	716	1999	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	716	1998	1	3	0	0	1	0	0	0	5
TRAILER	HAUL	716	1997	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	716	1996	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	716	1994	1	0	0	0	1	0	0	0	2
TRAILER	HAUL	716	1992	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	716	1989	1	1	0	0	0	0	0	0	2
TRAILER	HAUL	716	1988	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	820	2022	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	820	2021	9	0	0	0	0	0	0	0	9
TRAILER	HAUL	820	2020	73	0	0	0	2	0	0	0	75
TRAILER	HAUL	820	2019	56	1	0	0	2	0	0	0	59
TRAILER	HAUL	820	2018	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	820	2017	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	820	2016	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	820	2015	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	820	2014	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	820	2013	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	820	2012	9	0	0	0	0	0	0	0	9
TRAILER	HAUL	820	2011	4	0	0	0	0	0	0	0	4
TRAILER	HAUL	820	2010	5	1	0	0	0	0	0	0	6
TRAILER	HAUL	820	2009	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	820	2008	8	0	1	0	0	0	0	0	9
TRAILER	HAUL	820	2007	4	0	1	0	0	0	0	0	5
TRAILER	HAUL	820	2006	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	820	2005	5	0	2	0	1	0	0	0	8
TRAILER	HAUL	820	2002	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	820	2000	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	820	1999	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	820	1998	8	1	0	0	1	0	0	0	10
TRAILER	HAUL	820	1997	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	820	1996	2	2	0	0	0	0	0	0	4
TRAILER	HAUL	820	1993	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	820	1991	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	820	1990	0	2	0	0	1	0	0	0	3
TRAILER	HAUL	820	1989	0	0	0	0	1	0	0	0	1
TRAILER	HAUL	***	2022	156	2	0	0	0	0	0	0	158
TRAILER	HAUL	***	2021	591	7	0	0	8	0	0	0	606
TRAILER	HAUL	***	2020	488	9	0	0	7	0	0	0	504
TRAILER	HAUL	***	2019	116	2	0	0	4	1	0	0	123
TRAILER	HAUL	***	2018	106	3	0	0	6	0	0	0	115
TRAILER	HAUL	***	2017	94	7	0	0	3	0	0	0	104
TRAILER	HAUL	***	2016	90	2	0	0	1	0	0	0	93
TRAILER	HAUL	***	2015	94	2	0	0	0	0	0	0	96
TRAILER	HAUL	***	2014	129	3	0	0	1	0	0	0	133
TRAILER	HAUL	***	2013	115	5	0	0	3	0	0	0	123
TRAILER	HAUL	***	2012	131	3	2	0	4	0	0	0	140
TRAILER	HAUL	***	2011	208	10	1	0	10	0	0	0	229
TRAILER	HAUL	***	2010	190	13	1	0	3	0	0	0	207
TRAILER	HAUL	***	2009	164	7	0	0	7	0	0	0	178
TRAILER	HAUL	***	2008	266	24	4	0	11	1	0	0	306
TRAILER	HAUL	***	2007	320	49	8	0	13	1	0	0	391
TRAILER	HAUL	***	2006	293	43	1	0	4	0	0	0	341
TRAILER	HAUL	***	2005	239	18	5	0	7	0	0	0	269
TRAILER	HAUL	***	2004	201	12	5	0	11	5	0	0	234
TRAILER	HAUL	***	2003	205	24	4	0	9	1	0	0	243
TRAILER	HAUL	***	2002	186	11	3	0	6	1	0	0	207
TRAILER	HAUL	***	2001	116	12	1	0	3	1	0	0	133
TRAILER	HAUL	***	2000	118	19	3	0	2	1	0	0	143
TRAILER	HAUL	***	1999	116	6	3	0	3	0	0	0	128
TRAILER	HAUL	***	1998	101	16	3	0	5	1	0	0	126
TRAILER	HAUL	***	1997	120	9	2	0	6	0	0	0	137
TRAILER	HAUL	***	1996	125	21	4	0	8	0	0	0	158
TRAILER	HAUL	***	1995	156	15	6	0	11	1	0	0	189
TRAILER	HAUL	***	1994	102	5	1	0	4	1	0	0	113
TRAILER	HAUL	***	1993	69	5	2	0	3	1	0	0	80
TRAILER	HAUL	***	1992	109	15	0	0	8	0	0	0	132
TRAILER	HAUL	***	1991	131	15	0	0	3	2	0	0	151
TRAILER	HAUL	***	1990	241	38	1	0	16	2	0	0	298
TRAILER	HAUL	***	1989	199	28	0	0	6	5	0	0	238
TRAILER	HAUL	***	1988	138	18	0	0	4	1	0	0	161
TRAILER	HAUL	***	1987	63	9	0	0	3	1	0	0	76
TRAILER	HAUL	***	1986	16	1	0	0	0	0	0	0	17
TRAILER	HAUL	***	1985	3	1	0	0	2	0	0	0	6
TRAILER	HAUL	***	1984	19	4	0	0	0	0	0	0	23
TRAILER	HAUL	***	1983	11	1	0	0	0	0	0	0	12
TRAILER	HAUL	***	1982	3	1	0	0	1	1	0	0	6
TRAILER	HAUL	***	1981	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	***	1980	6	0	0	0	0	0	0	0	6
TRAILER	HAUL	***	1979	11	2	0	0	0	0	0	0	13
TRAILER	HAUL	***	1978	8	3	0	0	0	0	0	0	11
TRAILER	HAUL	***	1977	9	4	0	0	0	0	0	0	13
TRAILER	HAUL	***	1976	3	0	0	0	0	0	0	0	3
TRAILER	HAUL	***	1975	6	2	0	0	0	0	0	0	8
TRAILER	HAUL	***	1974	10	1	1	0	0	0	0	0	12
TRAILER	HAUL	***	1973	16	3	0	0	0	2	0	0	21
TRAILER	HAUL	***	1972	9	4	0	0	0	0	0	0	13
TRAILER	HAUL	***	1971	13	3	0	0	0	1	0	0	17
TRAILER	HAUL	***	1970	18	3	0	0	0	1	0	0	22
TRAILER	HAUL	***	1969	61	12	0	0	0	0	0	0	73
TRAILER	HAUL	***	1968	71	9	0	0	0	2	0	0	82
TRAILER	HAUL	***	1967	26	7	0	0	0	0	0	0	33
TRAILER	HAUL	***	1966	8	1	0	0	0	0	0	0	9
TRAILER	HAUL	***	1964	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	***	1962	1	0	0	0	0	0	0	0	1
TRAILER	HAUL	***	1961	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	***	1960	1	1	0	0	0	0	0	0	2
TRAILER	HAUL	***	1959	2	0	0	0	0	0	0	0	2
TRAILER	HAUL	***	1958	0	1	0	0	0	0	0	0	1
TRAILER	HAUL	***	1900	3	0	0	0	0	0	0	0	3
TRAILER	HAWK	2HR	2022	14	0	0	0	0	0	0	0	14
