id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,sector
106750,on,2020,netzero,high,low,ref,low,yes,high,0.0,land use & forestry
106827,on,2020,netzero,ref,low,low,low,yes,high,0.0,land use & forestry
106904,on,2020,netzero,low,low,low,low,yes,high,0.0,land use & forestry
106981,on,2020,netzero,high,low,low,low,yes,high,0.0,land use & forestry
107058,on,2020,netzero,ref,low,high,low,yes,high,0.0,land use & forestry
107135,on,2020,netzero,low,low,high,low,yes,high,0.0,land use & forestry
107212,on,2020,netzero,high,low,high,low,yes,high,0.0,land use & forestry
107289,on,2020,netzero,ref,ref,ref,ref,yes,high,0.0,land use & forestry
107366,on,2020,netzero,ref,high,ref,low,no,high,0.0,land use & forestry
107443,on,2020,netzero,low,high,ref,low,no,high,0.0,land use & forestry
107520,on,2020,netzero,high,high,ref,low,no,high,0.0,land use & forestry
107597,on,2020,netzero,ref,high,low,low,no,high,0.0,land use & forestry
107674,on,2020,netzero,low,high,low,low,no,high,0.0,land use & forestry
107751,on,2020,netzero,high,high,low,low,no,high,0.0,land use & forestry
107828,on,2020,netzero,ref,high,high,low,no,high,0.0,land use & forestry
107905,on,2020,netzero,low,high,high,low,no,high,0.0,land use & forestry
107982,on,2020,netzero,high,high,high,low,no,high,0.0,land use & forestry
108059,on,2020,netzero,ref,high,ref,low,yes,high,0.0,land use & forestry
166348,on,2020,netzero,ref,ref,ref,ref,no,low,0.0,land use & forestry
166425,on,2020,netzero,low,ref,ref,ref,no,low,0.0,land use & forestry
166502,on,2020,netzero,low,ref,ref,ref,yes,low,0.0,land use & forestry
166579,on,2020,netzero,low,high,ref,low,yes,low,0.0,land use & forestry
166656,on,2020,netzero,high,high,ref,low,yes,low,0.0,land use & forestry
166733,on,2020,netzero,ref,high,low,low,yes,low,0.0,land use & forestry
166810,on,2020,netzero,low,high,low,low,yes,low,0.0,land use & forestry
166887,on,2020,netzero,high,high,low,low,yes,low,0.0,land use & forestry
166964,on,2020,netzero,ref,high,high,low,yes,low,0.0,land use & forestry
167041,on,2020,netzero,low,high,high,low,yes,low,0.0,land use & forestry
167118,on,2020,netzero,high,high,high,low,yes,low,0.0,land use & forestry
167195,on,2020,netzero,high,ref,ref,ref,yes,low,0.0,land use & forestry
167272,on,2020,netzero,ref,ref,low,ref,yes,low,0.0,land use & forestry
167349,on,2020,netzero,low,ref,low,ref,yes,low,0.0,land use & forestry
167426,on,2020,netzero,high,ref,low,ref,yes,low,0.0,land use & forestry
167503,on,2020,netzero,ref,ref,high,ref,yes,low,0.0,land use & forestry
167580,on,2020,netzero,low,ref,high,ref,yes,low,0.0,land use & forestry
167657,on,2020,netzero,high,ref,high,ref,yes,low,0.0,land use & forestry
167734,on,2020,netzero,ref,low,ref,ref,no,low,0.0,land use & forestry
167811,on,2020,netzero,low,low,ref,ref,no,low,0.0,land use & forestry
167888,on,2020,netzero,high,ref,ref,ref,no,low,0.0,land use & forestry
167965,on,2020,netzero,high,low,ref,ref,no,low,0.0,land use & forestry
168042,on,2020,netzero,ref,low,low,ref,no,low,0.0,land use & forestry
168119,on,2020,netzero,low,low,low,ref,no,low,0.0,land use & forestry
168196,on,2020,netzero,high,low,low,ref,no,low,0.0,land use & forestry
168273,on,2020,netzero,ref,low,high,ref,no,low,0.0,land use & forestry
168350,on,2020,netzero,low,low,high,ref,no,low,0.0,land use & forestry
168427,on,2020,netzero,high,low,high,ref,no,low,0.0,land use & forestry
168504,on,2020,netzero,ref,low,ref,ref,yes,low,0.0,land use & forestry
168581,on,2020,netzero,low,low,ref,ref,yes,low,0.0,land use & forestry
168658,on,2020,netzero,high,low,ref,ref,yes,low,0.0,land use & forestry
168735,on,2020,netzero,ref,ref,low,ref,no,low,0.0,land use & forestry
168812,on,2020,netzero,ref,low,low,ref,yes,low,0.0,land use & forestry
168889,on,2020,netzero,low,low,low,ref,yes,low,0.0,land use & forestry
168966,on,2020,netzero,high,low,low,ref,yes,low,0.0,land use & forestry
169043,on,2020,netzero,ref,low,high,ref,yes,low,0.0,land use & forestry
169120,on,2020,netzero,low,low,high,ref,yes,low,0.0,land use & forestry
169197,on,2020,netzero,high,low,high,ref,yes,low,0.0,land use & forestry
169274,on,2020,netzero,ref,high,ref,ref,no,low,0.0,land use & forestry
169351,on,2020,netzero,low,high,ref,ref,no,low,0.0,land use & forestry
169428,on,2020,netzero,high,high,ref,ref,no,low,0.0,land use & forestry
169505,on,2020,netzero,ref,high,low,ref,no,low,0.0,land use & forestry
169582,on,2020,netzero,low,ref,low,ref,no,low,0.0,land use & forestry
169659,on,2020,netzero,low,high,low,ref,no,low,0.0,land use & forestry
169736,on,2020,netzero,high,high,low,ref,no,low,0.0,land use & forestry
169813,on,2020,netzero,ref,high,high,ref,no,low,0.0,land use & forestry
169890,on,2020,netzero,low,high,high,ref,no,low,0.0,land use & forestry
169967,on,2020,netzero,high,high,high,ref,no,low,0.0,land use & forestry
170044,on,2020,netzero,ref,high,ref,ref,yes,low,0.0,land use & forestry
170121,on,2020,netzero,low,high,ref,ref,yes,low,0.0,land use & forestry
170198,on,2020,netzero,high,high,ref,ref,yes,low,0.0,land use & forestry
170275,on,2020,netzero,ref,high,low,ref,yes,low,0.0,land use & forestry
170352,on,2020,netzero,low,high,low,ref,yes,low,0.0,land use & forestry
170429,on,2020,netzero,high,ref,low,ref,no,low,0.0,land use & forestry
170506,on,2020,netzero,high,high,low,ref,yes,low,0.0,land use & forestry
170583,on,2020,netzero,ref,high,high,ref,yes,low,0.0,land use & forestry
170660,on,2020,netzero,low,high,high,ref,yes,low,0.0,land use & forestry
170737,on,2020,netzero,high,high,high,ref,yes,low,0.0,land use & forestry
170814,on,2020,netzero,ref,ref,ref,low,no,low,0.0,land use & forestry
170891,on,2020,netzero,low,ref,ref,low,no,low,0.0,land use & forestry
170968,on,2020,netzero,high,ref,ref,low,no,low,0.0,land use & forestry
171045,on,2020,netzero,ref,ref,low,low,no,low,0.0,land use & forestry
171122,on,2020,netzero,low,ref,low,low,no,low,0.0,land use & forestry
171199,on,2020,netzero,high,ref,low,low,no,low,0.0,land use & forestry
171276,on,2020,netzero,ref,ref,high,ref,no,low,0.0,land use & forestry
171353,on,2020,netzero,ref,ref,high,low,no,low,0.0,land use & forestry
171430,on,2020,netzero,low,ref,high,low,no,low,0.0,land use & forestry
171507,on,2020,netzero,high,ref,high,low,no,low,0.0,land use & forestry
171584,on,2020,netzero,ref,ref,ref,low,yes,low,0.0,land use & forestry
171661,on,2020,netzero,low,ref,ref,low,yes,low,0.0,land use & forestry
171738,on,2020,netzero,high,ref,ref,low,yes,low,0.0,land use & forestry
171815,on,2020,netzero,ref,ref,low,low,yes,low,0.0,land use & forestry
171892,on,2020,netzero,low,ref,low,low,yes,low,0.0,land use & forestry
171969,on,2020,netzero,high,ref,low,low,yes,low,0.0,land use & forestry
172046,on,2020,netzero,ref,ref,high,low,yes,low,0.0,land use & forestry
172123,on,2020,netzero,low,ref,high,ref,no,low,0.0,land use & forestry
172200,on,2020,netzero,low,ref,high,low,yes,low,0.0,land use & forestry
172277,on,2020,netzero,high,ref,high,low,yes,low,0.0,land use & forestry
172354,on,2020,netzero,ref,low,ref,low,no,low,0.0,land use & forestry
172431,on,2020,netzero,low,low,ref,low,no,low,0.0,land use & forestry
172508,on,2020,netzero,high,low,ref,low,no,low,0.0,land use & forestry
172585,on,2020,netzero,ref,low,low,low,no,low,0.0,land use & forestry
172662,on,2020,netzero,low,low,low,low,no,low,0.0,land use & forestry
172739,on,2020,netzero,high,low,low,low,no,low,0.0,land use & forestry
172816,on,2020,netzero,ref,low,high,low,no,low,0.0,land use & forestry
172893,on,2020,netzero,low,low,high,low,no,low,0.0,land use & forestry
172970,on,2020,netzero,high,ref,high,ref,no,low,0.0,land use & forestry
173047,on,2020,netzero,high,low,high,low,no,low,0.0,land use & forestry
173124,on,2020,netzero,ref,low,ref,low,yes,low,0.0,land use & forestry
173201,on,2020,netzero,low,low,ref,low,yes,low,0.0,land use & forestry
173278,on,2020,netzero,high,low,ref,low,yes,low,0.0,land use & forestry
173355,on,2020,netzero,ref,low,low,low,yes,low,0.0,land use & forestry
173432,on,2020,netzero,low,low,low,low,yes,low,0.0,land use & forestry
173509,on,2020,netzero,high,low,low,low,yes,low,0.0,land use & forestry
173586,on,2020,netzero,ref,low,high,low,yes,low,0.0,land use & forestry
173663,on,2020,netzero,low,low,high,low,yes,low,0.0,land use & forestry
173740,on,2020,netzero,high,low,high,low,yes,low,0.0,land use & forestry
173817,on,2020,netzero,ref,ref,ref,ref,yes,low,0.0,land use & forestry
173894,on,2020,netzero,ref,high,ref,low,no,low,0.0,land use & forestry
173971,on,2020,netzero,low,high,ref,low,no,low,0.0,land use & forestry
174048,on,2020,netzero,high,high,ref,low,no,low,0.0,land use & forestry
174125,on,2020,netzero,ref,high,low,low,no,low,0.0,land use & forestry
174202,on,2020,netzero,low,high,low,low,no,low,0.0,land use & forestry
174279,on,2020,netzero,high,high,low,low,no,low,0.0,land use & forestry
174356,on,2020,netzero,ref,high,high,low,no,low,0.0,land use & forestry
174433,on,2020,netzero,low,high,high,low,no,low,0.0,land use & forestry
174510,on,2020,netzero,high,high,high,low,no,low,0.0,land use & forestry
174587,on,2020,netzero,ref,high,ref,low,yes,low,0.0,land use & forestry
33293,on,2025,legislated,ref,ref,ref,ref,no,high,0.0,land use & forestry
33370,on,2025,legislated,low,ref,ref,ref,no,high,0.0,land use & forestry
33447,on,2025,legislated,low,ref,ref,ref,yes,high,0.0,land use & forestry
33524,on,2025,legislated,low,high,ref,low,yes,high,0.0,land use & forestry
33601,on,2025,legislated,high,high,ref,low,yes,high,0.0,land use & forestry
33678,on,2025,legislated,ref,high,low,low,yes,high,0.0,land use & forestry
33755,on,2025,legislated,low,high,low,low,yes,high,0.0,land use & forestry
33832,on,2025,legislated,high,high,low,low,yes,high,0.0,land use & forestry
33909,on,2025,legislated,ref,high,high,low,yes,high,0.0,land use & forestry
33986,on,2025,legislated,low,high,high,low,yes,high,0.0,land use & forestry
34063,on,2025,legislated,high,high,high,low,yes,high,0.0,land use & forestry
34140,on,2025,legislated,high,ref,ref,ref,yes,high,0.0,land use & forestry
34217,on,2025,legislated,ref,ref,low,ref,yes,high,0.0,land use & forestry
34294,on,2025,legislated,low,ref,low,ref,yes,high,0.0,land use & forestry
34371,on,2025,legislated,high,ref,low,ref,yes,high,0.0,land use & forestry
34448,on,2025,legislated,ref,ref,high,ref,yes,high,0.0,land use & forestry
34525,on,2025,legislated,low,ref,high,ref,yes,high,0.0,land use & forestry
34602,on,2025,legislated,high,ref,high,ref,yes,high,0.0,land use & forestry
34679,on,2025,legislated,ref,low,ref,ref,no,high,0.0,land use & forestry
34756,on,2025,legislated,low,low,ref,ref,no,high,0.0,land use & forestry
34833,on,2025,legislated,high,ref,ref,ref,no,high,0.0,land use & forestry
34910,on,2025,legislated,high,low,ref,ref,no,high,0.0,land use & forestry
34987,on,2025,legislated,ref,low,low,ref,no,high,0.0,land use & forestry
35064,on,2025,legislated,low,low,low,ref,no,high,0.0,land use & forestry
35141,on,2025,legislated,high,low,low,ref,no,high,0.0,land use & forestry
35218,on,2025,legislated,ref,low,high,ref,no,high,0.0,land use & forestry
35295,on,2025,legislated,low,low,high,ref,no,high,0.0,land use & forestry
35372,on,2025,legislated,high,low,high,ref,no,high,0.0,land use & forestry
35449,on,2025,legislated,ref,low,ref,ref,yes,high,0.0,land use & forestry
35526,on,2025,legislated,low,low,ref,ref,yes,high,0.0,land use & forestry
35603,on,2025,legislated,high,low,ref,ref,yes,high,0.0,land use & forestry
35680,on,2025,legislated,ref,ref,low,ref,no,high,0.0,land use & forestry
35757,on,2025,legislated,ref,low,low,ref,yes,high,0.0,land use & forestry
35834,on,2025,legislated,low,low,low,ref,yes,high,0.0,land use & forestry
35911,on,2025,legislated,high,low,low,ref,yes,high,0.0,land use & forestry
35988,on,2025,legislated,ref,low,high,ref,yes,high,0.0,land use & forestry
36065,on,2025,legislated,low,low,high,ref,yes,high,0.0,land use & forestry
36142,on,2025,legislated,high,low,high,ref,yes,high,0.0,land use & forestry
36219,on,2025,legislated,ref,high,ref,ref,no,high,0.0,land use & forestry
36296,on,2025,legislated,low,high,ref,ref,no,high,0.0,land use & forestry
36373,on,2025,legislated,high,high,ref,ref,no,high,0.0,land use & forestry
36450,on,2025,legislated,ref,high,low,ref,no,high,0.0,land use & forestry
36527,on,2025,legislated,low,ref,low,ref,no,high,0.0,land use & forestry
36604,on,2025,legislated,low,high,low,ref,no,high,0.0,land use & forestry
36681,on,2025,legislated,high,high,low,ref,no,high,0.0,land use & forestry
36758,on,2025,legislated,ref,high,high,ref,no,high,0.0,land use & forestry
36835,on,2025,legislated,low,high,high,ref,no,high,0.0,land use & forestry
36912,on,2025,legislated,high,high,high,ref,no,high,0.0,land use & forestry
36989,on,2025,legislated,ref,high,ref,ref,yes,high,0.0,land use & forestry
37066,on,2025,legislated,low,high,ref,ref,yes,high,0.0,land use & forestry
