region,road_class,tech_or_group,vintage,period,period_step,output_comm,operator,factor,baseline_utilization,age_first_year,age_last_year,unit,data_source,data_id,dq_cred,dq_geog,dq_struc,dq_tech,dq_time
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,2030,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,2035,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,2025,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,2030,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,2035,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,2040,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,2025,5,T_D_tkm_ldv_t,e,0.01053513126960606,0.012434200258371627,3,7,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,2030,5,T_D_tkm_ldv_t,e,0.008960113609757469,0.012434200258371627,8,12,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,2035,5,T_D_tkm_ldv_t,e,0.0076615037951644534,0.012434200258371627,13,17,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,2040,5,T_D_tkm_ldv_t,e,0.0065749809706449796,0.012434200258371627,18,22,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2025,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2030,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2035,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2040,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2045,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2030,2030,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2030,2035,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2030,2040,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2030,2045,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2035,2035,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2035,2040,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2035,2045,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2040,2040,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2040,2045,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2045,2045,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2025,2025,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2025,2030,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2025,2035,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2025,2040,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2025,2045,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2030,2030,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2030,2035,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2030,2040,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2030,2045,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2035,2035,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2035,2040,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2035,2045,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2040,2040,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2040,2045,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_N,2045,2045,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2005,2025,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2010,2025,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2010,2030,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2015,2025,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2015,2030,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2015,2035,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,2025,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,2030,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,2035,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2020,2040,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,2025,5,T_D_tkm_ldv_t,e,0.01053513126960606,0.012434200258371627,3,7,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,2030,5,T_D_tkm_ldv_t,e,0.008960113609757469,0.012434200258371627,8,12,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,2035,5,T_D_tkm_ldv_t,e,0.0076615037951644534,0.012434200258371627,13,17,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_EX,2023,2040,5,T_D_tkm_ldv_t,e,0.0065749809706449796,0.012434200258371627,18,22,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2025,2025,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2025,2030,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2025,2035,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2025,2040,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2025,2045,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2030,2030,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2030,2035,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2030,2040,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2030,2045,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2035,2035,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2035,2040,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2035,2045,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2040,2040,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2040,2045,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV35_N,2045,2045,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2025,2025,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2025,2030,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2025,2035,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2025,2040,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2025,2045,5,T_D_tkm_ldv_t,e,0.005998427536343427,0.012434200258371627,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2030,2030,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2030,2035,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2030,2040,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2030,2045,5,T_D_tkm_ldv_t,e,0.006988257665914893,0.012434200258371627,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2035,2035,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2035,2040,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2035,2045,5,T_D_tkm_ldv_t,e,0.00815188261870864,0.012434200258371627,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2040,2040,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2040,2045,5,T_D_tkm_ldv_t,e,0.009553328745530838,0.012434200258371627,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,freight_light_trucks,T_LDV_LTF_GSL_PHEV50_N,2045,2045,5,T_D_tkm_ldv_t,e,0.011256958276792416,0.012434200258371627,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-sk:composite:1:1280784675fb70b6,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2025,2025,5,T_D_tkm_hdv_t,e,0.04438481109120792,0.050474061568709636,1,5,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2025,2030,5,T_D_tkm_hdv_t,e,0.030007370770436755,0.050474061568709636,6,10,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2025,2035,5,T_D_tkm_hdv_t,e,0.020002489461996936,0.050474061568709636,11,15,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2025,2040,5,T_D_tkm_hdv_t,e,0.013336772574162648,0.050474061568709636,16,20,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2025,2045,5,T_D_tkm_hdv_t,e,0.008894848779446613,0.050474061568709636,21,25,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2030,2030,5,T_D_tkm_hdv_t,e,0.04438481109120792,0.050474061568709636,1,5,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2030,2035,5,T_D_tkm_hdv_t,e,0.030007370770436755,0.050474061568709636,6,10,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2030,2040,5,T_D_tkm_hdv_t,e,0.020002489461996936,0.050474061568709636,11,15,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2030,2045,5,T_D_tkm_hdv_t,e,0.013336772574162648,0.050474061568709636,16,20,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2035,2035,5,T_D_tkm_hdv_t,e,0.04438481109120792,0.050474061568709636,1,5,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2035,2040,5,T_D_tkm_hdv_t,e,0.030007370770436755,0.050474061568709636,6,10,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2035,2045,5,T_D_tkm_hdv_t,e,0.020002489461996936,0.050474061568709636,11,15,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2040,2040,5,T_D_tkm_hdv_t,e,0.04438481109120792,0.050474061568709636,1,5,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2040,2045,5,T_D_tkm_hdv_t,e,0.030007370770436755,0.050474061568709636,6,10,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_BEV_N,2045,2045,5,T_D_tkm_hdv_t,e,0.04438481109120792,0.050474061568709636,1,5,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_DSL_EX,2005,2025,5,T_D_tkm_hdv_t,e,0.008894848779446613,0.050474061568709636,21,25,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_DSL_EX,2010,2025,5,T_D_tkm_hdv_t,e,0.013336772574162648,0.050474061568709636,16,20,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_DSL_EX,2010,2030,5,T_D_tkm_hdv_t,e,0.008894848779446613,0.050474061568709636,21,25,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_DSL_EX,2015,2025,5,T_D_tkm_hdv_t,e,0.020002489461996936,0.050474061568709636,11,15,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_DSL_EX,2015,2030,5,T_D_tkm_hdv_t,e,0.013336772574162648,0.050474061568709636,16,20,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
SK,heavy_trucks,T_HDV_T_DSL_EX,2015,2035,5,T_D_tkm_hdv_t,e,0.008894848779446613,0.050474061568709636,21,25,dimensionless,T01,road-utilization-age-heavy-trucks-sk:composite:1:7d5de6ca1b3844b2,5,5,5,5,5
